"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","cancer"
0.45,4.3,11426.1,6128688807.84,170033864.48,484706761.32,50.16,1938813969.88,0.72,378.04,10884398580503.2,5e-15,0.72
0.45,4.7,7720.44,6436704966.88,179652109.8,509518187.28,50.52,2038068614.84,0.92,255,7689664433306.36,5e-15,0.92
0.45,4.5,8404.76,6302839733.08,174766917.44,498483780.12,50.12,1993935546.92,0.88,277.52,8200286410486.72,5e-15,0.88
0.45,4.9,7458.18,6579712908.08,183758384.04,520914944.32,50.56,2083663908.96,0.84,246.04,7598217690290.48,5e-15,0.84
0.45,5.1,9195.18,6734935080.48,186910266.16,532815730.68,50.16,2131279826.12,0.8,304.2,9629683352668.92,5e-15,0.8
0.475,0.5,2126.12,0,0,0.08,27.32,0.16,0,12.64,5093476.96,5e-15,0
0.475,1.1,1391,0,0,0.04,49.92,0.48,0,10.96,15893699.88,5e-15,0
0.475,0.9,1211.98,0,0,0.04,48.68,0,0,10.04,11563138.4,5e-15,0
0.475,1.3,4106.2,0,0,0.2,50.04,0.56,0,14.44,26805222.72,5e-15,0
0.475,0.7,1381.94,0,0,0.16,40.8,0.48,0,9.64,6784427.72,5e-15,0
0.475,1.5,18250.5,207.88,5.92,16.52,50.04,65.16,0,33.16,55686898.92,5e-15,0
0.475,2.1,13239.88,2150792459.48,59064494.64,168376111.88,50.08,673412116.92,0.44,436.32,4272951309926.28,5e-15,0.44
0.475,1.7,17765.78,329801826.68,9032617.4,25786249,50.08,103150305.8,0.12,585.76,764464843198.24,5e-15,0.12
0.475,1.9,15577.06,1326055383.2,36402894.6,103764960.52,50.2,415050900.56,0.32,513.76,3017286858272.24,5e-15,0.32
0.475,2.3,13700.26,2852312807.28,78150493.6,223281152.16,50,893108250.84,0.44,452.16,5896220779033.52,5e-15,0.44
0.475,2.5,11134.9,3392052360.72,93377875.16,265769944,50.28,1063079126,0.8,366.84,5700709117676.76,5e-15,0.8
0.475,2.7,11371.02,3900055425.68,107052474.8,305523079.72,50.08,1222097975.84,0.6,375.12,6729501949045.44,5e-15,0.6
0.475,2.9,9278.02,4323322792.68,118619460.24,338726225.12,50.04,1354894001.28,0.84,305.6,6069844290665.72,5e-15,0.84
0.475,3.1,11478.58,4662737682.8,128557436.44,365637398.32,50.32,1462496927.88,0.6,379.12,8169271989602.08,5e-15,0.6
0.475,3.3,7154.3,4993122841.4,137495871.44,391509353.32,50.24,1566018170.96,0.92,235.16,5381206147027.2,5e-15,0.92
0.475,3.5,9370.28,5281629793.12,145360313.24,414150200.56,50.2,1656593478.88,0.76,309.16,7551224710196,5e-15,0.76
0.475,3.7,9505.36,5524347551.28,152457579.8,433391913.44,50.36,1733567354.56,0.76,313.68,8041797302438.68,5e-15,0.76
0.475,3.9,6499.64,5736376095.6,158948627.6,450435282.56,50.56,1801644060.8,0.92,213.8,5668743219581.08,5e-15,0.92
0.475,4.1,10096.14,5981341833.44,164256524.36,469025272.68,50.04,1876114091.08,0.76,333.68,9281268783256.84,5e-15,0.76
0.475,4.3,8050.1,6152670481.68,169642982.68,482761424.52,50.28,1931065112.44,0.92,265.68,7590364312542.28,5e-15,0.92
0.475,4.7,7265.88,6472538498.36,178844732.92,508084863.72,50.4,2032363543.92,0.92,239.84,7199619746721.16,5e-15,0.92
0.475,4.5,8822.8,6328198159.88,174255691.8,496481536.84,50.2,1985901753.4,0.8,291.36,8579171219260.12,5e-15,0.8
0.475,4.9,7620.34,6616314017.84,182818984.16,519396541.2,50.4,2077596048.08,0.88,251.44,7747419171024.04,5e-15,0.88
0.475,5.1,7790.9,6746636650.64,186555408.6,529713911.08,50.44,2118849250.64,0.88,257.12,8079240643608.2,5e-15,0.88
0.5,0.5,1910.82,0,0,0.08,30.56,0.28,0,12.64,5768577.44,5e-15,0
0.5,1.1,1422.54,0,0,0.2,49.92,0.92,0,10.76,15579475.6,5e-15,0
0.5,0.9,1136.94,0,0,0.2,48.72,0.68,0,9.6,10314225.6,5e-15,0
0.5,1.3,4698.14,2.44,0.12,0.24,50.04,0.88,0,15.32,26411339.52,5e-15,0
0.5,0.7,1322.2,0,0,0,43.04,0.04,0,10.56,7791585.64,5e-15,0
0.5,1.5,18250.5,241.84,5.68,17.88,50,69.36,0,37.08,67119946.32,5e-15,0
0.5,2.1,13740.4,2207654586.08,60192720.76,171428570.52,50.2,685665002,0.52,452.84,4514681012681.6,5e-15,0.52
0.5,1.7,17165.48,401679210.08,10915961.24,31151308.04,50.12,124603651.68,0.08,566.16,913376270459.8,5e-15,0.08
0.5,1.9,15125.7,1419936898.8,38577641.2,110162360.8,50.04,440658525.6,0.28,498.72,3124868686884.16,5e-15,0.28
0.5,2.3,14581.24,2911484479.12,79112726.92,226033837.72,50,904132357.8,0.52,481.12,6365809936251.76,5e-15,0.52
0.5,2.5,13718.04,3454891222.72,94211188.8,268422647.4,50.2,1073689397.56,0.48,452.76,7127903114842.88,5e-15,0.48
0.5,2.7,12425.6,3950294526.6,107542801.6,306904708.44,50.08,1227630432.08,0.52,410.28,7407074318542.64,5e-15,0.52
0.5,2.9,9980.5,4355055183.44,118812402.6,338520907.08,50.2,1354092944.44,0.76,328.88,6535472852187.24,5e-15,0.76
0.5,3.1,10238.42,4718281533.44,128751628.16,366820082.52,50.2,1467270675.24,0.76,337.96,7306249233674.92,5e-15,0.76
0.5,3.3,8503.04,5044153584.32,137480752.56,392146596.48,50.12,1568606193.96,0.92,279.8,6453122665620.4,5e-15,0.92
0.5,3.5,10538.06,5323546947.48,145213958.84,413965621.92,50.16,1655858415.8,0.76,347.84,8519767213611.24,5e-15,0.76
0.5,3.7,9192.62,5558336177.52,152222083.12,432742779.72,50.24,1730500548.64,0.76,303.24,7756857900064,5e-15,0.76
0.5,3.9,8825.7,5790955274.64,158424730.2,450593770.4,50.32,1802386675.04,0.84,290.92,7759836237001.16,5e-15,0.84
0.5,4.1,9051.22,5990570663.4,164118398.64,466272241.68,50.4,1865090431.28,0.84,299,8250836143554.8,5e-15,0.84
0.5,4.3,8355.36,6179206817.48,169181496.12,480945067,50.36,1923757642.36,0.96,275.6,7846227077402.48,5e-15,0.96
0.5,4.7,8104.42,6506102953.64,178054562.56,506420571.08,50.32,2025696550.08,0.76,267.52,8043405793888.56,5e-15,0.76
0.5,4.5,8484.58,6365475783.92,173514415.12,495243113.12,50.08,1981003463.44,0.76,280.04,8222797210849,5e-15,0.76
0.5,4.9,8827.98,6641050280.76,182168485.52,517490473.2,50.4,2069884701.48,0.84,291.6,8963145945204,5e-15,0.84
0.5,5.1,7703.52,6777572636.64,185639193.52,527686767.96,50.36,2110734435.12,0.84,254.2,7962562178013.6,5e-15,0.84
0.525,0.5,1936.64,0,0,0.08,30.16,0.08,0,12.24,5650025.2,5e-15,0
0.525,1.1,1508.04,0,0,0.2,49.96,0.76,0,10.68,17303452.96,5e-15,0
0.525,0.9,1165.04,0,0,0,48.76,0.08,0,9.64,10932498.28,5e-15,0
0.525,1.3,4716.32,0,0,0.16,50.12,0.4,0,15.48,26167777,5e-15,0
0.525,0.7,1241.4,0,0,0.08,44.08,0.24,0,10,8085729.28,5e-15,0
0.525,1.5,18250.5,234.32,5.72,17.4,50.04,71.48,0,41.6,78379191.16,5e-15,0
0.525,2.1,13330.44,2287974812.12,61752133.96,176136190.48,50.12,704558289.36,0.52,439.24,4480094891904.12,5e-15,0.52
0.525,1.7,17838.46,501425220.28,13493307.72,38556015.76,50,154223341.92,0.04,588.12,1209179696600.16,5e-15,0.04
0.525,1.9,16026.14,1491154576.8,40176404.92,114732677.32,50.04,458929325.92,0.2,528.64,3468911134589.4,5e-15,0.2
0.525,2.3,12023.66,2965632830.04,79967221.44,228350832.84,50.04,913402089.4,0.6,396.32,5271612824973.72,5e-15,0.6
0.525,2.5,10702,3489301161.2,94620732.6,268974413.8,50.36,1075855449.48,0.68,352.36,5555637772006.8,5e-15,0.68
0.525,2.7,11752.76,3988425829.48,107888600,307388924.32,50.2,1229558862.6,0.64,387.72,7007490935984.76,5e-15,0.64
0.525,2.9,11016.9,4398067275.16,119077947.64,339065832.72,50.24,1356263451.48,0.72,363.44,7264173622674.44,5e-15,0.72
0.525,3.1,8366.16,4761994518.28,128870579.4,367153536.12,50.2,1468621421.8,0.72,275.2,5931756163259.16,5e-15,0.72
0.525,3.3,8536.52,5083945597.52,137460516.92,392020558.6,50.12,1568041313.72,0.84,281.44,6491049745573.92,5e-15,0.84
0.525,3.5,8819.78,5207616548.72,142150704.08,402043721.52,50.16,1606463842.4,0.84,290.76,7092965108360.44,5e-15,0.84
0.525,3.7,9123.08,5606515287.6,151891992.16,432505651.2,50.24,1730032683.8,0.76,301.12,7687989115772.92,5e-15,0.76
0.525,3.9,5903.94,5831387803.32,157989168.32,449896291,50.24,1799600871.6,1,193.8,5121803848594.08,5e-15,1
0.525,4.1,8774.12,6042255080.76,163408234.44,466080155.88,50.12,1864320264.68,0.8,289.6,7993500620426.96,5e-15,0.8
0.525,4.3,8898.72,6220926347.32,168473582.4,479997931,50.2,1920010782.32,0.84,294.04,8361429380181.92,5e-15,0.84
0.525,4.7,8049.74,6525763515.48,177576157.96,503938229.76,50.48,2015765049.12,0.88,265.76,7945531697776.16,5e-15,0.88
0.525,4.5,8659.26,6386133944.36,173083603.16,492857609.32,50.24,1971431607.88,0.88,285.76,8354935058115.12,5e-15,0.88
0.525,4.9,9251.12,6671762764.2,181330755.76,515168571.24,50.4,2060659542.24,0.8,305.6,9350917632556.36,5e-15,0.8
0.525,5.1,7913.26,6799958591.56,184944514.2,525142877,50.44,2100564737.24,0.84,261.28,8152726640586.48,5e-15,0.84
0.55,0.5,1947.16,0,0,0.12,30.88,0.32,0,12,5475142.04,5e-15,0
0.55,1.1,1484.48,0,0,0.08,49.92,0.28,0,10.16,15677419.64,5e-15,0
0.55,0.9,1168.24,0,0,0.12,49.12,0.84,0,9.68,10916858.08,5e-15,0
0.55,1.3,6619.86,1.76,0.04,0.2,50,0.64,0,16.24,26066199.84,5e-15,0
0.55,0.7,1254.26,0,0,0,43.88,0,0,9.96,7679632.48,5e-15,0
0.55,1.5,18250.5,298.2,6.52,24.52,50,93.04,0,46.64,86285843.32,5e-15,0
0.55,2.1,13631.26,2357553731.6,63058540.16,179963631.96,50.08,719859915.36,0.44,449.36,4686667621159,5e-15,0.44
0.55,1.7,17573.56,560862296.96,14993598.68,42779342.64,50.12,171113614.64,0.08,579.72,1334937558432.32,5e-15,0.08
0.55,1.9,14888.4,1550915756.24,41484415.64,118353272.08,50.12,473409865.68,0.4,490.92,3308787871352.16,5e-15,0.4
0.55,2.3,12966.08,3010266075.44,80647898.72,229916008.92,50.16,919668495.8,0.52,427.48,5757059102403.56,5e-15,0.52
0.55,2.5,11111.84,3576307142.28,95720219.8,273170979.4,50.08,1092677565,0.68,366.16,5844880233475.96,5e-15,0.68
0.55,2.7,13200.48,4042614644.6,108371829.12,308936353.72,50.16,1235742508.64,0.68,436,7928787926988.28,5e-15,0.68
0.55,2.9,12145.48,4452780997.24,119378568.72,340391971.96,50.12,1361493480.12,0.64,401.04,8056978011765.04,5e-15,0.64
0.55,3.1,11483.4,4802268048.96,128959156.92,367205263.6,50.24,1468814042.08,0.72,379.32,8229118488118.88,5e-15,0.72
0.55,3.3,10663.5,5119796335,137411372.68,391504711.96,50.2,1566051219.88,0.84,352.16,8132829161956,5e-15,0.84
0.55,3.5,9342.14,5382425332.76,144968760.56,411855742.08,50.4,1647434428.84,0.8,308,7488320628350,5e-15,0.8
0.55,3.7,9276.14,5643227041.72,151606587.12,431702668.56,50.24,1726806772.4,0.84,306.08,7809309308283.68,5e-15,0.84
0.55,3.9,9755.78,5877345226.88,157499565.48,449478686.96,50.08,1797916308.12,0.84,322.52,8582720700321.16,5e-15,0.84
0.55,4.1,8936.88,6054175506,163224274.04,463470339.64,50.44,1853880735.76,0.88,294.88,8100123357471,5e-15,0.88
0.55,4.3,6849.68,6124878214.64,166816624.28,469456570,50.12,1874282902.32,0.88,225.76,6375096602100.72,5e-15,0.88
0.55,4.7,7564.2,6557020107.28,176830216.12,502103010.72,50.44,2008410386.16,0.84,249.56,7432219938812.24,5e-15,0.84
0.55,4.5,9600.54,6409064651.52,172603062.8,490632379.96,50.36,1962504809,0.76,317.16,9246056328004.88,5e-15,0.76
0.55,4.9,9314.92,6703976149.28,180446032.76,513227803.4,50.32,2052920022.36,0.8,307.92,9391195058819.32,5e-15,0.8
0.55,5.1,6991.76,6824450575.52,184189164.56,522696459.32,50.48,2090792079.48,0.92,230.48,7150248083850.48,5e-15,0.92
0.575,0.5,1727.08,0,0,0.04,32.76,0.04,0,11.92,5319618.56,5e-15,0
0.575,1.1,1525.76,0,0,0.32,50,0.84,0,11.64,15738133.04,5e-15,0
0.575,0.9,1180.56,0,0,0.08,49.12,0.56,0,9.28,10542681.4,5e-15,0
0.575,1.3,6555.12,4.32,0.12,0.48,50,1.68,0,16.6,26621307.32,5e-15,0
0.575,0.7,1230.86,0,0,0.04,44.68,0.24,0,9.72,8746204.24,5e-15,0
0.575,1.5,18250.5,329.64,8.6,24.24,50.12,97.6,0,50.96,91742289.8,5e-15,0
0.575,2.1,13342.72,2352973687.16,62623242.44,178210121.84,50.12,712601112.36,0.56,439.8,4673406433557.6,5e-15,0.56
0.575,1.7,16524.86,647515809.64,17154290.44,48964836.44,50.08,195863596.44,0.24,544.32,1440834566083.36,5e-15,0.24
0.575,1.9,15426.94,1633484728.64,43274122.2,123575929.04,50.04,494300414.68,0.32,508.64,3610647821218.72,5e-15,0.32
0.575,2.3,13951.74,3006394488.2,80222800.52,227864301.36,50.16,911008693.68,0.4,460.88,6265032045057.96,5e-15,0.4
0.575,2.5,11587.98,3626203157.24,96296287.72,274675829.96,50.12,1098710112.2,0.6,381.96,6144471470903.04,5e-15,0.6
0.575,2.7,9557.64,4084740307.92,108720068.32,309580044.84,50.24,1238322085.88,0.8,314.88,5703896475238.52,5e-15,0.8
0.575,2.9,10445.3,4487815660.4,119552480.24,340241586.72,50.28,1360977871.08,0.64,344.48,6874179021081.72,5e-15,0.64
0.575,3.1,9777.22,4830961152.76,128972663.48,366600212.64,50.2,1465887221.68,0.8,322.36,6985737956290.72,5e-15,0.8
0.575,3.3,11512.32,5157581137.56,137357232.88,391111003.68,50.24,1564457852.08,0.64,380.6,8812867940961.76,5e-15,0.64
0.575,3.5,9548.94,5430336175,144740300.76,411920435.52,50.28,1647688917.52,0.76,314.92,7672246896715.4,5e-15,0.76
0.575,3.7,10567.38,5685803678.24,151261008.84,431199313.68,50.16,1724795055.56,0.76,349.32,8917317573285.8,5e-15,0.76
0.575,3.9,7066.02,5898798704.68,157239264.16,447756756.32,50.2,1790852790.2,0.84,232.56,6138447359202.48,5e-15,0.84
0.575,4.1,6961.18,6095796269.84,162615501.52,462766330.48,50.28,1851030288.24,0.92,229.08,6258833041942.4,5e-15,0.92
0.575,4.3,6286.62,6281602926.24,167391841.44,476639288.48,50.24,1906548510.04,0.96,206.68,5812619970291.52,5e-15,0.96
0.575,4.7,8806.86,6590544100.12,176003338.16,500315754.44,50.36,2001250758.4,0.92,291.04,8647413883213.36,5e-15,0.92
0.575,4.5,7199.76,6441502434.32,171901193.6,489033282.52,50.32,1956158982.52,0.88,237.2,6866522886890.4,5e-15,0.88
0.575,4.9,8254.22,6681278711.6,180355218.6,508352688.48,50.16,2029715300.88,0.88,272.56,8277654359992.68,5e-15,0.88
0.575,5.1,7462.58,6861128305.2,183044353.88,521123594.6,50.28,2084602602.16,0.88,246.2,7612442169525.32,5e-15,0.88
0.6,0.5,1686.5,0,0,0.04,34.52,0,0,11.56,5900193.28,5e-15,0
0.6,1.1,1511.28,0,0,0.16,50.08,0.36,0,11.52,16532142.88,5e-15,0
0.6,0.9,1184.82,0,0,-0.04,49.08,0.04,0,10.2,12200815.28,5e-15,0
0.6,1.3,9641.42,7.4,0.16,0.6,50.04,2,0,17.64,31377881.72,5e-15,0
0.6,0.7,1216.06,0,0,0,45.28,-0.04,0,9.84,8501200.48,5e-15,0
0.6,1.5,18250.5,418.56,10.04,28.52,50.04,111.16,0,61.8,107884488.16,5e-15,0
0.6,2.1,13513.78,2486436961,65379215.2,186597295.44,50.08,746395759.36,0.56,445.56,4816215871225.32,5e-15,0.56
0.6,1.7,16337.74,724732901.8,19040258.28,54342238.8,50.08,217358079.16,0.28,538.4,1605648385493.6,5e-15,0.28
0.6,1.9,15388,1700551433.68,44688986.96,127568431,50.04,510248690.2,0.36,507.48,3724018825246.4,5e-15,0.36
0.6,2.3,12118.3,3137497551.28,82532017.36,235543072.2,50.08,942180517.6,0.56,399.32,5490383856602.52,5e-15,0.56
0.6,2.5,12269.9,3671605432.68,96793444.52,275810977.72,50.2,1103238828.28,0.64,404.92,6537189231445.44,5e-15,0.64
0.6,2.7,11808.28,4147062298.92,109227061.2,311531163.96,50.12,1246133269.44,0.72,389.68,7138555888140.4,5e-15,0.72
0.6,2.9,11053.66,4535078147.08,119763795.76,340945860.16,50.24,1363709066.44,0.68,364.56,7342460470283.36,5e-15,0.68
0.6,3.1,10314.12,4889767764.76,129099398.88,367602588.12,50.24,1470417805.28,0.68,340.44,7383826293655.64,5e-15,0.68
0.6,3.3,9897.54,5205304886.6,137262394.04,391289729.04,50.16,1565142082.92,0.8,326.56,7547038024308.24,5e-15,0.8
0.6,3.5,9650.72,5478641984.2,144494456.44,411900282.96,50.16,1647609677.44,0.72,318.36,7763777859101.12,5e-15,0.72
0.6,3.7,9505.7,5721798424.32,150943687.12,430311675.32,50.16,1721242168.4,0.68,313.8,7987641313388.16,5e-15,0.68
0.6,3.9,10165.46,5946968643.92,156663368.8,447113748.84,50.08,1788453014.44,0.88,335.92,8905662247395.32,5e-15,0.88
0.6,4.1,8696.3,6128372977.52,162125799.04,461124528.64,50.32,1844490997,0.76,286.8,7838417274827.08,5e-15,0.76
0.6,4.3,8651.12,6300485652.84,167035593.12,474281739.04,50.44,1897119304.04,0.88,285.88,8024021576532.08,5e-15,0.88
0.6,4.7,6884.66,6619477285.96,175283513.64,498261698.56,50.36,1993056397.36,0.88,226.88,6696730232298.36,5e-15,0.88
0.6,4.5,7613.64,6467044847.6,171354290.76,486806278.64,50.4,1947217278.4,0.84,251.08,7239169683340.52,5e-15,0.84
0.6,4.9,10515.04,6750535163.24,179129392.28,508333626.6,50.48,2033336971.84,0.72,347.96,10522647472497.2,5e-15,0.72
0.6,5.1,6024.48,6453541113.2,176133007.32,487831233.08,50.4,1945107892.28,0.92,198.64,6085110426545.4,5e-15,0.92
0.625,0.5,1624.94,0,0,0.24,34.32,1.04,0,10.52,5264568.8,5e-15,0
0.625,1.1,1661.58,0,0,0.2,50,0.64,0,10.8,16589544.28,5e-15,0
0.625,0.9,1204.68,0,0,0,49.52,0,0,10.08,11083973.12,5e-15,0
0.625,1.3,10353.58,17.84,0.56,1.28,50,5.12,0,18.52,32113182.92,5e-15,0
0.625,0.7,1198.84,0,0,0,45.68,0,0,9.96,7632385.84,5e-15,0
0.625,1.5,18250.5,521.04,13.2,35.68,50.08,142.72,0,74.48,146848082.12,5e-15,0
0.625,2.1,13866.1,2556038632.68,66590253.32,190157918.16,50.04,760637340.92,0.52,457.24,5052554628350.6,5e-15,0.52
0.625,1.7,16787.4,812793074.4,21155591.48,60413354.8,50.04,241654062.36,0.24,553.48,1843289948430.44,5e-15,0.24
0.625,1.9,13804.48,1769313709.04,46110986.08,131595508.68,50.08,526377099.24,0.44,454.48,3418655430973.2,5e-15,0.44
0.625,2.3,15667.92,3201083124.92,83425338.24,238225525.88,50.04,952919525.36,0.28,517.8,7245960211635.52,5e-15,0.28
0.625,2.5,8620.86,3730188171.12,97435924.12,277778090.68,50.16,1111102836.28,0.84,283.2,4575443234423.76,5e-15,0.84
0.625,2.7,11532.16,4205328279,109656191.28,313132350.76,50.04,1252523393.04,0.8,380.16,7001326377587.76,5e-15,0.8
0.625,2.9,8015.2,4584246881.24,119963822.56,341715091.96,50.12,1366573599.96,0.8,263.16,5286568087445.24,5e-15,0.8
0.625,3.1,9659.26,4928004602.52,129135390.2,367422743.24,50.28,1469650969.28,0.76,318.6,6893030780634.32,5e-15,0.76
0.625,3.3,8032.48,5243144997.56,137163997.4,390803941.12,50.2,1563222593.92,0.84,264.44,6074893319056.12,5e-15,0.84
0.625,3.5,7585.78,5520539903.76,144249101.8,411443196.24,50.12,1645785993.24,0.84,249.48,6043219252696.84,5e-15,0.84
0.625,3.7,9364.08,5750341949.12,150682179.44,428823466.52,50.28,1715289990.88,0.84,308.88,7842407837429.96,5e-15,0.84
0.625,3.9,10071.24,5973426632.36,156335253.52,445407986,50.2,1781634526.16,0.84,332.88,8788398279221.44,5e-15,0.84
0.625,4.1,10990.84,6166853577.12,161518405.6,459933010.04,50.24,1839715791.48,0.64,363.4,9928514749981.4,5e-15,0.64
0.625,4.3,8501.12,6352350024.76,166058861.96,473637116.68,50.12,1894552804,0.84,280.48,7871395102910.48,5e-15,0.84
0.625,4.7,9790.94,6655318224.8,174361778.88,496486616.36,50.24,1985943304.48,0.76,323.92,9558461658540.04,5e-15,0.76
0.625,4.5,8820.66,6494798376.28,170725074.2,484769569.2,50.44,1939068845.76,0.8,291.4,8381586068510.28,5e-15,0.8
0.625,4.9,9220.52,6789372656.48,178011063.36,506592490.44,50.28,2026381236.24,0.84,304.92,9178330884280.6,5e-15,0.84
0.625,5.1,7406.52,6902282089.8,181733095.84,515421043.44,50.52,2061688617.64,0.84,244.44,7473355970346.2,5e-15,0.84
0.65,0.5,1574.14,0,0,0,35.48,0.16,0,11.16,5297617.8,5e-15,0
0.65,1.1,1889.28,0,0,0,49.96,0.08,0,11.08,17834842.88,5e-15,0
0.65,0.9,1197.98,0,0,0.08,49.32,0.2,0,9.36,10487446.92,5e-15,0
0.65,1.3,14896.04,73.16,1.68,4.76,50.04,19.6,0,19.52,32709528.48,5e-15,0
0.65,0.7,1218.8,0,0,0.04,45.68,-0.08,0,9.76,8628290.08,5e-15,0
0.65,1.5,18250.5,616.72,14.76,44.28,50.04,180.2,0,94.48,175898424.88,5e-15,0
0.65,2.1,13306.74,2620194274.6,67677912.8,193244198.04,50.04,772978824.16,0.52,438.72,4929529469601.96,5e-15,0.52
0.65,1.7,16174.8,898370735.04,23165748.12,66193172.48,50,264776795.36,0.2,533.24,1956805812336.76,5e-15,0.2
0.65,1.9,15045.3,1835550367.2,47451328.4,135355129.4,50.12,541423666.4,0.4,496.28,3856316926277.8,5e-15,0.4
0.65,2.3,12534.36,3236321704,83894814.72,238910222.12,50.24,955647771.04,0.56,413.16,5772215598239.92,5e-15,0.56
0.65,2.5,10971.48,3775688626.24,97914073.8,278807351.04,50.24,1115232965.36,0.64,361.56,5895125873647.2,5e-15,0.64
0.65,2.7,9537.28,4239392978.64,109882785.36,313088101.92,50.2,1252351037.48,0.88,314.2,5758820686964.68,5e-15,0.88
0.65,2.9,11139.3,4646845097.68,120230042.12,343125799.52,50.08,1372500520.12,0.68,367.48,7440861821364.08,5e-15,0.68
0.65,3.1,8842.06,4980801117.24,129152220.72,367974165.88,50.2,1471897746.56,0.88,291.28,6300367572338.2,5e-15,0.88
0.65,3.3,10413.2,5284254268.72,137048308.76,390467850.4,50.2,1561863972.04,0.76,343.72,7941359942786.32,5e-15,0.76
0.65,3.5,5664.68,5562432350.4,143987132.28,410926094.96,50.08,1643704634.52,0.92,185.72,4462521248756.84,5e-15,0.92
0.65,3.7,7386.56,5754762655.08,150607978.64,426359322.84,50.48,1704730720.48,0.88,243.16,6128176254462.92,5e-15,0.88
0.65,3.9,10014.12,6013830903.8,155813661.64,444434855.88,50.12,1777732089.48,0.88,331,8716037191246.56,5e-15,0.88
0.65,4.1,7822.28,6199949097.52,160982307.76,458406880.96,50.24,1833642462.48,0.88,257.76,6990976738068.28,5e-15,0.88
0.65,4.3,8521.02,6381002260.6,165492436.04,471834212.48,50.16,1887371012,0.88,281.44,7865731433007.68,5e-15,0.88
0.65,4.7,6523.2,6673588535.92,173883511.48,494203216.28,50.4,1976922962.96,0.88,214.96,6275189220930.56,5e-15,0.88
0.65,4.5,8029.5,6539537910.48,169722143.84,483537963.36,50.2,1934147416.44,0.84,265,7589382002932.88,5e-15,0.84
0.65,4.9,9578.06,6816493866.28,177216733.04,504483907.16,50.28,2018025461.04,0.8,316.68,9497615632657.44,5e-15,0.8
0.65,5.1,8384.06,6941739721.84,180441973.84,513508739.04,50.28,2054044249.36,0.84,277.04,8456474055316.52,5e-15,0.84
0.675,0.5,1582.74,0,0,0,34.6,-0.12,0,10.4,4879357.2,5e-15,0
0.675,1.1,1797.72,0,0,0.08,50,0.36,0,12.24,17169377.96,5e-15,0
0.675,0.9,1166.76,0,0,0.04,49.44,0,0,10.2,10457926.32,5e-15,0
0.675,1.3,14953.76,56.24,1.08,3.8,50,13.72,0,22.28,37869993.84,5e-15,0
0.675,0.7,1135.66,0,0,0.08,47.16,0.36,0,9.28,8433902.76,5e-15,0
0.675,1.5,18250.5,954.2,23,67.32,50.04,272,0,129.76,244071990.04,5e-15,0
0.675,2.1,11845.38,2674123817.28,68561138,195555978.92,50.12,782220590.76,0.56,389.72,4421955867377.96,5e-15,0.56
0.675,1.7,17219.38,971717623.92,24855082.68,70976702.72,50.04,283915086.24,0.16,567.96,2254546877338,5e-15,0.16
0.675,1.9,16320.9,1923838276.56,49200858,140573804.48,50,562297297.36,0.32,538.72,4376724952873.56,5e-15,0.32
0.675,2.3,12943.02,3309358920.6,84870163.2,242083303.36,50.12,968339733.04,0.6,427.12,6047141741896,5e-15,0.6
0.675,2.5,11108.36,3838589489.48,98538376.68,280916201.2,50.16,1123644928.48,0.68,366.24,6028912584294.88,5e-15,0.68
0.675,2.7,11531.34,4301680608.2,110303597.52,314790967.72,50.08,1259153937.76,0.6,380.44,7044982124536,5e-15,0.6
0.675,2.9,12833.8,4693578892.12,120374804.64,343544561.44,50.08,1374180696.04,0.64,424.36,8606945446206.28,5e-15,0.64
0.675,3.1,11397.94,5021047241.72,129159092.88,367774274,50.24,1471102253.2,0.6,376.2,8169346569958.6,5e-15,0.6
0.675,3.3,10573.04,5325356892.64,136909928.32,390069700.68,50.2,1560270196.88,0.64,349.32,8060769609101.92,5e-15,0.64
0.675,3.5,8624,5588742205.76,143805542,409470202.4,50.24,1637874329.88,0.84,284.28,6859260316015.2,5e-15,0.84
0.675,3.7,9164.76,5829673551.12,149909715.96,427119380.88,50.2,1708449839.76,0.96,302.64,7635024751579.52,5e-15,0.96
0.675,3.9,10006.48,6031954385.16,155563761.88,442230513.56,50.36,1768933897.84,0.72,330.72,8660696709494.36,5e-15,0.72
0.675,4.1,9445.78,6227721713.56,160523686.48,456565047.08,50.32,1826279133.76,0.76,311.92,8438997817890.44,5e-15,0.76
0.675,4.3,9486.22,6415519917.16,164802699.08,470068352,50.12,1880275248.84,0.84,313.52,8744215255502.04,5e-15,0.84
0.675,4.7,8707.44,6683019412.56,173612249.6,490756452.48,50.76,1963019171.52,0.8,287.84,8389532230953.56,5e-15,0.8
0.675,4.5,9912.52,6552802439.92,169394804.32,480722830.44,50.48,1922892985.68,0.72,327.64,9356624655072.44,5e-15,0.72
0.675,4.9,6027.42,6840441835.48,176496113.24,501713884.68,50.36,2006856725.48,0.96,198.52,5889232512883.64,5e-15,0.96
0.675,5.1,6039.18,6964127407.28,179701237.72,510833565.72,50.36,2043359232.12,0.92,199.08,6010596274770.68,5e-15,0.92
0.7,0.5,1484.86,0,0,0,37.88,0.2,0,10.52,5459751.68,5e-15,0
0.7,1.1,1885.7,0,0,0.12,50,0.6,0,11.92,18254281.68,5e-15,0
0.7,0.9,1258.1,0,0,0,49.48,-0.08,0,9.96,11080707.28,5e-15,0
