"epsilon1","epsilon2","tfinal","G","R","Tc","V","mut","trans","Vtot","nu","cancer"
0.55,3.5,13499.14,1682889291.12,97970700.44,50.04,1682877357.64,0.52,445.04,10629501366300.3,5e-15,0.52
0.55,3.7,11035.38,2124787916.36,123815461,50.04,2124726169.96,0.72,363.28,10963246062658.8,5e-15,0.72
0.55,3.9,9946.06,2524722143.4,147203079.12,50.04,2524737985.72,0.72,327.12,11780196050276.5,5e-15,0.72
0.55,4.1,10635.88,2799700281.92,164420378.92,50.24,2798616299.12,0.76,350.56,14448215153719.2,5e-15,0.76
0.55,4.3,8377.64,3158551062.88,185561097.8,50.2,3157212571.56,0.92,275.28,12572115337771.4,5e-15,0.92
0.55,4.5,9771.2,3496643434,204640721.04,50.16,3496632431.28,0.8,321.84,16307930227024.1,5e-15,0.8
0.55,4.7,7892.1,3698918654.6,217261696.72,50,3696606999.32,0.92,259.4,14170221387927.6,5e-15,0.92
0.55,4.9,9681.8,4025875378.64,235692885.88,50.12,4025901598.84,0.8,319.04,18710302035523.1,5e-15,0.8
0.55,5.1,6286.7,4257775522.6,249371921.92,50.12,4257769436,0.96,206.04,12632190253229.3,5e-15,0.96
0.575,0.7,2936.22,0,0,21.44,0.8,0,25.4,19426813.6,5e-15,0
0.575,0.5,11396.8,41.8,0.32,7.36,41.72,0,39.28,11629077.56,5e-15,0
0.575,1.3,1294,0,0,45.04,1.12,0,14.84,31340800.6,5e-15,0
0.575,1.5,1207.46,0,0,47.84,0.88,0,13.96,37579019.32,5e-15,0
0.575,1.7,1247.26,0,0,49.16,1.2,0,13.52,43190423.52,5e-15,0
0.575,1.9,1614.26,0,0,50,1.12,0,15.04,58953041.52,5e-15,0
0.575,0.9,1760.96,0,0,33.68,1.2,0,18.8,27224442.44,5e-15,0
0.575,1.1,1379.82,0,0,40.68,1.32,0,16.28,27945317.72,5e-15,0
0.575,2.1,2136.7,0,0,50,0.88,0,16.96,67994771.84,5e-15,0
0.575,2.3,8547.22,6.92,0.48,50.04,7.92,0,22.72,97528330.24,5e-15,0
0.575,2.5,17988.18,97.08,5.52,50.04,95.84,0,33.76,139092230.08,5e-15,0
0.575,2.7,18250.5,254.72,14.84,50.08,253.92,0,70.84,333611355.32,5e-15,0
0.575,2.9,18250.5,80144480.96,4609965,50.04,80141140.6,0,595.6,385987309650.84,5e-15,0
0.575,3.1,16592.74,707282654.12,40740793.36,50.04,707282193.52,0.24,547.56,5287026480255.04,5e-15,0.24
0.575,3.3,14670.62,1262194705.32,72787637.12,50,1262134460.68,0.32,483.88,8617704057557.48,5e-15,0.32
0.575,3.5,12207.5,1747793004.96,100951127.32,50.08,1747789471.76,0.56,402.2,9926650791705.96,5e-15,0.56
0.575,3.7,11682.34,2156513244.68,125088502.24,50.16,2155987688.84,0.6,384.96,11939033035372.9,5e-15,0.6
0.575,3.9,9626.58,2582885503.24,149417957.12,50.08,2582886565.96,0.88,316.6,11634420085008.7,5e-15,0.88
0.575,4.1,9681.24,2940121182.92,170193489.6,50.08,2940117887.2,0.76,318.52,13455976274683.9,5e-15,0.76
0.575,4.3,8389.72,3239317713.12,188181968.36,50.08,3238224205.8,0.84,275.64,12909423961723.7,5e-15,0.84
0.575,4.5,10094.52,3551571915.52,206095536.4,50.16,3551560887.04,0.68,332.48,17157905097196.1,5e-15,0.68
0.575,4.7,9319.52,3810291019.32,221668168.44,50.28,3810281524.92,0.88,306.96,17003771547363.1,5e-15,0.88
0.575,4.9,7114.38,4080409463.32,236703836.4,50.08,4080431404.24,0.92,233.48,13764856671066.2,5e-15,0.92
0.575,5.1,7492.58,4302419623.44,250023445.16,50.16,4302422239.24,0.92,246.32,15379172517635.8,5e-15,0.92
0.6,0.7,2352.82,0,0,25.2,1.48,0,24.92,22603572.24,5e-15,0
0.6,0.5,8975.82,20.4,0.24,9.28,21.72,0,36.6,14194231.72,5e-15,0
0.6,1.3,1221.92,0,0,46.32,1.36,0,14.16,33748423.68,5e-15,0
0.6,1.5,1204.92,0,0,48.64,0.84,0,13.96,38853237.08,5e-15,0
0.6,1.7,1260.82,0,0,49.52,1.28,0,14.44,45840125.4,5e-15,0
0.6,1.9,1628.32,0,0,49.96,1,0,15.36,55114765.04,5e-15,0
0.6,0.9,1820.78,0,0,32.68,1.08,0,19.2,23247641.44,5e-15,0
0.6,1.1,1360.4,0,0,41.76,0.8,0,15.68,30206604.2,5e-15,0
0.6,2.1,2363.42,0,0,50,1,0,17.4,72522743.84,5e-15,0
0.6,2.3,8041.88,7.48,0.32,50.08,7.92,0,23,99934017.6,5e-15,0
0.6,2.5,18250.5,91.84,4.6,50,86.76,0,36.64,152129490.2,5e-15,0
0.6,2.7,18250.5,282.72,14.12,50.04,284.16,0,80.56,335428978.64,5e-15,0
0.6,2.9,17159.1,159069595,9072043.16,50.04,159065962.52,0.2,565.92,968246369842.32,5e-15,0.2
0.6,3.1,13187.44,770738352.52,44083583.44,50.08,770676993.36,0.48,433.92,4524458237338,5e-15,0.48
0.6,3.3,14412.18,1340244169.8,76598487.92,50,1340218386.92,0.48,475.44,8966531943818.12,5e-15,0.48
0.6,3.5,11148.92,1800893907.04,103320603.6,50.16,1800779808.6,0.56,366.96,9410667074383.68,5e-15,0.56
0.6,3.7,10076.74,2248928377.92,128979919.44,50.12,2248914355.24,0.8,331.44,10590056346704,5e-15,0.8
0.6,3.9,8973.38,2646171596.56,151773281.6,50.08,2646161963.12,0.84,294.6,11094356358639.5,5e-15,0.84
0.6,4.1,9335.74,2990673696.52,171873465.4,50.16,2990688240.24,0.84,306.8,13200584489128,5e-15,0.84
0.6,4.3,8782.42,3259405135.36,188203649.36,50.12,3257674756.56,0.8,288.6,13743678950454,5e-15,0.8
0.6,4.5,7620.42,3610902050.6,207626889.96,50.12,3610886667.96,0.92,250.36,12992607730753.9,5e-15,0.92
0.6,4.7,6648.94,3883966465.64,223278452.84,50.08,3883957737.92,0.92,217.88,12135850278754.3,5e-15,0.92
0.6,4.9,8398.82,4126724105.32,237516351.96,50.12,4126709745.96,0.76,276.16,16545223724452.9,5e-15,0.76
0.6,5.1,8394.92,4358739752.2,250800421.48,50.08,4358723618.48,0.84,276.6,17543959784940.3,5e-15,0.84
0.625,0.7,2570.82,0,0,23.12,0.96,0,24.2,19105567.24,5e-15,0
0.625,0.5,6159.64,1.56,0,10.76,2.28,0,34.92,15514544.32,5e-15,0
0.625,1.3,1230.48,0,0,47.08,1.28,0,14.16,36582263.96,5e-15,0
0.625,1.5,1199.44,0,0,48.56,1.28,0,13.44,38416627.32,5e-15,0
0.625,1.7,1320,0,0,49.76,0.92,0,13.8,49590946.28,5e-15,0
0.625,1.9,1631.68,0,0,49.88,1.04,0,15,54728906.28,5e-15,0
0.625,0.9,1703.54,0,0,33.56,1.12,0,18.12,24521567.76,5e-15,0
0.625,1.1,1339.58,0,0,41.44,0.96,0,15.2,28196122,5e-15,0
0.625,2.1,2684.02,0,0,50.04,1.4,0,17.16,75210727.24,5e-15,0
0.625,2.3,10035.58,5.76,0.24,50.04,7.92,0,23.8,94094027.88,5e-15,0
0.625,2.5,18005.32,110.56,6,50.08,110.72,0,39.52,166166476.68,5e-15,0
0.625,2.7,18250.5,295.12,15.4,50,296.88,0,96.32,450465499.88,5e-15,0
0.625,2.9,17573.96,246867073.28,13958116.4,50.04,246864337.44,0.08,579.92,1675052133816.6,5e-15,0.08
0.625,3.1,15365.12,827071002.56,46958808.28,50.16,826998881.44,0.36,506.72,5838467550226.44,5e-15,0.36
0.625,3.3,12832.96,1410622774.36,79964780.6,50.04,1410620216.16,0.6,422.88,8379747665589.6,5e-15,0.6
0.625,3.5,10355.08,1785159929.96,101772800.8,50.28,1785037137.76,0.68,340.28,8891084440630.48,5e-15,0.68
0.625,3.7,11332.76,2305637135.36,131229523.52,50.08,2305221308.88,0.72,373,12372252685148.8,5e-15,0.72
0.625,3.9,12940.44,2708559512.16,154040055.8,50.08,2708542805.8,0.76,427.24,16772906176174.1,5e-15,0.76
0.625,4.1,9732.2,3055753313.8,173995251.64,50.12,3055745931.56,0.84,320.2,14047097592130.2,5e-15,0.84
0.625,4.3,8959.92,3371765695.76,192175665.16,50.12,3371571090.52,0.76,294.72,14337747465302.7,5e-15,0.76
0.625,4.5,7315.48,3598906550.48,206303636.72,50.12,3596699181.04,0.84,240.08,12606418372388.7,5e-15,0.84
0.625,4.7,8449.22,3918466735.68,223970904.04,50.24,3918352056.72,0.84,278.12,15776605443613.3,5e-15,0.84
0.625,4.9,8228.66,4150573242.48,237670395.24,50.04,4148179623.52,0.88,270.76,16451876523186.9,5e-15,0.88
0.625,5.1,6011.28,4399488077.92,251303900.04,50.16,4399490659.96,1,197.12,12452799978609.2,5e-15,1
0.65,0.7,2313.06,0,0,25.8,0.96,0,22.16,22151308.68,5e-15,0
0.65,0.5,6185,4.04,0.04,13.16,4.8,0,34.96,18404652.68,5e-15,0
0.65,1.3,1204,0,0,47.16,1.6,0,14.12,35722638.36,5e-15,0
0.65,1.5,1223.7,0,0,49.2,1.28,0,13.96,42662710.64,5e-15,0
0.65,1.7,1288.34,0,0,49.44,1.2,0,14.36,46480272.68,5e-15,0
0.65,1.9,1692.2,0,0,49.92,0.92,0,15.52,56237949.52,5e-15,0
0.65,0.9,1560.36,0,0,37,0.84,0,18.52,28388490.68,5e-15,0
0.65,1.1,1333.36,0,0,42.28,1.4,0,15.12,30320722.24,5e-15,0
0.65,2.1,3726.72,0,0,50,1.04,0,18.64,76373775.72,5e-15,0
0.65,2.3,12916.4,25.92,1.44,50.08,25.32,0,26,110312807.72,5e-15,0
0.65,2.5,18250.5,132.2,6.36,50,130.08,0,44.28,175360487.64,5e-15,0
0.65,2.7,18250.5,454.24,25.6,50,461,0,121,570527543.04,5e-15,0
0.65,2.9,17512.34,311544744.32,17486187.8,50.16,311546476.8,0.08,577.72,2198219694760.2,5e-15,0.08
0.65,3.1,14961.2,901749154.52,50751650.72,50.12,901607786.4,0.32,493.4,6295263462330.52,5e-15,0.32
0.65,3.3,14445.98,1479392619.88,83184594.32,50.08,1479386721.88,0.44,476.6,9938417422631.96,5e-15,0.44
0.65,3.5,11214.3,1942105052.32,109509616.44,50.2,1942123607.04,0.68,368.96,10089830690768,5e-15,0.68
0.65,3.7,8769.68,2381036582.32,134234946.56,50.12,2381012796.64,0.8,288,9710316799894.76,5e-15,0.8
0.65,3.9,10177.3,2774835669.16,156370326.48,50.04,2774719246.52,0.76,335.12,13352912400503.1,5e-15,0.76
0.65,4.1,9793.96,3021762193.8,170762393.04,50.04,3020973352.2,0.96,322.44,14529039257464.8,5e-15,0.96
0.65,4.3,6849.98,3425223018.08,193626502.8,50.08,3424589960.24,0.88,224.4,10978676196483.9,5e-15,0.88
0.65,4.5,8101.38,3716380296.84,210149323.04,50.16,3716399930.76,0.76,266.12,14212636784234,5e-15,0.76
0.65,4.7,8220,3971935664.08,225037353.84,50.16,3971270669.8,0.88,270.16,15551741288438.2,5e-15,0.88
0.65,4.9,8116.38,4230990987,239194091.72,50.08,4230916295.84,0.92,267.08,16383659969333.8,5e-15,0.92
0.65,5.1,7719.56,4447532235.4,251870969.56,50.16,4447485229.56,0.84,253.88,16420490986614.7,5e-15,0.84
0.675,0.7,2141.82,0,0,27.72,0.84,0,21.6,23466809.48,5e-15,0
0.675,0.5,4882.2,0,0,13.88,0.88,0,30.28,14822979.2,5e-15,0
0.675,1.3,1219.38,0,0,47.2,0.92,0,14.8,35320851.6,5e-15,0
0.675,1.5,1218.36,0,0,49,1.08,0,13.56,40841455.92,5e-15,0
0.675,1.7,1318.54,0,0,49.76,1,0,14.4,53720793.48,5e-15,0
0.675,1.9,1784.14,0,0,49.88,1.2,0,15.8,63597030.6,5e-15,0
0.675,0.9,1561.94,0,0,36.2,1.12,0,17.92,26451373.84,5e-15,0
0.675,1.1,1300.4,0,0,43.96,1.32,0,15.12,32956010.56,5e-15,0
0.675,2.1,3504.06,0,0,50.08,1,0,19.24,82630116.48,5e-15,0
0.675,2.3,13195.38,38.32,1.96,50,39.88,0,26.88,120708036.8,5e-15,0
0.675,2.5,18250.5,153.08,7.48,50,153.76,0,46.8,197211646.68,5e-15,0
0.675,2.7,18250.5,553.64,30.36,50,548.08,0,156.48,728708917.84,5e-15,0
0.675,2.9,17060.48,422474433.64,23466363.44,50,422464609.76,0.16,563.08,3048472076115.08,5e-15,0.16
0.675,3.1,14037.28,1003843757.12,55949366.76,50.08,1003738080.8,0.44,462.48,6481677560152.72,5e-15,0.44
0.675,3.3,11178.04,1552525053.12,86544031.48,50.04,1552406017.2,0.68,367.72,8005626943239.48,5e-15,0.68
0.675,3.5,11403.6,2023469958.64,112970651.36,50.12,2023467413.36,0.64,375.64,10805626977492.8,5e-15,0.64
0.675,3.7,11544.64,2443497122.2,136616559.24,50.16,2443480733.32,0.68,380.16,13314669479501.4,5e-15,0.68
0.675,3.9,7973.78,2835803513,158461187,50.08,2835796480.8,0.84,261.6,10498257484141.5,5e-15,0.84
0.675,4.1,8026.68,3160609564.68,177234223.72,50.2,3160344597.48,0.84,263.4,11852497934902.8,5e-15,0.84
0.675,4.3,7929.52,3498650444.8,195610257.76,50.04,3498641148.44,0.88,260.52,13050532457897,5e-15,0.88
0.675,4.5,8505.12,3648867193.96,205591053.2,50.12,3646601230.68,0.84,279.64,15267497856498.8,5e-15,0.84
0.675,4.7,8174.48,4037633599.84,226278781.48,50.12,4037636908.76,0.92,268.76,15729266576721.5,5e-15,0.92
0.675,4.9,6737.22,4286451274.64,240005434.08,50.04,4286448280.76,0.96,221.2,13660891057955.8,5e-15,0.96
0.675,5.1,7841.26,4504334308.48,252491836.2,50.08,4504347782.32,0.88,257.92,16877967732977.8,5e-15,0.88
0.7,0.7,2012.4,0,0,28.32,0.6,0,22.04,21907600.84,5e-15,0
0.7,0.5,3829.7,0,0,15.6,1.04,0,31.24,18223986.48,5e-15,0
0.7,1.3,1187.74,0,0,47.6,0.88,0,13.12,34760068.84,5e-15,0
0.7,1.5,1212.58,0,0,49.24,1.04,0,14.36,43855989.88,5e-15,0
0.7,1.7,1393.4,0,0,49.76,1.08,0,14.72,52104613.24,5e-15,0
0.7,1.9,1911.04,0,0,50.12,0.48,0,16.28,77190693.8,5e-15,0
0.7,0.9,1446.54,0,0,40.24,0.84,0,17.64,32226375.04,5e-15,0
0.7,1.1,1314.88,0,0,43,0.68,0,15.64,32115234.84,5e-15,0
0.7,2.1,3424.14,0,0,50,1.2,0,18.52,82469135.52,5e-15,0
0.7,2.3,14804.44,53.88,2.52,50.04,54.72,0,29.16,119410038.48,5e-15,0
0.7,2.5,18250.5,157.72,8.44,50.08,159.44,0,50.12,215521971.52,5e-15,0
0.7,2.7,18250.5,831.24,43.84,50.12,825,0,215.28,1011066346.88,5e-15,0
0.7,2.9,16431.42,493173659.8,27182615.84,50.08,493173823.24,0.2,542.24,3461260006523.88,5e-15,0.2
0.7,3.1,13041.98,1081259516.16,59663750.68,50,1081135052.8,0.52,429.56,6543946147346.76,5e-15,0.52
0.7,3.3,11116.58,1569732176.32,86928247.68,50.08,1569337699.52,0.68,365.8,8349592241983.36,5e-15,0.68
0.7,3.5,11900.12,2088503377.52,115646820.2,50.16,2088514042.28,0.6,392.16,11710330938940.5,5e-15,0.6
0.7,3.7,11444.14,2420715331.36,134178922.12,50.12,2420525046.72,0.68,377.48,13637132636428.6,5e-15,0.68
0.7,3.9,8795.88,2894105995.76,160398877.12,50.12,2894109214.52,0.8,289.36,11890315397733.7,5e-15,0.8
0.7,4.1,9291.04,3231598329.52,179336551.56,50.16,3231605662.76,0.8,305.84,14227176246576.3,5e-15,0.8
0.7,4.3,9420.48,3556347179.68,197072458.96,50.04,3556349489.6,0.8,310.28,15926425245674.8,5e-15,0.8
0.7,4.5,7303.94,3817283367.28,212395959.4,50.24,3817303584.56,0.84,239.72,13136887934006.6,5e-15,0.84
0.7,4.7,8579.44,4102388572.76,227427834.68,50,4102363585.08,0.88,282.32,16807445876211.6,5e-15,0.88
0.7,4.9,5412.04,4320830829.84,240451191.2,50.2,4320838890.36,0.96,176.92,10927700274908.2,5e-15,0.96
0.7,5.1,7371.16,4541224192.6,252821654.04,50.2,4541218064.92,0.84,242.08,15952833967716.4,5e-15,0.84
0.725,0.7,2038.96,0,0,27.76,1,0,20.92,19656693.92,5e-15,0
0.725,0.5,4136.22,0,0,16.16,1.12,0,28.04,16401702.16,5e-15,0
0.725,1.3,1208.66,0,0,46.76,1.76,0,13.84,33020622.6,5e-15,0
0.725,1.5,1221.68,0,0,49.4,1.04,0,14.6,46728829.2,5e-15,0
0.725,1.7,1481.74,0,0,49.76,0.6,0,14.6,52380157.84,5e-15,0
0.725,1.9,1871.92,0,0,50,1.24,0,17.04,68494755.04,5e-15,0
0.725,0.9,1489.64,0,0,38.68,1.08,0,17.16,28665646.68,5e-15,0
0.725,1.1,1307.04,0,0,43.76,0.96,0,14.76,28070778.28,5e-15,0
0.725,2.1,3769.3,0,0,50,0.92,0,19.12,81049468.72,5e-15,0
0.725,2.3,16896.22,61.88,3.16,50.04,63,0,30.64,129705125.44,5e-15,0
0.725,2.5,18250.5,179.52,9.04,50.08,176.36,0,56.68,254827063.76,5e-15,0
0.725,2.7,18250.5,2318.92,129.08,50,2330.44,0,412.52,2229857203.4,5e-15,0
0.725,2.9,16218,572217607.6,31271492.96,50.12,572220470.32,0.28,535.4,4034171100202.56,5e-15,0.28
0.725,3.1,13933.2,1162941008.16,63694549.28,50.16,1162928234.32,0.44,459.4,7347735431022.44,5e-15,0.44
0.725,3.3,10937.16,1697085563.04,92981382.6,50.12,1697105996.96,0.68,359.64,8509088881321.04,5e-15,0.68
0.725,3.5,11040.5,2161663624.2,118591226.08,50.12,2161614705.64,0.72,363.36,11181409708769.5,5e-15,0.72
0.725,3.7,11618.1,2598130118.68,142312689.96,50,2598133062.64,0.68,382.88,14290148848119.8,5e-15,0.68
0.725,3.9,9112.6,2962202189.44,162601477.24,50.08,2962184262.56,0.76,299.64,12650995095660.4,5e-15,0.76
0.725,4.1,7828.82,3306265048.92,181471552.12,50.04,3306284698.8,0.84,257.04,12112700179708.3,5e-15,0.84
0.725,4.3,11456.14,3604633280.64,198236684.6,50.12,3604636786.96,0.68,377.84,19850825588368.9,5e-15,0.68
0.725,4.5,8643.14,3879998686.8,213690130.16,50.16,3879940146.76,0.84,284.6,15937086484335.3,5e-15,0.84
0.725,4.7,8225.88,4142873369.36,228080609.36,50.12,4142875499.08,0.88,270.56,16266301560640.1,5e-15,0.88
0.725,4.9,6452.76,4387445319.04,241321703.52,50.04,4387482991.04,0.88,211.68,13365516143454.4,5e-15,0.88
0.725,5.1,4652.66,4396294603.08,244499387.88,50.08,4391660470.12,1,151.96,9921617664051.16,5e-15,1
0.75,0.7,1805.6,0,0,31.88,0.68,0,19.88,26196686,5e-15,0
0.75,0.5,3223.58,0,0,16.88,1.2,0,28.84,17356599.72,5e-15,0
0.75,1.3,1219.14,0,0,47.48,1.16,0,12.8,35972325.44,5e-15,0
0.75,1.5,1252.92,0,0,49.16,1.08,0,14.52,46352220.48,5e-15,0
0.75,1.7,1363.62,0,0,49.76,1.36,0,14.36,46587507.76,5e-15,0
0.75,1.9,2026.42,0,0,50,1.32,0,16.52,64320403.04,5e-15,0
0.75,0.9,1386.66,0,0,41.24,0.96,0,17.76,31886528.68,5e-15,0
0.75,1.1,1274.14,0,0,45.28,1.32,0,14.68,33178683.64,5e-15,0
0.75,2.1,4777.74,0,0,50.12,0.92,0,21.56,92940317.92,5e-15,0
0.75,2.3,17743.24,69.12,3.64,50.04,66.12,0,31.2,117358028.68,5e-15,0
0.75,2.5,18250.5,211.8,11.32,50,213.44,0,63,272456588.16,5e-15,0
0.75,2.7,18250.5,1902210.24,102585.8,50,1902388.56,0,599.48,17543018011.72,5e-15,0
0.75,2.9,17335.06,670598544.6,36277507.6,50.04,670587815.12,0.16,572,5168958583638.72,5e-15,0.16
0.75,3.1,11681.32,1212163886.2,65826726.36,50.12,1212037707.04,0.64,384.12,6566364869162.08,5e-15,0.64
0.75,3.3,13197.88,1743899683.92,94941701.76,50.24,1743718741.84,0.68,435.12,10779664362557.3,5e-15,0.68
0.75,3.5,10272.74,2245984706.48,121904396.48,50.04,2245971907,0.76,337.68,10726016172623.8,5e-15,0.76
0.75,3.7,9579.72,2598422794.12,141745537.8,50.08,2597473971.36,0.68,314.84,11911435578479.5,5e-15,0.68
0.75,3.9,9779.76,3024947719.36,164556129.16,50.08,3024884967.64,0.72,321.64,13992128503113.6,5e-15,0.72
0.75,4.1,6404.22,3329721482.84,181987313.84,50.12,3328469748.96,0.92,209.48,9931754790617.36,5e-15,0.92
0.75,4.3,8581.7,3559737896.68,194916980.48,50.08,3557800622.36,0.84,282.04,14911896754877.8,5e-15,0.84
0.75,4.5,9903.36,3949273594.32,215064340.68,50.04,3949271471,0.72,326.6,18765903382991.4,5e-15,0.72
0.75,4.7,8240.32,4199696487.16,228971577.24,50.08,4199700883.44,0.88,271.16,16484586349442.8,5e-15,0.88
0.75,4.9,8454.66,4420518916.72,241664708.08,50.2,4420404407.88,0.84,278.32,17951135154422.1,5e-15,0.84
0.75,5.1,5087.4,4563884717.96,251314720.16,50.16,4560070402.64,0.96,166.32,11046506677514,5e-15,0.96
0.775,0.7,1778.26,0,0,31.6,1.36,0,18.92,23597564.84,5e-15,0
0.775,0.5,2875.46,0,0,20,1.08,0,25.92,19638844.8,5e-15,0
0.775,1.3,1179.76,0,0,47.92,0.76,0,14.16,35501211.76,5e-15,0
0.775,1.5,1262.62,0,0,49.44,1.04,0,14.56,50127225.52,5e-15,0
0.775,1.7,1419,0,0,49.88,1.12,0,15.52,53940492.8,5e-15,0
0.775,1.9,2203.98,0,0,49.96,0.92,0,16.96,63692747.76,5e-15,0
0.775,0.9,1405.84,0,0,40.32,1.32,0,16.08,29383341.08,5e-15,0
0.775,1.1,1270.6,0,0,46,1.08,0,14.8,35979117.6,5e-15,0
0.775,2.1,8440.24,2.92,0.12,50,4.04,0,21.4,93549591.04,5e-15,0
0.775,2.3,18250.5,87.76,5.28,50,86.8,0,35,142168601.48,5e-15,0
0.775,2.5,18250.5,256.4,13,50.08,255.2,0,69,328798860.36,5e-15,0
0.775,2.7,18250.5,82386137.64,4407378.36,50.08,82386394.92,0,589.2,395085230001.92,5e-15,0
0.775,2.9,15312.74,741665254,39806045.12,50.12,741669612.4,0.28,504.84,5002522426796.2,5e-15,0.28
0.775,3.1,13822.2,1335357572.04,71723459.48,50.08,1335354668.24,0.6,455.64,8544776189173.52,5e-15,0.6
0.775,3.3,9742.5,1834774366.4,98842568.64,50.12,1834549738.84,0.64,320.08,8192011114920.4,5e-15,0.64
0.775,3.5,9369.44,2310872773.88,124369353.16,50.08,2310874406.24,0.76,308.12,10071477523071.5,5e-15,0.76
0.775,3.7,11905.32,2725758608.56,146726208.24,50.04,2725736489.44,0.76,392.6,15428600654527.4,5e-15,0.76
0.775,3.9,9744.34,3081444855.4,166260056.76,50.08,3081105354.2,0.72,320.48,14226986433841,5e-15,0.72
0.775,4.1,7758.9,3421886288.08,184565615.2,50.08,3421860948.2,0.88,254.48,12469063301637.9,5e-15,0.88
0.775,4.3,7940.72,3703283556.64,200517182.16,50.24,3703124529.2,0.84,261,13843822084926.6,5e-15,0.84
0.775,4.5,6570.68,3999733978.16,215987325.64,50.08,3999711820.8,0.92,215.36,12341075545153.2,5e-15,0.92
0.775,4.7,7664.36,4251844595.72,229730723.72,50.08,4251783116.8,0.88,252.08,15500649813776.3,5e-15,0.88
0.775,4.9,7426.44,4484438119.48,242391610.04,50.08,4484439038.28,0.84,243.84,15828198065137.8,5e-15,0.84
0.775,5.1,6315.24,4694582826.76,254041978.44,50.12,4694606009.68,0.92,207.16,14028207260120.6,5e-15,0.92
0.8,0.7,1637.12,0,0,35.48,1.24,0,19.4,28251538.64,5e-15,0
0.8,0.5,2499.66,0,0,22.76,1.48,0,24.4,21298690.8,5e-15,0
0.8,1.3,1193.42,0,0,48.76,1.52,0,14.16,38643622.52,5e-15,0
0.8,1.5,1279.9,0,0,49.68,0.8,0,13.84,46754197.64,5e-15,0
0.8,1.7,1422.58,0,0,49.92,1.12,0,14.6,53910308.16,5e-15,0
0.8,1.9,2476.2,0,0,50,0.72,0,17.44,74066553.84,5e-15,0
0.8,0.9,1381.9,0,0,40.36,0.92,0,15.92,29471821.76,5e-15,0
0.8,1.1,1222.16,0,0,45.96,1.04,0,14.88,35214464.52,5e-15,0
0.8,2.1,7714.14,2.08,0.12,50.04,2.84,0,21.36,87871419.56,5e-15,0
0.8,2.3,16893.68,91.2,3.76,50.08,92.44,0,35.36,151694810.72,5e-15,0
0.8,2.5,18250.5,270.36,12.96,50,271.6,0,80.56,365217519.48,5e-15,0
0.8,2.7,16793.82,158501059.48,8405942.04,50.12,158500022.2,0.16,553.68,894804837286.2,5e-15,0.16
0.8,2.9,15659.06,833672434.56,44297499.28,50,833595901.04,0.24,516.52,5958305033033.44,5e-15,0.24
0.8,3.1,13970.56,1420997913.4,75577352.96,50.04,1420998533.04,0.52,460.76,9216468714912.36,5e-15,0.52
0.8,3.3,10548.4,1938783009.8,103151545,50,1938781148.48,0.72,346.72,9445231366025.68,5e-15,0.72
0.8,3.5,10239.46,2374673000.12,126743863.52,50.12,2374638633.16,0.72,336.76,11373683529162,5e-15,0.72
0.8,3.7,8758.18,2787332677.6,148755781,50.08,2787347531.88,0.88,287.64,11411911756186.8,5e-15,0.88
0.8,3.9,12008.56,3157377948.04,168516636.96,50.04,3157384723.12,0.76,395.8,18142800706594.5,5e-15,0.76
0.8,4.1,8019.14,3471352256.64,185740576.2,50,3470369303.44,0.8,263.08,13177192993910.2,5e-15,0.8
0.8,4.3,8992.08,3763204238.36,201812945.08,50.24,3763185588.2,0.84,295.88,16114474822424.4,5e-15,0.84
0.8,4.5,7744.5,4050396143.36,216869469.12,50.12,4050386103.36,0.88,254.2,14866823867212.8,5e-15,0.88
0.8,4.7,6475.3,4313342868.36,230568849.76,50,4313347602.4,0.96,212.04,13157745786015.2,5e-15,0.96
0.8,4.9,7802.24,4511954838.68,242636215.52,50.24,4511316932,0.92,256.52,16808929003006.2,5e-15,0.92
0.8,5.1,8191.02,4747040097,254342015.64,50.08,4747021799,0.92,269.64,18666282095925.3,5e-15,0.92
0.825,0.7,1651.06,0,0,34.68,0.64,0,18.56,27738988.32,5e-15,0
0.825,0.5,2257.44,0,0,26.36,1.36,0,24.04,23134808.64,5e-15,0
0.825,1.3,1196.1,0,0,48.56,1.32,0,14,40582922.88,5e-15,0
0.825,1.5,1350.42,0,0,49.8,1.08,0,14.44,48172640.28,5e-15,0
0.825,1.7,1566.22,0,0,49.96,1.64,0,15.88,60169246.32,5e-15,0
0.825,1.9,2649.2,0,0,50.04,1.04,0,18.16,75001912.32,5e-15,0
0.825,0.9,1397.3,0,0,41.88,1.24,0,15.28,30612150.72,5e-15,0
0.825,1.1,1233.16,0,0,46.24,1.2,0,14.2,35287528.16,5e-15,0
0.825,2.1,9421.22,7.52,0.2,50,7.24,0,23.48,110147783.36,5e-15,0
0.825,2.3,18250.5,117.36,6.28,50,120.08,0,40.12,168622847.44,5e-15,0
0.825,2.5,18250.5,342.08,16.56,50.04,340,0,95.8,465583081,5e-15,0
0.825,2.7,18250.5,254217258.72,13358457.28,50.12,254222661.16,0,595.28,1803375023471.48,5e-15,0
0.825,2.9,15644.58,929006437.2,48876412.04,50,928998078.64,0.28,516,6593532715206,5e-15,0.28
0.825,3.1,11629.42,1422620622.56,75269248.2,50.12,1422243847.24,0.68,382.52,7878426675137.92,5e-15,0.68
0.825,3.3,11948.36,1987765212.24,105078410.12,50.16,1987708800.24,0.72,393.56,11155433539757.4,5e-15,0.72
