"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","cancer"
0.175,3.9,5613.23333333333,5340390275.86667,161738888.2,460262732.733333,50.2333333333333,1840823002.73333,0.966666666666667,184.133333333333,4960666323839.73,5e-15,0.966666666666667
0.175,4.1,3862.55,5503959486.1,168383248.066667,474705933.3,50.3666666666667,1896506505.16667,1,125.733333333333,3494156871018.87,5e-15,1
0.175,4.3,3445.35,5763979420.93333,174978294.6,496871765.533333,50.4333333333333,1987493774.16667,1,111.933333333333,3222840980396.6,5e-15,1
0.175,4.5,3955.41666666667,5957663214.9,180607101.866667,513605782.533333,50.3333333333333,2054423928.2,1,129.033333333333,3861704773448.73,5e-15,1
0.175,4.7,3214.6,6127593370.66667,185868554.166667,528299846.233333,50.3666666666667,2113202475.2,1,104.5,3197394670706.77,5e-15,1
0.175,4.9,3366.93333333333,6285414051.73333,190665105.533333,541931660.866667,50.3666666666667,2167711579.53333,1,109.6,3458922404704.67,5e-15,1
0.175,5.1,2755.58333333333,6402668566.06667,195708272.266667,552757177.066667,50.4333333333333,2208817168.93333,1,89.3,2872907544721.2,5e-15,1
0.2,0.9,1263.05,0,0,0.1,44.1,0.233333333333333,0,11.2333333333333,9480359.4,5e-15,0
0.2,1.1,1211.15,0,0,0.0333333333333333,48.5,0.166666666666667,0,10.3333333333333,12877094.3,5e-15,0
0.2,0.7,1882.2,0,0,0.2,30.7,0.6,0,13.3,6890472,5e-15,0
0.2,1.3,1627.73333333333,0,0,0.1,50,0.4,0,11.4666666666667,18521673.6,5e-15,0
0.2,1.5,8836.58333333333,11.8666666666667,0.233333333333333,0.966666666666667,50,4.13333333333333,0,17.2,32611104.0666667,5e-15,0
0.2,0.5,10938.0333333333,54.9333333333333,0.666666666666667,3.8,8.66666666666667,14.9666666666667,0,17.5666666666667,3813245.4,5e-15,0
0.2,2.1,11290.3666666667,1446523537.2,43295942.6666667,123456186.533333,50.1333333333333,493800372.333333,0.7,371.2,2573813952745.07,5e-15,0.7
0.2,1.7,18250.5,327.433333333333,10.0333333333333,27.8333333333333,50.0333333333333,110.533333333333,0,53.5333333333333,105387656.666667,5e-15,0
0.2,2.3,9696.36666666667,2197546747.83333,65724841.8666667,187609260.466667,50.0666666666667,750432122.4,0.866666666666667,318.5,3411351252798.13,5e-15,0.866666666666667
0.2,1.9,15447.9833333333,557334470.133333,16659698.8,47543193.2333333,50.1,190171065.833333,0.333333333333333,508.9,1298613310614.93,5e-15,0.333333333333333
0.2,2.5,6746.6,2815774797.76667,84284513.1,240475702.1,50.1,961899453.1,0.933333333333333,220.466666666667,3011151509392.37,5e-15,0.933333333333333
0.2,2.7,7818.58333333333,3349568913.46667,100237176.333333,286137956.933333,50.0666666666667,1144549948.06667,0.866666666666667,256.433333333333,4246128058219.37,5e-15,0.866666666666667
0.2,2.9,4343.81666666667,3801411760.86667,113887842.766667,324833668.766667,50.1,1299284798.96667,1,141.033333333333,2590623886334.1,5e-15,1
0.2,3.1,5439,4183503986.06667,125678971.433333,357649914.4,50.1333333333333,1430145267.2,1,177.6,3678367786309.13,5e-15,1
0.2,3.3,4345.41666666667,4547091605,136363985.366667,388711684,50.1666666666667,1554834310.86667,1,141.533333333333,3149013944375.8,5e-15,1
0.2,3.5,5552.61666666667,4844925151.03333,145679309.733333,414296947.966667,50.3333333333333,1657189230.1,0.966666666666667,181.833333333333,4390092830360.57,5e-15,0.966666666666667
0.2,3.7,5944.16666666667,5130228931.43333,154053464.066667,438708132.333333,50.2333333333333,1754855120.63333,0.966666666666667,194.866666666667,5003520601881.03,5e-15,0.966666666666667
0.2,3.9,5066.16666666667,5288193137.46667,160164590.166667,452564541.233333,50.1666666666667,1808083885.96667,0.966666666666667,165.833333333333,4452851492359.7,5e-15,0.966666666666667
0.2,4.1,4203.01666666667,5595385826.6,168392120.5,478662799.6,50.3666666666667,1914650193.66667,1,137.233333333333,3825520010604.47,5e-15,1
0.2,4.3,3518.68333333333,5806173334.46667,174501416.066667,496701525.033333,50.2666666666667,1986813291.7,1,114.633333333333,3296144183141.7,5e-15,1
0.2,4.5,3689.9,6004237879.36667,179933473.233333,513611018.066667,50.0666666666667,2054436159.4,1,120.266666666667,3595341335799,5e-15,1
0.2,4.7,4641.8,6168131772.1,185139127,527732344.366667,50.1666666666667,2110945374.16667,1,152.033333333333,4709814231795.93,5e-15,1
0.2,4.9,3708.16666666667,6307554221.16667,190189040.4,539832765.433333,50.4666666666667,2159314539.06667,1,121.166666666667,3812955155530.07,5e-15,1
0.2,5.1,3740.53333333333,6462822687.43333,194303680.2,553063000.6,50.2666666666667,2212268643.06667,1,122.2,3952829738085.43,5e-15,1
0.225,0.9,1237.8,0,0,0,44.7333333333333,-0.0333333333333333,0,10.6,9385020.16666667,5e-15,0
0.225,1.1,1231.13333333333,0,0,0.0333333333333333,49.3666666666667,0.333333333333333,0,10.2666666666667,13560893.0666667,5e-15,0
0.225,0.7,1588.7,0,0,0.0666666666666667,31.9666666666667,0.166666666666667,0,12.3666666666667,6653363.56666667,5e-15,0
0.225,1.3,1852.01666666667,0,0,0.266666666666667,49.9333333333333,1.13333333333333,0,11.1333333333333,18471989.5,5e-15,0
0.225,1.5,10594.2833333333,23.3666666666667,0.766666666666667,1.9,50.1,6.26666666666667,0,18.5,31885786.2666667,5e-15,0
0.225,0.5,10141.7833333333,47.1,0.233333333333333,3.53333333333333,9.9,12.8333333333333,0,16.8666666666667,3784710.46666667,5e-15,0
0.225,2.1,10553.9,1514648244.5,44972710.7666667,128293513.266667,50.0666666666667,513126131.033333,0.733333333333333,346.6,2505826861265.27,5e-15,0.733333333333333
0.225,1.7,18250.5,392.3,11.3666666666667,32.0333333333333,50.0666666666667,134.1,0,60.7666666666667,123849671.1,5e-15,0
0.225,2.3,8605.21666666667,2252607883.36667,66887713.9,190872893.566667,50.0333333333333,763404906.6,0.866666666666667,282.333333333333,3072111612873.3,5e-15,0.866666666666667
0.225,1.9,14794.85,640086989.4,18971016.8333333,54187911.7,50,216742055.6,0.333333333333333,487,1432066413296.97,5e-15,0.333333333333333
0.225,2.5,8300.53333333333,2859107269.8,85062941.1666667,242358983.3,50.2,969438275.766667,0.833333333333333,272.366666666667,3771278064694.17,5e-15,0.833333333333333
0.225,2.7,6605.16666666667,3323683104.2,99212122.4666667,281893636.7,50.1333333333333,1127002150.86667,0.933333333333333,216.133333333333,3563972878102.93,5e-15,0.933333333333333
0.225,2.9,5079.56666666667,3799534709.66667,113484306.3,322345642.633333,50.1333333333333,1288631682.13333,0.966666666666667,165.533333333333,3087378930521.6,5e-15,0.966666666666667
0.225,3.1,6411.38333333333,4228123316.53333,126076367.966667,358694182.533333,50.3,1434771778.3,0.866666666666667,210,4370095778889.87,5e-15,0.866666666666667
0.225,3.3,4590.76666666667,4584847906.33333,136537917.866667,389038041.933333,50.1333333333333,1555931562.46667,0.966666666666667,149.533333333333,3353486080973.57,5e-15,0.966666666666667
0.225,3.5,4826.4,4698145729.2,141169673.8,398981722.9,50.1666666666667,1594019075.63333,0.966666666666667,157.633333333333,3797007170706.57,5e-15,0.966666666666667
0.225,3.7,4122.98333333333,5176640189.43333,153971311.433333,439299947.266667,50.1,1757190621.7,1,134.4,3404815968248.73,5e-15,1
0.225,3.9,4629.55,5235381130.76667,156702672.4,444604230.566667,50.2,1777370240.43333,1,151.1,4053221023328.43,5e-15,1
0.225,4.1,2817.11666666667,5463438220.83333,163414077,463934680.933333,50.2333333333333,1855032018.73333,1,90.9333333333333,2491608920443.1,5e-15,1
0.225,4.3,4827.45,5848274135.8,174006430.133333,496456288.133333,50.1,1985815277.56667,1,158.1,4596965295070.87,5e-15,1
0.225,4.5,3447.33333333333,5883297540.1,177198506.666667,499870670.3,50.2333333333333,1997025152.4,1,112.166666666667,3334404681777.63,5e-15,1
0.225,4.7,3722.11666666667,6183777213.86667,184852176.033333,525347199.5,50.2666666666667,2100824343.16667,1,121.4,3723648953322.9,5e-15,1
0.225,4.9,4033.2,6349865785.86667,189276912.1,539276404.166667,50.2,2157101424.96667,0.966666666666667,131.766666666667,4159470879201.53,5e-15,0.966666666666667
0.225,5.1,3599.55,6484097465.86667,193764383.566667,550762003,50.3666666666667,2203050250.9,1,117.5,3774417740117.9,5e-15,1
0.25,0.9,1232.9,0,0,0.0333333333333333,45.1333333333333,0.166666666666667,0,10.2333333333333,9524059.46666667,5e-15,0
0.25,1.1,1263.21666666667,0,0,0.1,49.3666666666667,0.4,0,10.6,14278502,5e-15,0
0.25,0.7,1664.95,0,0,0.166666666666667,32.3666666666667,0.733333333333333,0,12.2333333333333,6585473.23333333,5e-15,0
0.25,1.3,1947.81666666667,0,0,0.266666666666667,49.9,0.866666666666667,0,11.5333333333333,19555513.4333333,5e-15,0
0.25,1.5,11860.05,35,1.2,2.83333333333333,50,12.7333333333333,0,19.2,36677824.3666667,5e-15,0
0.25,0.5,8289.88333333333,20.9333333333333,0.166666666666667,1.33333333333333,9.93333333333333,4.56666666666667,0,14,3223774.53333333,5e-15,0
0.25,2.1,9006.91666666667,1585829474.96667,46697765.2666667,133299542.2,50.0666666666667,533184435.833333,0.766666666666667,295.233333333333,2191426198187.63,5e-15,0.766666666666667
0.25,1.7,18250.5,482.5,13.6666666666667,39.7,50.0333333333333,158.833333333333,0,73.1666666666667,149346800.533333,5e-15,0
0.25,2.3,5770.36666666667,2315229947.16667,68197216.9666667,194677441.233333,50.0666666666667,778709526.6,0.966666666666667,187.533333333333,2014417450961.4,5e-15,0.966666666666667
0.25,1.9,14381.4166666667,709318993.166667,20866194.9333333,59593020,50.0333333333333,238372204.6,0.4,473.366666666667,1530526703438.1,5e-15,0.4
0.25,2.5,5386.33333333333,2913059774.86667,86006468.1333333,245060589.133333,50.2,980233213.266667,0.966666666666667,175.2,2418523939025.43,5e-15,0.966666666666667
0.25,2.7,7134.63333333333,3444532779.76667,101604452.633333,289826668.9,50.1,1159262612.26667,0.9,233.733333333333,3912675799738.7,5e-15,0.9
0.25,2.9,4439.36666666667,3897573368.63333,114959101.966667,328028511,50.0666666666667,1312036447.46667,0.966666666666667,144.166666666667,2673462851901.63,5e-15,0.966666666666667
0.25,3.1,5113.46666666667,4228919138.16667,125804015.166667,356287866.266667,50.2,1423888399.8,0.966666666666667,166.966666666667,3466726489032.8,5e-15,0.966666666666667
0.25,3.3,4981.98333333333,4618307491.4,136683914.766667,388891491.033333,50.3,1555567923.86667,1,162.733333333333,3652127141549.43,5e-15,1
0.25,3.5,4210.9,4867152855.06667,145197575.5,410282128.7,50.3,1639429999.6,0.966666666666667,137.266666666667,3283629778326.57,5e-15,0.966666666666667
0.25,3.7,4512.51666666667,5198657189.43333,153914415.633333,437890640.633333,50.3,1751568191.9,0.966666666666667,147.366666666667,3737740190316.13,5e-15,0.966666666666667
0.25,3.9,4046.13333333333,5450681970.76667,161172117.866667,459162493.8,50.2,1836621080.63333,1,131.833333333333,3511344057744.67,5e-15,1
0.25,4.1,3114.9,5484836163.33333,165055047.766667,462956895.833333,50.1333333333333,1847314167.8,1,100.933333333333,2778052005857.8,5e-15,1
0.25,4.3,3076.91666666667,5676952420.4,168696272.7,478459924.966667,50.3666666666667,1913371596.23333,1,99.7333333333333,2833289649380.83,5e-15,1
0.25,4.5,3995.2,6050457024.36667,179212935.566667,509887179.533333,50.3,2039539070.9,1,130.433333333333,3885875053630.2,5e-15,1
0.25,4.7,3396.78333333333,6069386924.33333,181703038,511868168.9,50.3,2044878226.9,1,110.466666666667,3370827850505.7,5e-15,1
0.25,4.9,4222.85,6370458870.2,188811172.666667,536943530.733333,50.3333333333333,2147773477.66667,0.933333333333333,138.133333333333,4347840379460.17,5e-15,0.933333333333333
0.25,5.1,3962.11666666667,6514279763.6,193003231.066667,549111910.833333,50.3,2196461346.5,1,129.533333333333,4170923585459.8,5e-15,1
0.275,0.9,1290.95,0,0,0.0333333333333333,44.7666666666667,0.3,0,10.3333333333333,9415663.43333333,5e-15,0
0.275,1.1,1323.95,0,0,0.133333333333333,49.4666666666667,0.5,0,10.3666666666667,14249727.9333333,5e-15,0
0.275,0.7,1632.6,0,0,0.133333333333333,33.0333333333333,0.4,0,12.2,6048766.43333333,5e-15,0
0.275,1.3,2000.06666666667,0,0,0.166666666666667,50.0333333333333,0.9,0,12.3333333333333,20931979.7333333,5e-15,0
0.275,1.5,14359.2833333333,58,2.03333333333333,4.93333333333333,50.0666666666667,20.1666666666667,0,20.3666666666667,38471387.6,5e-15,0
0.275,0.5,7947.71666666667,23.6666666666667,0.0666666666666667,1.93333333333333,13.2333333333333,6.56666666666667,0,17.5666666666667,4375025.46666667,5e-15,0
0.275,2.1,10271.3833333333,1642286304.06667,48026170.9,136993104.466667,50.0666666666667,547919637.3,0.733333333333333,337.133333333333,2603010150656.87,5e-15,0.733333333333333
0.275,1.7,18250.5,525.266666666667,15.7666666666667,41.7666666666667,50.1666666666667,169.366666666667,0,87.2333333333333,170040233.033333,5e-15,0
0.275,2.3,7930.18333333333,2373961920.4,69396713.2666667,198090278.766667,50.0666666666667,792341617.7,0.833333333333333,259.366666666667,2920348883055.03,5e-15,0.833333333333333
0.275,1.9,13692.5666666667,775930875.966667,22659593.6666667,64690790.9333333,50.0666666666667,258765796.4,0.533333333333333,450.5,1582625715624.13,5e-15,0.533333333333333
0.275,2.5,8561.28333333333,2953732072.66667,86640114.2666667,246631364.8,50.1,986189029.933333,0.833333333333333,281.2,4026119309833.23,5e-15,0.833333333333333
0.275,2.7,5973.01666666667,3458170627.23333,101693015.766667,288915737.466667,50.1,1154944793.36667,0.966666666666667,194.833333333333,3264862205986.73,5e-15,0.966666666666667
0.275,2.9,4818.31666666667,3931318465.16667,115304468.566667,328364013.7,50.2333333333333,1313466288.1,0.966666666666667,156.966666666667,2928658666966.33,5e-15,0.966666666666667
0.275,3.1,5226.78333333333,4324079906.03333,126794561.6,361237959.733333,50.2,1444959237.56667,1,170.633333333333,3551223553223.03,5e-15,1
0.275,3.3,4634.16666666667,4642453030.96667,136673470.933333,388103067.9,50.2,1551615088.5,1,151.166666666667,3398762882622.6,5e-15,1
0.275,3.5,5297.03333333333,4964783442.6,145817135.833333,415006449.433333,50.2,1659760445.83333,0.966666666666667,173.2,4188891715021.03,5e-15,0.966666666666667
0.275,3.7,3513.83333333333,5250045235.33333,153780577.6,438744459.366667,50.1,1754961755.56667,1.03333333333333,114.133333333333,2874667190052.03,5e-15,1
0.275,3.9,3729.36666666667,5437499699.9,160775749.733333,454921111.833333,50.2,1817806678.93333,1,121.333333333333,3206807637159.3,5e-15,1
0.275,4.1,5737.48333333333,5712406943.7,167362003.8,477499557.5,50.1,1910016817.8,1,188.333333333333,5277296416794.47,5e-15,1
0.275,4.3,3279.35,5905080099.56667,173288433.566667,493709931.4,50.2,1974844515.96667,1,106.466666666667,3039177685863.07,5e-15,1
0.275,4.5,4055.78333333333,6084724725.9,178670829.966667,508800516.2,50.2333333333333,2035192587.03333,0.966666666666667,132.666666666667,3935935299986.2,5e-15,0.966666666666667
0.275,4.7,3118.85,6254848798.43333,183492645.133333,523040870.066667,50.1666666666667,2092151251.43333,1,101.266666666667,3073687467665.23,5e-15,1
0.275,4.9,4024.76666666667,6335105229.2,188380142.633333,530456133.733333,50.2,2118114741.96667,1,131.6,4129179784920.23,5e-15,1
0.275,5.1,3570.8,6535618306.03333,192440910.8,546750596.1,50.4,2187003483.53333,1,116.366666666667,3726427328375.23,5e-15,1
0.3,0.9,1221.18333333333,0,0,0.133333333333333,46.2333333333333,0.3,0,10.5,11031318.9,5e-15,0
0.3,1.1,1226.23333333333,0,0,0.166666666666667,49.5333333333333,0.5,0,9.66666666666667,12743425.5333333,5e-15,0
0.3,0.7,1549.06666666667,0,0,0.1,36.6333333333333,0.3,0,11.6,7622586.2,5e-15,0
0.3,1.3,1844.7,0,0,0.133333333333333,50,0.666666666666667,0,13.0333333333333,19783225.2,5e-15,0
0.3,1.5,15324.75,63.5666666666667,1.33333333333333,4.63333333333333,50.0333333333333,18.7666666666667,0,20.8,39949197.2666667,5e-15,0
0.3,0.5,4044.06666666667,0,0,0.2,13.4333333333333,0.8,0,14.9,3907081.26666667,5e-15,0
0.3,2.1,11440.3166666667,1706643278.6,49529591.0333333,141268962.633333,50.1333333333333,565071348.4,0.666666666666667,376.2,3002688131558.5,5e-15,0.666666666666667
0.3,1.7,18250.5,897.766666666667,24.5,75.3,50.0666666666667,295.833333333333,0,124.833333333333,257021378.1,5e-15,0
0.3,2.3,6964.2,2384915373,69389896.7,197536223.3,50.1,789884219.333333,0.966666666666667,227.633333333333,2577635098962.83,5e-15,0.966666666666667
0.3,1.9,13800.15,845299003.266667,24502710.5333333,69935173.6,50.0666666666667,279732656.733333,0.433333333333333,454.366666666667,1747817056767.57,5e-15,0.433333333333333
0.3,2.5,6808.61666666667,3032417936.53333,88030555.1666667,251167254.933333,50.1,1004665345.13333,0.866666666666667,222.666666666667,3198094871427.43,5e-15,0.866666666666667
0.3,2.7,6530.76666666667,3533472443.76667,102809908.3,292798493.5,50.2333333333333,1171200250.73333,0.933333333333333,213.766666666667,3609225823940.07,5e-15,0.933333333333333
0.3,2.9,5322.63333333333,3974918834.06667,115740896.1,329470043.533333,50.2666666666667,1317879442.96667,0.966666666666667,173.866666666667,3277926739393.63,5e-15,0.966666666666667
0.3,3.1,4086.1,4250432756.36667,123770463.3,352375974.966667,50.0666666666667,1409017039.23333,1,132.466666666667,2743495297445.17,5e-15,1
0.3,3.3,6629.88333333333,4714186323.03333,137047645.7,390826257.266667,50.1333333333333,1563310144.5,1,217.566666666667,4963770712483.93,5e-15,1
0.3,3.5,5250.38333333333,4999933037.43333,145817676.3,414685117.933333,50.3333333333333,1658718322.6,1,171.766666666667,4145517387249.47,5e-15,1
0.3,3.7,4869.88333333333,5281807559.03333,153670149.1,438036716.9,50.1666666666667,1752152137.16667,1,159.5,4057874610386.73,5e-15,1
0.3,3.9,3976.8,5520877306.13333,160733142.533333,457937711.666667,50.2,1831738792.63333,1,129.533333333333,3441476444107.8,5e-15,1
0.3,4.1,3660.21666666667,5743295153.9,167055882.7,476385997.766667,50.1333333333333,1905544284.3,0.966666666666667,118.9,3282333213199.4,5e-15,0.966666666666667
0.3,4.3,3404.73333333333,5926099032.7,173015046.8,491755650.5,50.3666666666667,1967045458,1,110.833333333333,3148472831197.9,5e-15,1
0.3,4.5,3404.95,6101674393.13333,178388784.266667,506609342.233333,50.4,2026261338.9,1,110.933333333333,3262437464610.77,5e-15,1
0.3,4.7,3501.95,6277930408.36667,183038755.8,520989074.8,50.2666666666667,2083956270.43333,1,113.933333333333,3462666998905.57,5e-15,1
0.3,4.9,4062.18333333333,6424020630.3,187607310.4,533220191.266667,50.3666666666667,2132871834.1,1,132.766666666667,4147550185028.47,5e-15,1
0.3,5.1,2699.86666666667,6433509510.3,190788253.233333,534665575.5,50.4,2134779297.76667,1,87.3333333333333,2762136181020.33,5e-15,1
0.325,0.9,1161.01666666667,0,0,0.166666666666667,46.9666666666667,0.8,0,10.1,10448074.4666667,5e-15,0
0.325,1.1,1349.95,0,0,0.1,49.7,0.4,0,10.8,14345770.4,5e-15,0
0.325,0.7,1566.01666666667,0,0,0.0333333333333333,36.4333333333333,0.266666666666667,0,11.7,7091089.66666667,5e-15,0
0.325,1.3,2038.83333333333,0,0,0.133333333333333,50,0.466666666666667,0,12.4666666666667,20702071.6666667,5e-15,0
0.325,1.5,16296.8833333333,97.0666666666667,2.53333333333333,8.23333333333333,50.0333333333333,30.6333333333333,0,21.6,39722405.7,5e-15,0
0.325,0.5,5422.75,8.36666666666667,0.166666666666667,0.566666666666667,16.9,2.23333333333333,0,16.4,4734102.86666667,5e-15,0
0.325,2.1,10658.7166666667,1783633247.86667,51289706.7333333,146477843.6,50.0333333333333,585896132.733333,0.666666666666667,350.2,2901835033032.33,5e-15,0.666666666666667
0.325,1.7,18250.5,1203.23333333333,34.8,102.766666666667,50.0333333333333,409.833333333333,0,189.333333333333,407191344.266667,5e-15,0
0.325,2.3,9951.53333333333,2487456796.9,71630641.2,204365959.7,50.1,817455745.033333,0.8,327.2,3840324553938.4,5e-15,0.8
0.325,1.9,12147.8,897632413.8,25858373.1666667,73698431.6666667,50.1,294751036.466667,0.633333333333333,398.833333333333,1633344226350.53,5e-15,0.633333333333333
0.325,2.5,7961.18333333333,3075289499.33333,88708337,252790781.8,50.1,1010982955.16667,0.833333333333333,261.066666666667,3805187838757.2,5e-15,0.833333333333333
0.325,2.7,5842.53333333333,3592508765.73333,103576116,295378149.3,50.0666666666667,1181335972.13333,1,191.033333333333,3227761002341.33,5e-15,1
0.325,2.9,5040.73333333333,4014586504.53333,116103711.4,330260016.7,50.2,1320700973.06667,0.966666666666667,164.2,3107566113292,5e-15,0.966666666666667
0.325,3.1,3521.33333333333,4316647772.66667,125610654.3,355414061.5,50.0666666666667,1419867439.9,0.966666666666667,113.9,2341618613030.8,5e-15,0.966666666666667
0.325,3.3,5565.18333333333,4747595070.96667,137124299.266667,390663875.966667,50.1,1562308874.53333,0.966666666666667,182.433333333333,4135171424751.7,5e-15,0.966666666666667
0.325,3.5,4448.1,5046460774.93333,145817629.266667,415241254,50.2333333333333,1660958120.43333,0.966666666666667,144.9,3484278166942.83,5e-15,0.966666666666667
0.325,3.7,4060.46666666667,5323388753.8,153516301.9,438012372.333333,50.1,1752059662.06667,1,132.266666666667,3348572734649.6,5e-15,1
0.325,3.9,4922.2,5551032016.23333,160514275.133333,456900703.266667,50.2666666666667,1827618900.6,0.966666666666667,161.133333333333,4290988423771.37,5e-15,0.966666666666667
0.325,4.1,4960.7,5759361951.56667,166888269.4,474350516.333333,50.2666666666667,1896946912.5,0.966666666666667,162.3,4512654409033.5,5e-15,0.966666666666667
0.325,4.3,3573.95,5943887372.93333,172707669.1,489954256.666667,50.1333333333333,1958089384.7,1,116.466666666667,3317374787142.5,5e-15,1
0.325,4.5,2774,6130701714.7,177902233.666667,505113007.466667,50.3666666666667,2020033985.3,1,89.6666666666667,2616836341896.37,5e-15,1
0.325,4.7,3307.08333333333,6312649650.86667,182333100.4,519718444,50.1666666666667,2078877994.76667,1,107.666666666667,3254987033644.57,5e-15,1
0.325,4.9,3645.41666666667,6451800010.36667,186944958.633333,531372084.266667,50.3666666666667,2125494215.2,1,118.9,3693412409908.17,5e-15,1
0.325,5.1,2541.85,6594244862.83333,190883856.233333,543084833.133333,50.3,2172334901.6,1,82.2666666666667,2584182533882.83,5e-15,1
0.35,0.9,1188.46666666667,0,0,0.0666666666666667,46.6333333333333,0.1,0,10.0666666666667,9493617.76666667,5e-15,0
0.35,1.1,1291.21666666667,0,0,0.2,49.8333333333333,0.733333333333333,0,10.5,14017748.7333333,5e-15,0
0.35,0.7,1446.73333333333,0,0,0.0666666666666667,38.7333333333333,0.2,0,11.2333333333333,7506059.46666667,5e-15,0
0.35,1.3,2130.85,0,0,0.0666666666666667,50.0333333333333,0.5,0,12.9666666666667,20761043,5e-15,0
0.35,1.5,15702.3333333333,109.8,3.03333333333333,8.36666666666667,50.0333333333333,30.6,0,24,43665929.2666667,5e-15,0
0.35,0.5,3611.66666666667,0,0,0.0666666666666667,18,0.233333333333333,0,14,4833174.26666667,5e-15,0
0.35,2.1,9623.43333333333,1834624392.03333,52422705.1333333,149502682.566667,50.1333333333333,598006471.966667,0.8,315.866666666667,2668360792904.97,5e-15,0.8
0.35,1.7,18250.5,9016.2,258.366666666667,734.7,50.0333333333333,2943.6,0,417.333333333333,947692076.233333,5e-15,0
0.35,2.3,8605.45,2554406520.66667,72907786.9666667,208203535.466667,50.0333333333333,832811481.866667,0.9,282,3357763569845.93,5e-15,0.9
0.35,1.9,14826.25,984749766.466667,28105239.2666667,80206673.6333333,50.1,320825898.666667,0.433333333333333,488.633333333333,2177916377192.07,5e-15,0.433333333333333
0.35,2.5,7177.76666666667,3095009082,88775302.3666667,252479219.233333,50.1,1009461004.76667,0.966666666666667,235.066666666667,3445657149571.43,5e-15,0.966666666666667
0.35,2.7,4409.25,3650581568.66667,104300754.133333,297728562.433333,50.0666666666667,1190915196.63333,1,142.9,2398872381912.8,5e-15,1
0.35,2.9,4610.28333333333,4086967124.03333,116799837.733333,333400928.133333,50.0666666666667,1333612077.16667,1,149.966666666667,2853082188340.57,5e-15,1
0.35,3.1,6448.35,4461630864.8,127664292.333333,364070490.466667,50.1333333333333,1456280840.93333,0.933333333333333,211.266666666667,4475767566068.77,5e-15,0.933333333333333
0.35,3.3,3801.25,4785417864.83333,137232831.6,390634649.666667,50.2666666666667,1562535947.06667,1,123.4,2746842469339.63,5e-15,1
0.35,3.5,4935.98333333333,5090862716.7,145785543.333333,415636328.633333,50.1,1662366606.83333,0.966666666666667,161.2,3896382168437.23,5e-15,0.966666666666667
0.35,3.7,4550.31666666667,5319933524.56667,153302191.333333,434753789.833333,50.1666666666667,1737632648.8,1,148.633333333333,3775475123114.03,5e-15,1
0.35,3.9,4755.18333333333,5592826473,160210053.6,456668505.033333,50.1666666666667,1826680171.8,0.966666666666667,155.666666666667,4144199624318.63,5e-15,0.966666666666667
0.35,4.1,3653.41666666667,5811749905.4,166326207.733333,474544370.1,50.1,1898191583.2,1,118.966666666667,3269446859857.6,5e-15,1
0.35,4.3,4850.81666666667,6001917406.2,171970100.266667,490186839.033333,50.1666666666667,1960746352.73333,0.966666666666667,158.8,4561947851288.73,5e-15,0.966666666666667
0.35,4.5,4389.5,6169223460.63333,177240248.266667,504013952.8,50.3333333333333,2016049732.53333,0.966666666666667,143.533333333333,4231299606561.07,5e-15,0.966666666666667
0.35,4.7,3693.45,6341611258.4,181725399,518000615.4,50.1666666666667,2072013841.26667,1,120.533333333333,3644388071087.2,5e-15,1
0.35,4.9,2786.65,6477638631.7,186323694.6,529349692.933333,50.4,2117383087.5,1,90.2333333333333,2770393124697.1,5e-15,1
0.35,5.1,3740.55,6409731534.66667,184786472.366667,523912726.133333,50.3333333333333,2094948286.9,1,122.166666666667,3871145800421.27,5e-15,1
0.375,0.9,1199.86666666667,0,0,0.0333333333333333,46.5,-0.166666666666667,0,10.3666666666667,10253875.7,5e-15,0
0.375,1.1,1345.58333333333,0,0,0.0666666666666667,49.7,-0.0333333333333333,0,10.8666666666667,13284179.6,5e-15,0
0.375,0.7,1451.53333333333,0,0,0.133333333333333,39.5666666666667,0.533333333333333,0,11.3333333333333,7796322.13333333,5e-15,0
0.375,1.3,2610.5,0,0,0.1,50,0.5,0,13.3,21373597.7666667,5e-15,0
0.375,1.5,18152.1166666667,140.766666666667,3.66666666666667,12.1666666666667,50,49.7666666666667,0,25.8333333333333,46230204.9666667,5e-15,0
0.375,0.5,3741.45,0,0,0.133333333333333,20.6,0.433333333333333,0,13.8,4912184.4,5e-15,0
0.375,2.1,11290.0833333333,1888330884.96667,53600958.7333333,152693073.1,50.1666666666667,610713995.933333,0.6,371.166666666667,3236139552994.07,5e-15,0.6
0.375,1.7,18250.5,11783913.8,333460.666666667,951705.666666667,50,3805658.13333333,0,598.133333333333,16261429391.1333,5e-15,0
0.375,2.3,6825.68333333333,2612930929.7,73988488.3,211291551.733333,50.0333333333333,845173032.933333,0.933333333333333,222.966666666667,2660066279038.4,5e-15,0.933333333333333
0.375,1.9,14067.1333333333,1060616105,30019683.8666667,85699664.0666667,50.0666666666667,342792602.2,0.533333333333333,463.1,2212329730113.43,5e-15,0.533333333333333
0.375,2.5,6517.85,3184612850.53333,90425854.2666667,257673100.966667,50.1666666666667,1030644078.7,0.933333333333333,213.133333333333,3134307279190.5,5e-15,0.933333333333333
0.375,2.7,5684.56666666667,3561975682.66667,101230876.1,288310426.6,50.2,1153175229.4,0.933333333333333,185.666666666667,3157452546926.37,5e-15,0.933333333333333
