"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","numGclasses","cancer"
0.25,2.9,18250.5,107.52,7.2,1.36,50,4.68,0,13.6,6889480.64,5e-15,1,0
0.25,3.1,18250.5,253.2,17.08,2.64,50.04,10.68,0,25.16,12996637.96,5e-15,1,0
0.25,3.3,17940.96,67028129.84,4392091.8,734534.16,50.08,2937945.28,2.4,546,13765367587.92,5e-15,1,0.08
0.25,3.5,7709.32,613341298.6,40273465.36,6701009.4,50.08,26800594.4,27.6,248.4,81433943212.28,5e-15,1,0.92
0.25,3.7,6680.28,1118239830,73447367.56,12212183.32,50.16,48844327.76,27.6,214.92,137072358334.12,5e-15,1,0.92
0.25,3.9,4129.28,1588532263.84,104207548.24,17373193.24,50.04,69483752.8,30,130.48,113621439791.12,5e-15,1,1
0.25,4.1,3776.84,1971693973.12,129539001.16,21526881.6,50,86074947.68,30,119.4,135285300098.32,5e-15,1,1
0.25,4.3,4128.6,2237124880.4,147345647.84,24378978.52,50.04,97471526.76,30,131.28,182961309665.16,5e-15,1,1
0.25,4.5,3213.08,2710012175.76,177791336.24,29641095.48,50.08,118555707.92,30,101.08,158047882126.04,5e-15,1,1
0.25,4.7,2884.5,2926053721.16,193593067.96,31653365.76,50.12,126474893.44,30,90.56,156733155124.68,5e-15,1,1
0.25,4.9,2899.78,3312804018.88,217100531.24,36280247.8,50,145110714.4,30,91.12,177027629076.88,5e-15,1,1
0.25,5.1,2754.3,3563827508.16,233953762.8,38946347.56,50.12,155774631.68,30,86.28,181289853655.24,5e-15,1,1
0.275,0.5,4374.58,11.96,0.12,7.32,1.16,28.56,0,1.4,224052.36,5e-15,1,0
0.275,0.7,14950.22,55.4,1.04,8.6,4,35.24,0,15.76,2824673.68,5e-15,1,0
0.275,1.5,1490.54,0,0,0.04,40.28,0.36,0,8.36,3235804,5e-15,1,0
0.275,1.3,1641.94,0,0,0.16,35.16,0.56,0,8.72,3568578.6,5e-15,1,0
0.275,1.7,1302.22,0,0,0.08,45.48,0.28,0,7.08,3145136.08,5e-15,1,0
0.275,1.9,1253.04,0,0,0,48.44,0,0,6.72,3016242.36,5e-15,1,0
0.275,0.9,9105.94,24.32,0.4,2.12,10.2,8.48,0,14.12,3244979.48,5e-15,1,0
0.275,1.1,3304.18,0,0,0.12,22.6,0.36,0,11.16,3275725.28,5e-15,1,0
0.275,2.1,1393.26,0,0,0.04,49.48,0.36,0,5.96,3148173.36,5e-15,1,0
0.275,2.3,1646.46,0,0,0,49.92,0.04,0,6.8,3720641.92,5e-15,1,0
0.275,2.5,2712.24,0,0,0.08,50.04,0.36,0,7.68,3777291.12,5e-15,1,0
0.275,2.7,12381.42,22.56,1.04,0.44,50.04,1.56,0,8.76,4548933.12,5e-15,1,0
0.275,2.9,18250.5,104.28,6,0.88,50,3.52,0,13.8,7115810.28,5e-15,1,0
0.275,3.1,18250.5,281.92,20.48,2.6,50,10.36,0,28.92,15269893.16,5e-15,1,0
0.275,3.3,16331.78,137407285.36,8933008.08,1505599.64,50.08,6022348.08,8.4,526.88,33105898104,5e-15,1,0.28
0.275,3.5,9101.46,674324047.4,43947145.72,7365933.68,50.04,29456735.8,25.2,294.88,114580265475.2,5e-15,1,0.84
0.275,3.7,7107.34,1214932381.96,78981247.04,13314941.12,50,53256889.4,28.8,229.24,160578478763.28,5e-15,1,0.96
0.275,3.9,3395.68,1631745916.68,106414333.16,17807246,50.08,71211834.12,30,106.56,92331287739.92,5e-15,1,1
0.275,4.1,4667.86,2029550769.56,132282355.84,22175644.32,50,88677773,30,149.28,180021842544.56,5e-15,1,1
0.275,4.3,2644.16,2413333363.72,157380403.36,26330317.64,50.08,105294233.56,30,81.88,108293528814.92,5e-15,1,1
0.275,4.5,3405.26,2701682934.04,176558362.24,29428652.6,50.12,117661359.48,30,107.52,173195510111.76,5e-15,1,1
0.275,4.7,2934.32,3044699833.76,198973107.72,33103407.88,50.2,132356836.2,30,91.88,163345528083.76,5e-15,1,1
0.275,4.9,3024.3,3282687336.08,215119065.96,35612499.52,50.16,142346304.8,30,95.4,186047552393.56,5e-15,1,1
0.275,5.1,2636.64,3617133544.96,235490805.48,39566449.32,50.08,158259449.56,30,82.52,174749881827.76,5e-15,1,1
0.3,0.5,5532.7,28.84,0.32,15.4,1.08,63.76,0,2.48,429261,5e-15,1,0
0.3,0.7,14575.66,71.96,1,10.36,4.44,42.12,0,17.4,2853444.2,5e-15,1,0
0.3,1.5,1311.16,0,0,0,42.92,0,0,6.72,3193875.72,5e-15,1,0
0.3,1.3,1613.5,0,0,0.04,35.56,0.08,0,9.04,3620738.28,5e-15,1,0
0.3,1.7,1228.06,0,0,0.12,47,0.72,0,6.92,3209205.84,5e-15,1,0
0.3,1.9,1201.24,0,0,0.08,48.8,0.32,0,6.28,2939229.12,5e-15,1,0
0.3,0.9,6601.84,3.68,0.08,0.2,13.52,0.72,0,16.12,4643745.16,5e-15,1,0
0.3,1.1,2284.06,0,0,0.08,26.72,0.44,0,12.4,4226159.56,5e-15,1,0
0.3,2.1,1314.52,0,0,0,49.88,0,0,6.36,3423232.28,5e-15,1,0
0.3,2.3,1860.68,0,0,0.16,49.96,0.44,0,6.64,3274596.68,5e-15,1,0
0.3,2.5,2938.18,0,0,0.08,50.04,0.32,0,7.56,4222318.52,5e-15,1,0
0.3,2.7,12518.82,31.56,1.84,0.24,50.04,0.8,0,9.16,4655266.04,5e-15,1,0
0.3,2.9,18250.5,117.36,8.36,1.32,50.04,5.96,0,14.24,7287668.08,5e-15,1,0
0.3,3.1,18250.5,353.4,20.96,3.08,50,13.32,0,34.96,18205566.72,5e-15,1,0
0.3,3.3,16152.68,209619597.2,13530325.36,2295279.84,50.08,9180645.24,8.4,525.8,56080937012.2,5e-15,1,0.28
0.3,3.5,9147.82,763687703.04,49330871.32,8353910.04,50.04,33412198.88,30,296.64,130400889091.08,5e-15,1,1
0.3,3.7,7483.92,1235648259.36,79973137.72,13487874.44,50.12,53941733.4,27.6,241.76,176653247302.72,5e-15,1,0.92
0.3,3.9,7214.4,1712787485.08,110697850,18722277.28,50.08,74878113.68,27.6,233.32,240249879880.64,5e-15,1,0.92
0.3,4.1,3961.04,2091856427.92,135403192.84,22825397.6,50.04,91275144,30,125.52,153100837282.28,5e-15,1,1
0.3,4.3,2447.28,2483496008.72,160491655.84,27144974.44,50.04,108563843.36,30,75.4,101008905699.56,5e-15,1,1
0.3,4.5,3314.74,2826456242.44,182470354.4,30932366.48,50,123709295.64,30,104.16,172315179145,5e-15,1,1
0.3,4.7,3323.38,3078564342.96,200160548.72,33331160.8,50.24,133219810.64,30,105.04,192375342769.64,5e-15,1,1
0.3,4.9,2498.84,3393660744,219684669.76,36992243.88,50.16,147934114.56,30,77.76,152336079231.2,5e-15,1,1
0.3,5.1,2159.6,3658922783.8,236630387.72,39930275.84,50.08,159682457.72,30,66.4,140030636485.32,5e-15,1,1
0.325,0.5,6349.86,14.04,0.16,9.84,1.52,41.76,0,3.96,550780.2,5e-15,1,0
0.325,0.7,14691.6,62.52,0.96,7.32,5.16,27.68,0,15.2,2593958.72,5e-15,1,0
0.325,1.5,1349.7,0,0,0.08,42.2,0.52,0,7.48,3217785.88,5e-15,1,0
0.325,1.3,1615.4,0,0,0.2,36.8,1.2,0,8.64,3597534.08,5e-15,1,0
0.325,1.7,1211.8,0,0,0.08,46.8,0.44,0,7,3118563.88,5e-15,1,0
0.325,1.9,1278.22,0,0,0,48.48,0,0,5.96,3129925.4,5e-15,1,0
0.325,0.9,4476.78,0,0,0.44,14.6,1.56,0,14.16,3688037.8,5e-15,1,0
0.325,1.1,2436.52,0,0,0.04,26.24,0,0,10.68,3537646.96,5e-15,1,0
0.325,2.1,1397.1,0,0,0.08,49.64,0.16,0,6.52,3121283.4,5e-15,1,0
0.325,2.3,1790.8,0,0,0.04,49.96,0.4,0,6.92,3474840.96,5e-15,1,0
0.325,2.5,4380.58,0,0,0.08,50,0.36,0,7.88,3859621.4,5e-15,1,0
0.325,2.7,15706.46,41.64,2,0.52,50,2.24,0,9.8,5043021.92,5e-15,1,0
0.325,2.9,18250.5,121.8,7.24,1.52,50.04,5.28,0,14.64,7416548.24,5e-15,1,0
0.325,3.1,18250.5,425.6,27.56,4.24,50.08,17.28,0,42.56,22602379.24,5e-15,1,0
0.325,3.3,15131.26,281729973.36,18045337.8,3083719.76,50.04,12333557.2,10.8,493.32,76919180748.28,5e-15,1,0.36
0.325,3.5,7135.48,803058546.04,51561175.28,8766736.04,50.16,35059775.04,27.6,229.6,100110154956,5e-15,1,0.92
0.325,3.7,5684.8,1330803679.24,85332031.48,14550886.32,50.08,58200580.44,28.8,181.88,138453038697.72,5e-15,1,0.96
0.325,3.9,4277.9,1762043585.72,113165404,19222129.84,50.08,76863978.92,30,135.72,136539401454.36,5e-15,1,1
0.325,4.1,5151.34,2186824550.6,140091167.28,23935011.96,50,95729173.76,30,165.2,215177267752.48,5e-15,1,1
0.325,4.3,2483.64,2463939581.36,159093448.56,26678768.52,50.04,106587466.2,30,76.68,105875854872.84,5e-15,1,1
0.325,4.5,2980.58,2866129008.52,183971455.96,31249153.76,50,124933765.88,30,93.32,154880773275.96,5e-15,1,1
0.325,4.7,2802.32,3172076704.84,203573234.96,34629365.88,50.12,138496087.24,30,87.48,161047378076,5e-15,1,1
0.325,4.9,2307.02,3320825625.36,215336131.28,35805910.4,50.04,142992485.64,30,71.48,141511849212.44,5e-15,1,1
0.325,5.1,2965.26,3636456560.44,234586153.24,39520515.8,50.12,157988274.12,30,93.32,205646665808.92,5e-15,1,1
0.35,0.5,7848.32,26.12,0.48,13.2,1.48,52.96,0,4.92,689726.6,5e-15,1,0
0.35,0.7,13023.78,8.68,0.12,1.52,6.36,5.96,0,17.48,2990331.4,5e-15,1,0
0.35,1.5,1325,0,0,0.2,43.4,0.84,0,8,3176217.4,5e-15,1,0
0.35,1.3,1679.36,0,0,0.08,35.44,0.32,0,8.04,3057786.96,5e-15,1,0
0.35,1.7,1202.34,0,0,0.04,47.72,0,0,7,3358657.52,5e-15,1,0
0.35,1.9,1298.16,0,0,0,49.28,0,0,6.68,3391202.16,5e-15,1,0
0.35,0.9,6267.14,5.52,0.04,0.44,16.28,1.52,0,13.4,3615003.28,5e-15,1,0
0.35,1.1,2009.36,0,0,0.2,28.88,0.96,0,9.92,3794172.2,5e-15,1,0
0.35,2.1,1351.58,0,0,0,49.88,0,0,7.16,3448038.72,5e-15,1,0
0.35,2.3,1910.9,0,0,0.04,50,0.04,0,7.36,3818773.52,5e-15,1,0
0.35,2.5,4001.32,0,0,0,50.08,0,0,7.28,4236997.6,5e-15,1,0
0.35,2.7,14866.1,56.04,3.76,0.52,50,3.04,0,11.36,6059194.24,5e-15,1,0
0.35,2.9,18250.5,153.12,8.2,2.04,50.04,7.28,0,16.48,8204055.4,5e-15,1,0
0.35,3.1,18250.5,592.52,36.16,5.68,50.04,23.44,0,55.4,30403236.56,5e-15,1,0
0.35,3.3,12369.56,359256815.8,22842648.52,3931915.48,50.04,15726847.96,16.8,402.08,77458096196.6,5e-15,1,0.56
0.35,3.5,8664.5,891378837.44,56735288.2,9743928.16,50.04,38966675.36,26.4,280.72,146308131157.72,5e-15,1,0.88
0.35,3.7,4897.32,1362025704.92,86858023.16,14849741.04,50.12,59382911.32,28.8,156.2,118702694683.96,5e-15,1,0.96
0.35,3.9,4254.98,1789886923.08,114195450.12,19509468.36,50.16,78020421.88,30,134.92,138746489242.68,5e-15,1,1
0.35,4.1,2502.08,2161889176.32,138315249.76,23479811.24,50.16,93858517.52,30,77.24,90402065814.52,5e-15,1,1
0.35,4.3,3415.04,2502129426,160107502.68,27179959.8,50.12,108643233.96,28.8,107.36,160612345338.48,5e-15,1,0.96
0.35,4.5,2880.64,2929953534,186424595.56,32024694.52,50.08,128081868.92,30,90.12,150996026887.04,5e-15,1,1
0.35,4.7,2599.64,3174625252.36,203040976.6,34476540,50.12,137815327.36,30,80.72,149842789897.84,5e-15,1,1
0.35,4.9,1916.86,3514348308.12,223365015.08,38484415.32,50.04,153940197.76,30,58.2,113323102238.32,5e-15,1,1
0.35,5.1,2407.54,3766488322.24,239473463.04,41204413.84,50.04,164803874.64,30,74.84,164723200944,5e-15,1,1
0.375,0.5,9194.3,36.36,0.44,15.56,1.76,65.4,0,7.64,1224038.76,5e-15,1,0
0.375,0.7,11007.18,32.92,0.4,4.44,6.76,18.24,0,17,3697696.72,5e-15,1,0
0.375,1.5,1267.5,0,0,0,45.44,0,0,7.56,3444123.32,5e-15,1,0
0.375,1.3,1521.78,0,0,0.08,38.8,0.16,0,8.96,3497985.84,5e-15,1,0
0.375,1.7,1240.72,0,0,0.04,47.36,0.16,0,6.92,3398464.48,5e-15,1,0
0.375,1.9,1191.9,0,0,0.04,49.52,0.12,0,6.28,3736275.76,5e-15,1,0
0.375,0.9,4406.52,0,0,0.32,17.28,0.92,0,12.16,3684553.76,5e-15,1,0
0.375,1.1,2055.64,0,0,0.04,28.28,0.12,0,10.12,3156588.12,5e-15,1,0
0.375,2.1,1406.76,0,0,0,49.84,0.04,0,6.28,3525349.68,5e-15,1,0
0.375,2.3,2079.68,0,0,0.08,49.92,0.4,0,7,3741612.6,5e-15,1,0
0.375,2.5,4987,0,0,0,50,0,0,8.6,4586781.32,5e-15,1,0
0.375,2.7,16211.18,62.52,3.56,0.88,50.08,3.32,0,10.8,5614095.44,5e-15,1,0
0.375,2.9,18250.5,184.64,10.24,2.16,50,8.56,0,18.36,9616829.52,5e-15,1,0
0.375,3.1,18250.5,846.32,57.56,10.2,50.08,40.44,0,79,40161155.56,5e-15,1,0
0.375,3.3,11882.74,427330561.32,26975322.64,4673024.56,50.08,18690733.48,18,386.8,90339910847.88,5e-15,1,0.6
0.375,3.5,8821.98,982351114.4,61991515.2,10744447.56,50.04,42972578.52,26.4,286.12,163206822942.44,5e-15,1,0.88
0.375,3.7,5498.24,1472803077.48,92918157.72,16113547.12,50.04,64448638.88,28.8,176.08,148068392081.8,5e-15,1,0.96
0.375,3.9,5105.98,1856724538.72,117262668.44,20299632.76,50.04,81188261.68,30,163.12,182681868894.76,5e-15,1,1
0.375,4.1,4907.96,2284074327.72,144410885,24920263.76,50.08,99655039.56,30,157,215489601538.04,5e-15,1,1
0.375,4.3,4617.2,2663273069.32,168034468.56,29143589.92,50.08,116573172.8,30,148.04,234930760586.2,5e-15,1,1
0.375,4.5,3220.24,2978825472.08,188214543.96,32515780.28,50.12,130039292.92,30,101.52,176752976309.56,5e-15,1,1
0.375,4.7,3152.56,3244030190.76,205649261.44,35273297.68,50.12,141014017.04,30,99.56,190984987619.48,5e-15,1,1
0.375,4.9,2340.22,3464056729.44,220836042.64,37346044.6,50.08,149158262.68,30,72.44,148306498447.08,5e-15,1,1
0.375,5.1,2228.88,3789213274.28,239971553.28,41180425.84,50.16,164629163.32,30,68.96,151995518015.12,5e-15,1,1
0.4,0.5,7009.82,19,0.12,6.92,1.84,29.04,0,4.2,687917.84,5e-15,1,0
0.4,0.7,10944.66,47.8,1.28,4.6,7.24,18.6,0,15.36,3411926.56,5e-15,1,0
0.4,1.5,1283.78,0,0,0,44.32,0,0,7.04,3140544.48,5e-15,1,0
0.4,1.3,1414.54,0,0,0.08,39.48,0.64,0,7.6,3336237,5e-15,1,0
0.4,1.7,1187.92,0,0,0,47.64,0,0,6.68,2883008.08,5e-15,1,0
0.4,1.9,1274.8,0,0,0.08,49.2,0.44,0,6.8,3288204.6,5e-15,1,0
0.4,0.9,3576.88,0,0,0.04,20.32,0,0,12.6,4103774.72,5e-15,1,0
0.4,1.1,1922.6,0,0,0.04,30.96,0.04,0,9.68,3787710.44,5e-15,1,0
0.4,2.1,1479.32,0,0,0,49.76,0,0,6.44,3381767.56,5e-15,1,0
0.4,2.3,2071.36,0,0,0.08,50,0.4,0,7.68,4068856.2,5e-15,1,0
0.4,2.5,7080.78,1.32,0,0.08,50.04,0.12,0,8.16,4060329.6,5e-15,1,0
0.4,2.7,17557.9,79.64,4.12,1,50.04,2.8,0,12.04,6190797.76,5e-15,1,0
0.4,2.9,18250.5,174.72,9.68,2.16,50.04,8.64,0,20.32,10290167.4,5e-15,1,0
0.4,3.1,18250.5,2252.28,141.6,24.04,50,96.96,0,160.68,83252762.28,5e-15,1,0
0.4,3.3,13691.18,520475825.28,32555055.12,5698787.64,50.04,22795662.68,14.4,447.32,132131301963.88,5e-15,1,0.48
0.4,3.5,8567.44,1054476786.56,65991252.24,11540173.92,50,46154531.4,26.4,277.72,172312378990.2,5e-15,1,0.88
0.4,3.7,6433.48,1536301502.08,96207079.36,16799700.68,50.12,67196907,27.6,207.32,183565124072.04,5e-15,1,0.92
0.4,3.9,4656.28,1941848525.96,121942744.12,21145937.8,50.04,84535208.32,28.8,148.52,169957948449.32,5e-15,1,0.96
0.4,4.1,2726.66,2323558397.4,145874860.76,25333391.12,50.08,101296595.88,30,84.76,108394785834.08,5e-15,1,1
0.4,4.3,5064.48,2721383103.28,170336183.36,29779975.68,50.08,119123060.04,30,162.8,268330971283.08,5e-15,1,1
0.4,4.5,2467.16,2968608788,186893281.56,32240923.56,50.12,128867087.4,30,76.08,130700947601.48,5e-15,1,1
0.4,4.7,2687.62,3228164088.56,202961357.12,35135469.64,50.08,140464883.6,30,83.64,161924439151.24,5e-15,1,1
0.4,4.9,2495.76,3305815883.64,208982059.48,35808368.36,50.08,143090028.24,30,77.72,163026205880.44,5e-15,1,1
0.4,5.1,2287.22,3733994721.12,236126530.8,40283905.08,50.08,160899079.64,30,71.04,158906510632.2,5e-15,1,1
0.425,0.5,12240.4,28.36,0.32,6.88,2.6,27.36,0,14.12,2181191.04,5e-15,1,0
0.425,0.7,9424.58,20.56,0.32,2.24,9.04,8.04,0,15.88,3522249.48,5e-15,1,0
0.425,1.5,1240.5,0,0,0,45.64,0,0,6.96,3208534.88,5e-15,1,0
0.425,1.3,1413.98,0,0,0.08,39.92,0.32,0,7.76,3075346.96,5e-15,1,0
0.425,1.7,1231.6,0,0,0.04,47.72,0.36,0,6.96,3007898.96,5e-15,1,0
0.425,1.9,1260.24,0,0,0.04,49.4,0.08,0,6.52,3122583.64,5e-15,1,0
0.425,0.9,3191.4,1.96,0.04,0.32,21.36,1.16,0,12.96,4201006.48,5e-15,1,0
0.425,1.1,1722.94,0,0,0.08,32.4,0.28,0,9.96,3708506.48,5e-15,1,0
0.425,2.1,1609.12,0,0,0.04,49.88,0.12,0,7.12,3573885.6,5e-15,1,0
0.425,2.3,2723.12,0,0,0,50,0,0,7.52,3607853.64,5e-15,1,0
0.425,2.5,6930,3.44,0.04,0.12,50,0.44,0,9.12,4952851.84,5e-15,1,0
0.425,2.7,17760.4,90.72,5.44,0.72,50.04,2.4,0,12.4,6732851.8,5e-15,1,0
0.425,2.9,18250.5,205.16,11.36,2.64,50.08,10.72,0,22.64,12614386.28,5e-15,1,0
0.425,3.1,18250.5,1384948.08,85784.52,15126.52,50.04,60468.28,0,497.68,571407479.6,5e-15,1,0
0.425,3.3,10666.68,598556078.2,37137651.52,6554723.92,50.04,26219793.72,24,346.16,115562309871.6,5e-15,1,0.8
0.425,3.5,6358.2,1119291309.84,69562121.16,12231086.24,50.12,48921179.96,27.6,204.4,127102394949.24,5e-15,1,0.92
0.425,3.7,5687.76,1552918076.4,96460295.16,16984001.64,50,67923593.48,30,182.32,170786190006.96,5e-15,1,1
0.425,3.9,5130.26,2043636601.52,126820134.2,22375579.44,50.04,89500290.56,30,164.36,197537625953.12,5e-15,1,1
0.425,4.1,3556.9,2267455755.44,141972169.68,24575226.76,50.16,98222444.84,30,112.36,154768898946.56,5e-15,1,1
0.425,4.3,3736.2,2735016091.28,170685882.4,29680802.52,50.04,118609934.52,30,118.32,194112646444.04,5e-15,1,1
0.425,4.5,2517.16,3105378268.08,192689118.12,33992124.08,50,135947536.92,30,78.12,136944340326.64,5e-15,1,1
0.425,4.7,2705.58,3388390942.68,210564457.36,37035281.48,50.12,148138333.44,30,84.84,166050255507.36,5e-15,1,1
0.425,4.9,2415.62,3588887883.76,224252572.48,39011279.8,50.16,155964038.04,30,74.88,157954898806.6,5e-15,1,1
0.425,5.1,2473.3,3802139913.92,237712047.04,41248227.72,50.04,164840041.2,30,77,177964453013.04,5e-15,1,1
0.45,0.5,13906.88,49.76,0.64,12.2,2.96,50.64,0,12.04,2184186.8,5e-15,1,0
0.45,0.7,7673.36,9.28,0.12,0.96,10.4,4.72,0,17.24,3998943.24,5e-15,1,0
0.45,1.5,1252.74,0,0,0.04,46.04,0.04,0,7,3281525.8,5e-15,1,0
0.45,1.3,1378.48,0,0,0.12,40,0.2,0,8,2930046.76,5e-15,1,0
0.45,1.7,1232.54,0,0,0,48,0,0,6.52,3287505.04,5e-15,1,0
0.45,1.9,1276.7,0,0,0.12,49.64,0.24,0,5.68,3431866.2,5e-15,1,0
0.45,0.9,3101.26,2.28,0.04,0.24,23.72,1.12,0,12.48,4312323.88,5e-15,1,0
0.45,1.1,1718.76,0,0,0,33,0,0,9.64,3376425.2,5e-15,1,0
0.45,2.1,1491.78,0,0,0.08,50.04,0.12,0,6.6,3494412.96,5e-15,1,0
0.45,2.3,2107.64,0,0,0,50,0,0,7.56,3943430.92,5e-15,1,0
0.45,2.5,7896.82,0.52,0,0.12,50,0.2,0,8.52,4931008.24,5e-15,1,0
0.45,2.7,18250.5,99.96,5.28,1.04,50,4.28,0,12.92,7056859.2,5e-15,1,0
0.45,2.9,18250.5,204.68,12.44,2.36,50.04,9.76,0,24.4,13431922.32,5e-15,1,0
0.45,3.1,17585.1,72958004.88,4488571.84,799347,50.04,3197497.72,3.6,549.44,14371441059.44,5e-15,1,0.12
0.45,3.3,11650.02,668460078.56,41155704.08,7316811.32,50.04,29266180,20.4,379.44,144858372805.08,5e-15,1,0.68
0.45,3.5,6181.98,1133597175.8,70123869.72,12338396.72,50.28,49346147.8,27.6,198.36,131244758946.44,5e-15,1,0.92
0.45,3.7,5549.18,1666729998.4,102753190.32,18214835.56,50.12,72852388.28,30,178.64,173184078816.8,5e-15,1,1
0.45,3.9,3848.76,2110720561.88,129887305.12,23119418.68,50,92473327.6,30,121.6,145443012986.32,5e-15,1,1
0.45,4.1,3810.44,2437711089,151013177.4,26450557.36,50.16,105727563.84,30,120.64,172444359482,5e-15,1,1
0.45,4.3,2680.5,2831822996.84,174555928.52,30945511.92,50.08,123757193.16,30,83.48,132442579582.4,5e-15,1,1
0.45,4.5,3315.18,3106535272.96,192189839.84,33814204.16,50.08,135183268.88,30,104.48,193992950598.24,5e-15,1,1
0.45,4.7,2756.3,3337349241.96,206509286.84,36359248.52,50.12,145385656.44,30,86.2,173288038229,5e-15,1,1
0.45,4.9,2151.92,3684413807.32,227983290,40006502.48,50.24,159945237.72,30,66.32,139003945039.8,5e-15,1,1
0.45,5.1,1702.48,3899420964.12,241758189.56,42304098.28,50.08,169068485.68,30,51.72,113107195389.36,5e-15,1,1
0.475,0.5,10804.28,28.44,0.2,5.96,3.04,23.04,0,14.96,2363463.96,5e-15,1,0
0.475,0.7,7399.58,6.32,0.04,0.68,11.08,1.8,0,15.92,3681456.96,5e-15,1,0
0.475,1.5,1193.24,0,0,0.12,46.72,0.32,0,7.32,3153355.2,5e-15,1,0
0.475,1.3,1350.9,0,0,0.08,42.04,0.2,0,7.76,3501408.08,5e-15,1,0
0.475,1.7,1238.8,0,0,0.04,48.6,0.2,0,6.24,3054868.4,5e-15,1,0
0.475,1.9,1304.98,0,0,0.04,49.72,0.08,0,6.44,3720554.4,5e-15,1,0
0.475,0.9,2390.56,0,0,0.12,23.08,0.56,0,11.64,3801010.52,5e-15,1,0
0.475,1.1,1665.96,0,0,0.16,34.32,0.24,0,9.64,3752287.6,5e-15,1,0
0.475,2.1,1615.7,0,0,0.04,49.96,0.04,0,6.76,3630100.88,5e-15,1,0
0.475,2.3,2972.44,0,0,0.08,50,0.48,0,7.36,3790170.12,5e-15,1,0
0.475,2.5,12094,18.32,0.96,0.28,50,0.8,0,9.6,5024357.88,5e-15,1,0
0.475,2.7,17621.64,114.16,6.4,1.2,50,4.84,0,13.56,6324047.88,5e-15,1,0
0.475,2.9,18250.5,283.56,18.08,3.48,50.16,12.32,0,28,14109819.92,5e-15,1,0
0.475,3.1,16605.1,146788259.96,8957398.76,1608375.52,50.04,6433581.8,9.6,538.16,37801559854.48,5e-15,1,0.32
0.475,3.3,11735.18,749477741.4,45749049.88,8206900.4,50.04,32827266.32,22.8,382.48,165369444238.2,5e-15,1,0.76
0.475,3.5,7674.2,1249025311.08,76473773.84,13629546.56,50.24,54518408.64,30,248.16,180240081542.92,5e-15,1,1
0.475,3.7,5102.28,1725693401.56,105621329.4,18834519,50.12,75326279.32,28.8,162.84,161822773454.64,5e-15,1,0.96
0.475,3.9,3837.5,2047109228.12,125698936.28,22266236.48,50.04,89003604,30,121.28,149714967951.76,5e-15,1,1
0.475,4.1,4162.96,2497388712.08,153187876.44,27201564.48,50.12,108762591.4,30,132.72,197205159261.64,5e-15,1,1
0.475,4.3,2335.7,2845912356.32,174713577.28,30945848.84,50.12,123714835.04,30,71.8,113284931585.6,5e-15,1,1
0.475,4.5,2574.98,3193481403.28,195587823.8,34821779.72,50.2,139259783.2,30,80,144728015995.12,5e-15,1,1
0.475,4.7,2367.4,3464258549.28,212433104.8,37722668.88,50.04,150806999.92,30,72.96,146818198753.52,5e-15,1,1
0.475,4.9,1713.76,3644740604.56,223924169.68,39622939.44,50.08,158385702.04,30,51.52,106616652434.32,5e-15,1,1
0.475,5.1,2649.2,3846138734.96,235543173.24,41887166,50.08,167462475.96,30,83.08,197339099270.12,5e-15,1,1
0.5,0.5,11955.42,18.92,0.36,3.68,3.88,15.36,0,14.44,2478725.96,5e-15,1,0
0.5,0.7,5788.5,3.68,0.04,0.6,12.88,2.24,0,13.84,3423953.28,5e-15,1,0
0.5,1.5,1192.34,0,0,0.16,47.16,0.6,0,6.92,3359190.56,5e-15,1,0
0.5,1.3,1358.7,0,0,0.08,41.76,0.24,0,7.96,2933005.48,5e-15,1,0
0.5,1.7,1212.36,0,0,0,48.64,0.12,0,6.6,3352850.76,5e-15,1,0
0.5,1.9,1345.64,0,0,0.04,49.64,0.12,0,6.6,3683984.2,5e-15,1,0
0.5,0.9,2346.2,0,0,0.04,24.08,0.12,0,10.28,3514505.32,5e-15,1,0
0.5,1.1,1690.78,0,0,0.08,33.72,0.2,0,8.48,3254451.92,5e-15,1,0
0.5,2.1,1692.12,0,0,0.08,49.92,0.32,0,6.88,3502798.08,5e-15,1,0
0.5,2.3,2672.14,0,0,0.04,49.96,0,0,8.64,4267303.04,5e-15,1,0
0.5,2.5,14280.66,30,1.6,0.32,50.08,1.16,0,9.48,5058096.24,5e-15,1,0
0.5,2.7,18250.5,126.52,6.52,1.4,50,5.48,0,14.16,7694803.08,5e-15,1,0
0.5,2.9,18250.5,334.16,22.2,3.88,50,16.6,0,31.76,16483700.24,5e-15,1,0
0.5,3.1,16529.06,232554410.28,14073954.04,2548282.44,50.04,10193130.24,9.6,539.36,65627950978.2,5e-15,1,0.32
0.5,3.3,10108.34,787958512.88,47749558.84,8620097.08,50.08,34477936.24,25.2,328.24,152797859827.24,5e-15,1,0.84
0.5,3.5,6419.2,1355587791.28,82027549.52,14855667.2,50,59419991.52,28.8,206.72,159935479076.32,5e-15,1,0.96
0.5,3.7,4591.96,1711051486.68,104085585.08,18635151.32,50,74489098.84,30,145.76,151514885178.44,5e-15,1,1
0.5,3.9,3895.98,2190531589.68,132985906.72,23916435.6,50,95629915.04,28.8,123.28,158040288027.56,5e-15,1,0.96
0.5,4.1,2854.12,2387473972.8,145619231.36,25937344.08,50.2,103691436.56,30,88.96,128441592858.36,5e-15,1,1
