"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","cancer"
0.825,1.7,16957.92,1448674269.28,42115548.92,100226992.72,50.04,400908009.92,0.16,559.4,3198114429815.44,5e-15,0.16
0.825,2.1,16045.12,3066546595.24,89290561.56,212366669.08,50.08,849480303.92,0.24,530.08,6591337197313.6,5e-15,0.24
0.825,2.3,13843.66,3667456977.8,106828210.48,254067248.48,50.08,1016264859.64,0.4,457.16,6812830598539.08,5e-15,0.4
0.825,2.5,13698.52,4171902480.72,121563402.88,289100125.52,50.08,1156386028.52,0.4,452.6,7711903996527.76,5e-15,0.4
0.825,2.7,15460.28,4602998627.8,134147080,319029339.28,50.08,1276112854.04,0.32,511.28,9656252398536.64,5e-15,0.32
0.825,2.9,13435.48,4970499432.56,144985396.84,344634899.04,50.12,1378531734.64,0.48,443.96,9053648887550.8,5e-15,0.48
0.825,3.1,11765.92,5280179822,154493027.92,366407611.84,50.28,1465624439.48,0.6,388.6,8420338006901.2,5e-15,0.6
0.825,3.3,12168.86,5568792358.16,162855375.04,386424756.68,50.24,1545703338.32,0.6,402.28,9210490770623.52,5e-15,0.6
0.825,3.5,14401.64,5818378968.88,170304653.04,403870121.28,50.28,1615490973.68,0.4,476.6,11438350827192.4,5e-15,0.4
0.825,3.7,12759.16,6049831838.56,176831198.64,419838629.32,50.2,1679363159.76,0.56,422.2,10525414491618.6,5e-15,0.56
0.825,3.9,12612.14,6252055507.28,182771333.52,433931199.12,50.2,1735715017.16,0.64,417.2,10759716967730,5e-15,0.64
0.825,4.1,12869.68,6423913358.72,188358422.72,446191069.84,50.36,1784775879.36,0.52,426.08,11306371489532.4,5e-15,0.52
0.825,4.3,10937.88,6595045730.76,193108555.76,457971137.2,50.28,1831899229.28,0.8,361.8,9849079388007,5e-15,0.8
0.825,4.5,11693.86,6750933510.88,197405800.12,468676522.68,50.2,1874694660.68,0.68,387.08,10794270529197.8,5e-15,0.68
0.825,4.7,11451.8,6884324054.04,201610032.8,478131600.16,50.28,1912525904.08,0.68,378.92,10789182684739.4,5e-15,0.68
0.825,4.9,11886.4,7009093715,205430876.96,486909301.04,50.32,1947623384.88,0.56,393.52,11421837375277.6,5e-15,0.56
0.825,5.1,9252.92,7126206859.88,208870344.04,495055308.84,50.32,1980228410.48,0.76,305.76,9009937611253.52,5e-15,0.76
0.85,0.5,1303.88,0,0,0,42.4,-0.04,0,9.4,5535842.28,5e-15,0
0.85,0.9,1266.34,0,0,-0.04,49.96,-0.08,0,10.28,12348037,5e-15,0
0.85,0.7,1111.82,0,0,0.04,48.4,0.12,0,9.24,8655555.8,5e-15,0
0.85,1.1,2068.36,0,0,0,50.04,0.08,0,13.88,20767938.32,5e-15,0
0.85,1.3,17721.94,144.68,3.48,9.08,50,36.28,0,34,59976077.4,5e-15,0
0.85,1.5,18250.5,411398725.56,11834402.6,28175988.12,50,112697741.52,0,601.88,872122562277,5e-15,0
0.85,1.9,16003.04,2416505052.96,69631555.76,165706606.08,50.04,662816875,0.2,527.84,5085732486411.56,5e-15,0.2
0.85,1.7,15275.82,1521509553.48,43854512.56,104303216.88,50.08,417202776.2,0.32,503.32,2977870576081.08,5e-15,0.32
0.85,2.1,14478.6,3130954968.16,90324080.52,214823193.08,50.08,859285554.24,0.4,477.64,5997366911038.36,5e-15,0.4
0.85,2.3,13110.82,3726366043.52,107537214.52,255750480.92,50.08,1022996504.72,0.44,432.6,6487028203214.32,5e-15,0.44
0.85,2.5,15261.98,4226751965.48,122003072.48,290164212.8,50.08,1160655232.44,0.36,504.72,8641207218297.32,5e-15,0.36
0.85,2.7,12359.76,4653245165.08,134346237.68,319518956.36,50.08,1278083259.08,0.48,407.8,7689817344060.76,5e-15,0.48
0.85,2.9,12576.38,5009771472.88,144995024.96,344245903.84,50.2,1376982874.68,0.52,415.56,8463788264485.44,5e-15,0.52
0.85,3.1,12569.98,5330924301.84,154318442.28,366374840.52,50.2,1465511356,0.56,415.28,9015603406960.32,5e-15,0.56
0.85,3.3,12763.64,5613257307.92,162502507.64,385829501.68,50.2,1543329971.04,0.48,421.92,9648335847270.68,5e-15,0.48
0.85,3.5,12853,5847838213.24,169959156.84,402376443.32,50.4,1609513559.72,0.64,424.88,10152529054622.5,5e-15,0.64
0.85,3.7,11771.88,6089518096.24,176214267.84,418597843.72,50.16,1674396863.16,0.6,389.16,9671292835777.28,5e-15,0.6
0.85,3.9,11617.44,6273496451.52,182317671.92,432286533.4,50.16,1728532888.92,0.64,384.32,9864478096239.68,5e-15,0.64
0.85,4.1,11526.1,6451728026.72,187703737.36,444140713.32,50.44,1776566499.44,0.56,381.28,10070429993799.5,5e-15,0.56
0.85,4.3,13098.24,6584086439.4,193167689.68,454773076.72,50.36,1817157573.08,0.48,433.64,11770079327493,5e-15,0.48
0.85,4.5,12502.42,6769019527.28,196822806.2,465981867.84,50.4,1863931815.8,0.6,413.96,11491058017104.7,5e-15,0.6
0.85,4.7,11705.22,6913252108,200583701.48,475681244.56,50.28,1902732442.12,0.64,387.4,10972478120832.8,5e-15,0.64
0.85,4.9,10088.9,7027956788.52,204676265,484035002.52,50.48,1936139766.68,0.76,333.88,9606088881722.8,5e-15,0.76
0.85,5.1,11890.98,7140063538.36,208257088.04,491948952.84,50.56,1967781839.84,0.52,393.6,11545150227909.2,5e-15,0.52
0.875,0.5,1313.2,0,0,0.04,41.6,0.28,0,9.04,5113765.76,5e-15,0
0.875,0.9,1275.36,0,0,0.08,49.84,0.24,0,10.48,12217337.68,5e-15,0
0.875,0.7,1142.86,0,0,-0.04,48.76,-0.12,0,9.52,8743917.12,5e-15,0
0.875,1.1,1984.2,0,0,0.04,50.12,0.28,0,14.4,19760839.88,5e-15,0
0.875,1.3,17638.66,142.2,4.16,9.8,50.04,38.68,0,34.28,62099786.28,5e-15,0
0.875,1.5,17713.16,501412869.04,14288062.8,34020454.28,50,136084745.68,0.08,583.76,1038000542030.68,5e-15,0.08
0.875,1.9,15299.48,2481968890.28,70903648.28,168627271.8,50.08,674513555.12,0.28,504.52,4946051895149.6,5e-15,0.28
0.875,1.7,16414.52,1613195391.48,45999927.68,109516720.52,50,438059068.32,0.16,541.56,3394189076167.84,5e-15,0.16
0.875,2.1,15725.16,3179942865.52,91075935.48,216240549.4,50.2,864961807.84,0.28,519.28,6574714118739.64,5e-15,0.28
0.875,2.3,13029.8,3785265710.72,108209522.72,257352738.88,50.08,1029405138.24,0.56,429.84,6493228830159.56,5e-15,0.56
0.875,2.5,13586.46,4276617940.16,122371945.92,290884802.84,50.12,1163544761.76,0.44,448.56,7709329177022.52,5e-15,0.44
0.875,2.7,13501.26,4703432877.2,134520590.72,319921729.44,50.08,1279675390.8,0.52,446.2,8428008445099.96,5e-15,0.52
0.875,2.9,14442.06,5060247328.28,144966935.4,344389725.24,50.16,1377562144.04,0.36,477.6,9750045504487.2,5e-15,0.36
0.875,3.1,14268.84,5374719289,154122089,365922156.8,50.2,1463703218.68,0.52,471.84,10245979428947,5e-15,0.52
0.875,3.3,12342.42,5651122244.08,162188852.72,384864967.08,50.24,1539451154.56,0.6,407.96,9311864379609.76,5e-15,0.6
0.875,3.5,12110.3,5899084173.04,169332329.8,401798761.4,50.24,1607175380.12,0.56,400.48,9539963054072,5e-15,0.56
0.875,3.7,14808.96,6126227880.56,175607307.4,417167378.72,50.16,1668668554.24,0.4,490.32,12170037971270.2,5e-15,0.4
0.875,3.9,12703.7,6323271321.64,181339472.12,431195567.04,50.04,1724496752.56,0.52,420.4,10773694912793.9,5e-15,0.52
0.875,4.1,11200.2,6503449463.2,186461463.96,442952729.36,50.16,1771795758.52,0.64,370.32,9745320905614.84,5e-15,0.64
0.875,4.3,11220.74,6655666415.96,191408151.56,453677602.48,50.32,1814695948.08,0.64,371.12,10007479858659.8,5e-15,0.64
0.875,4.5,14353.76,6806502775.52,195616133.96,463908910.88,50.28,1855625168.16,0.44,475.72,13156305074258.5,5e-15,0.44
0.875,4.7,12451.14,6932905504.84,199861285.56,472908405.2,50.44,1891639627.2,0.56,412.36,11612997139679.7,5e-15,0.56
0.875,4.9,11432.52,7066805158.44,203121943.84,481709029.68,50.28,1926847689.36,0.72,378.52,10858635692523.4,5e-15,0.72
0.875,5.1,10366.68,7164566560.8,207198095.8,489134285.04,50.6,1956538539.24,0.72,342.92,9988971166395.32,5e-15,0.72
0.9,0.5,1292.66,0,0,0,42.6,-0.08,0,9.04,5938619.16,5e-15,0
0.9,0.9,1318.1,0,0,0.04,49.92,0,0,9.92,12925645.56,5e-15,0
0.9,0.7,1134.68,0,0,0.04,48.28,-0.04,0,9.2,8470868.16,5e-15,0
0.9,1.1,2166.58,0,0,0.16,50.04,0.72,0,14.48,21818387.64,5e-15,0
0.9,1.3,18250.5,160.76,4.92,9.72,50.12,38.8,0,38.16,63366041.16,5e-15,0
0.9,1.5,17563.96,562533510.6,15914054,37825691,50.16,151304714.6,0.12,579,1160334153796.12,5e-15,0.12
0.9,1.9,14338.12,2558243051.04,72344036.36,172134484.8,50.04,688535070.8,0.36,472.8,4730920948265.72,5e-15,0.36
0.9,1.7,17774.32,1674431705.16,47388775.68,112655321.56,50.12,450610583.32,0.08,587,3804504192252.16,5e-15,0.08
0.9,2.1,15736.18,3259956299.2,92275315.84,219465857.36,50.08,877873685.04,0.36,519.8,6687139821177.88,5e-15,0.36
0.9,2.3,16049.06,3844162430.24,108847389.32,258874564.6,50.08,1035498682.76,0.24,530.48,8098722299384.56,5e-15,0.24
0.9,2.5,12159.88,4243172253.4,121168361.6,286417796.36,50.12,1144768776.88,0.52,401.24,6884266857832.28,5e-15,0.52
0.9,2.7,14679.38,4741577362,134629527.04,319650821.6,50.2,1278606990.2,0.4,485.44,9171792114614.56,5e-15,0.4
0.9,2.9,13658.62,5100666340.48,144924501.88,344044884.88,50.2,1376141617.8,0.56,451.56,9202368903011.92,5e-15,0.56
0.9,3.1,11914.28,5397414543.96,154004323.52,364396852.12,50.44,1457596476.6,0.52,393.72,8481922668683.6,5e-15,0.52
0.9,3.3,12776.46,5695541898.4,161795997.32,384149850.4,50.2,1536601473.28,0.52,422.44,9621974030561.68,5e-15,0.52
0.9,3.5,14433.44,5931669809.8,168916547.04,400354347.92,50.32,1601422737.16,0.44,477.68,11366986868927.8,5e-15,0.44
0.9,3.7,14575.5,6151152155.16,175181095.44,415205177.16,50.32,1660848905.52,0.4,482.64,11924594251334.9,5e-15,0.4
0.9,3.9,13779.52,6334128501.84,181101792.44,428060505.8,50.52,1712258260.8,0.44,456.36,11623286881074.2,5e-15,0.44
0.9,4.1,10200.32,6528652669.76,185827307.72,440710510.8,50.28,1762846697.04,0.68,337.08,8822028636001.52,5e-15,0.68
0.9,4.3,13541.36,6682226231.88,190648020.36,451359018.32,50.4,1805445972.48,0.56,448.72,12056455785829.7,5e-15,0.56
0.9,4.5,13736.36,6841518657,194474829.28,461710810.84,50.2,1846858375.52,0.44,454.96,12525442653260.5,5e-15,0.44
0.9,4.7,13241.78,6984980497.2,197966584.6,471070105.2,50.04,1884278457.2,0.64,438.6,12318821436037.4,5e-15,0.64
0.9,4.9,11496.56,7087869251.6,202268962.76,478861662.72,50.4,1915454557.12,0.56,380.72,10854807737563.4,5e-15,0.56
0.9,5.1,12663.9,7193362236.4,205907305.68,486386923.84,50.56,1945542391.68,0.52,419.4,12172306103135.1,5e-15,0.52
0.925,0.5,1239.82,0,0,0.28,43.32,0.84,0,8.48,5268322.72,5e-15,0
0.925,0.9,1339.3,0,0,0,49.88,0.12,0,10.6,12760792.76,5e-15,0
0.925,0.7,1123.38,0,0,0,49.24,-0.04,0,8.56,8431237.6,5e-15,0
0.925,1.1,2794.4,0,0,-0.04,50,0,0,15.8,24723078.08,5e-15,0
0.925,1.3,18250.5,203.56,5.32,12.92,50.04,48.16,0,44.04,76971322,5e-15,0
0.925,1.5,17693.52,674247304.76,18859171.92,44885427.36,50.04,179546606.48,0.12,583.36,1416153074122.32,5e-15,0.12
0.925,1.9,14806.8,2624382945.36,73545507.56,174927063.76,50.08,699712600.84,0.28,488.2,4958911349302.08,5e-15,0.28
0.925,1.7,17223.22,1760350303.76,49309584.92,117279223.28,50.08,469111054.44,0.16,568.24,3835251267417,5e-15,0.16
0.925,2.1,14997.6,3329080179.16,93272555.44,221941739.44,50.04,887759827.96,0.36,495.12,6445987058299.6,5e-15,0.36
0.925,2.3,14095.62,3842872278.72,108666574.48,256937439.36,50.28,1027305216.08,0.36,465.52,7088220881968.84,5e-15,0.36
0.925,2.5,12088.58,4379153351.6,123064413.52,292310332.52,50.16,1169222199.76,0.56,398.84,6862510563101.12,5e-15,0.56
0.925,2.7,14720.6,4783759223.44,134733074.72,319534152.04,50.28,1278153999.68,0.44,486.68,9203387928327.08,5e-15,0.44
0.925,2.9,14022.08,5161358011.44,144847481.04,344477540.08,50.08,1377919151.24,0.44,463.64,9463277407616.2,5e-15,0.44
0.925,3.1,14755,5458765178.12,153681103.2,364674064.6,50.24,1458695453.08,0.36,488.12,10573977878489.4,5e-15,0.36
0.925,3.3,15504.48,5746568664.12,161314917.56,383659211,50.08,1534649398.88,0.4,513.28,11707918106354.3,5e-15,0.4
0.925,3.5,12142.64,5992216835.96,168105766.72,400028355.04,50.04,1600102271.28,0.56,401.6,9530273254154.4,5e-15,0.56
0.925,3.7,10997.3,6193726373.68,174443279.8,413940808.84,50.24,1655766125.36,0.6,363.36,8927454243504.2,5e-15,0.6
0.925,3.9,13162.58,6377417147.32,180176992.56,426577529.68,50.4,1706306793.88,0.6,435.8,11059826141925.2,5e-15,0.6
0.925,4.1,11522.98,6572395775.2,184720899.8,439063297.48,50.12,1756225447.2,0.56,381.04,9949998197949.08,5e-15,0.56
0.925,4.3,9938.28,6711298167.28,189799246.76,449091417.48,50.44,1796354354.4,0.72,328.4,8760875690328.92,5e-15,0.72
0.925,4.5,12243.74,6854813220.84,194027248.56,458827209.52,50.48,1835314187.32,0.56,405.2,11073203236925.9,5e-15,0.56
0.925,4.7,11242.42,6988420850.48,197811444.72,467791182.6,50.48,1871158773.56,0.56,371.76,10357138442131.7,5e-15,0.56
0.925,4.9,13350.4,7117859440.56,201028698.8,476203716.44,50.36,1904829242.32,0.4,442.36,12561820095725.4,5e-15,0.4
0.925,5.1,11978.48,7222140898.72,204612408.72,483588473.04,50.52,1934342329.28,0.68,396.76,11440924480690.3,5e-15,0.68
0.95,0.5,1191.68,0,0,0.08,45.68,0.16,0,8.96,5946017.04,5e-15,0
0.95,0.9,1366.96,0,0,0.16,50,0.8,0,10.52,13879696.6,5e-15,0
0.95,0.7,1147.7,0,0,0,48.88,0.2,0,8.76,8135022.8,5e-15,0
0.95,1.1,2818.42,0,0,0.12,50.08,0.32,0,15.36,24012359.56,5e-15,0
0.95,1.3,18250.5,252.64,6.88,16.44,50.04,62.96,0,50.2,84856101,5e-15,0
0.95,1.5,17628.74,757086991.96,20985872.8,49922326.36,50.08,199683731.96,0.08,581.12,1586637620101.84,5e-15,0.08
0.95,1.9,13565.64,2695608777.28,74814710.04,177933723.32,50.08,711735314.72,0.44,446.96,4617443393755.68,5e-15,0.44
0.95,1.7,14724.26,1839900850.64,51042084.12,121394696.68,50.08,485579459.04,0.32,484.84,3359573006102.32,5e-15,0.32
0.95,2.1,12675.82,3329367284.56,92962386.96,220208809.68,50.12,880420926.84,0.48,417.88,5444831746466.96,5e-15,0.48
0.95,2.3,15627.14,3957286499.44,109995235.08,261448338.32,50.12,1045790887.48,0.28,516.72,7956925516481.32,5e-15,0.28
0.95,2.5,10839.36,4417579189.2,123281952.04,292224123.8,50.32,1168899337.6,0.6,357.04,6133452426170.56,5e-15,0.6
0.95,2.7,13823.38,4854128840.96,134883432.76,320784575.52,50.08,1283159229.52,0.48,457.16,8666328713797.24,5e-15,0.48
0.95,2.9,13695.06,5200640405.12,144757390.92,343888408.64,50.16,1375571121.6,0.4,453,9216273577998.92,5e-15,0.4
0.95,3.1,13755,5499075432.08,153444548.2,363904093.48,50.28,1455613429.92,0.68,454.88,9819920329771.12,5e-15,0.68
0.95,3.3,11323.94,5790446560.76,160878808.96,382999655.84,50,1531952640.8,0.56,374.08,8485928807468.04,5e-15,0.56
0.95,3.5,12039.76,6027928047.04,167600780.56,398592864.6,50.08,1594359735.04,0.52,398.2,9414404251553.2,5e-15,0.52
0.95,3.7,11606.04,6239262695.72,173630932.4,412711696.84,50.12,1650843797.08,0.64,383.72,9401579501329.68,5e-15,0.64
0.95,3.9,11937.82,6415046364.28,179365185.68,424889472.76,50.36,1699583459.24,0.64,395.04,9974538922698.56,5e-15,0.64
0.95,4.1,12119.38,6592255446.84,184201641.96,436588441,50.32,1746357086.6,0.56,401.08,10414798581672,5e-15,0.56
0.95,4.3,12190.26,6745290118.56,188795645.32,447074765.04,50.4,1788344508.8,0.6,403.48,10733713599927.6,5e-15,0.6
0.95,4.5,12241.58,6906805372.12,192271515.04,457008795.84,50.12,1828046721.64,0.56,405.32,11031160586187.9,5e-15,0.56
0.95,4.7,12747.08,7024339273.04,196465101.84,465394548.68,50.36,1861572642.04,0.52,422.28,11710158931632.8,5e-15,0.52
0.95,4.9,11955.88,7152238857.92,199596505.64,473602365.84,50.24,1894422583.44,0.52,395.8,11172981470319.1,5e-15,0.52
0.95,5.1,8591.96,7261619578.68,202813766.8,480978382.48,50.28,1923886692.92,0.76,283.84,8120784142791.64,5e-15,0.76
0.975,0.5,1244.74,0,0,0.04,44.6,0.16,0,9.16,5577122.04,5e-15,0
0.975,0.9,1412.6,0,0,0.04,50.04,0,0,11.16,14163871.52,5e-15,0
0.975,0.7,1159.88,0,0,0.08,49.36,0.24,0,8.88,8439334.72,5e-15,0
0.975,1.1,3240.3,0,0,0.04,50.08,0.32,0,16.16,25359805.68,5e-15,0
0.975,1.3,18250.5,310.12,8.12,18.96,50.04,80.8,0,61.32,103562344.64,5e-15,0
0.975,1.5,17034.86,851551115.92,23366669.92,55600186.4,50.04,222390058.48,0.08,561.08,1718396201932,5e-15,0.08
0.975,1.9,15398.1,2778291812.96,76245313.2,181531728.68,50,726124231.32,0.28,507.96,5375262119426.44,5e-15,0.28
0.975,1.7,16152.12,1925823337.08,52868659.88,125798829.32,50.04,503203093.8,0.28,532.8,3863486501236.2,5e-15,0.28
0.975,2.1,15986.52,3453416378.76,94947449.96,225820517.68,50.08,903286275.84,0.36,528.2,7008935262237.96,5e-15,0.36
0.975,2.3,12722.32,3992277018.8,110306854.8,261459587.6,50.32,1045829019.92,0.48,419.6,6444940914533.04,5e-15,0.48
0.975,2.5,13615.12,4476124050,123613852.12,293161368.72,50.28,1172662306.92,0.48,449.68,7774743019339.04,5e-15,0.48
0.975,2.7,13475.92,4884231879.8,134905122.92,319949669.56,50.28,1279803063.76,0.56,445.52,8435364179096.04,5e-15,0.56
0.975,2.9,12003.72,5254960879.76,144618515.4,343937136.28,50.08,1375743040.88,0.6,396.48,8064205872131.36,5e-15,0.6
0.975,3.1,14383.8,5563884381.56,153026385.2,364152646.04,50.04,1456591316.08,0.44,475.8,10282315829572.4,5e-15,0.44
0.975,3.3,12376.72,5825546537.88,160490748.08,381482673.48,50.12,1525937162.48,0.6,409.28,9260029872187.56,5e-15,0.6
0.975,3.5,11566.72,6041880593.64,167380761.8,396288763.68,50.4,1585128503.52,0.56,382.6,8984755087987.92,5e-15,0.56
0.975,3.7,14487.76,6278931888.2,172892765.4,411185647.56,50.08,1644725160.84,0.48,479.56,11739189083443.6,5e-15,0.48
0.975,3.9,11060.38,6452660590.96,178532191.96,423147978.16,50.32,1692610744.32,0.64,365.56,9193051499994.44,5e-15,0.64
0.975,4.1,13130.56,6630685731.2,183182086.68,434670949.6,50.24,1738684947.96,0.64,434.8,11251896058681.9,5e-15,0.64
0.975,4.3,12104.24,6782117070.8,187668273.4,444817629.36,50.32,1779275188,0.64,400.68,10611390023877.2,5e-15,0.64
0.975,4.5,11065.46,6936988597.52,191230749.8,454533282.44,50.12,1818146033.52,0.68,366.08,9900409843275.72,5e-15,0.68
0.975,4.7,12542.74,7055542055.64,195260813.04,462801562.6,50.32,1851194076.04,0.52,415.24,11452863206664.2,5e-15,0.52
0.975,4.9,10735.74,7175562087.4,198604951,470719328.68,50.32,1882880038.2,0.68,355.36,9961632228709.32,5e-15,0.68
0.975,5.1,9912.36,7281891541.36,201878667,477932702.76,50.4,1911729670,0.8,327.92,9329185346114.88,5e-15,0.8
1,0.5,1175.2,0,0,0.04,46,0.2,0,8.8,5984704.88,5e-15,0
1,0.9,1523.28,0,0,0.08,50,0.28,0,11.48,13005987.44,5e-15,0
1,0.7,1156.6,0,0,0.04,49.08,0.12,0,9.52,8210249.88,5e-15,0
1,1.1,3643.66,0,0,0.08,50,0.32,0,17.88,30909155.92,5e-15,0
1,1.3,18250.5,350.64,8.52,21.8,50,89.44,0,72.84,132295804.68,5e-15,0
1,1.5,17738.14,944389144.4,25652646.8,61047301.4,50.04,244190350.36,0.08,584.76,1981934501348.72,5e-15,0.08
1,1.9,16816.46,2849518042.36,77424850.96,184353838.44,50,737413163.76,0.28,555.6,5986796400694.48,5e-15,0.28
1,1.7,16037.58,1999014293.2,54372107.96,129321040.76,50.08,517287389.56,0.24,529.12,3936871314789.88,5e-15,0.24
1,2.1,14003.48,3517911336.04,95768604.04,227768237.04,50.08,911072724,0.48,461.84,6161944556839.44,5e-15,0.48
1,2.3,13244.64,4066529898.92,110977117.4,263592985.8,50.12,1054251885.64,0.48,437.04,6778587989502.72,5e-15,0.48
1,2.5,13154.64,4539037682.24,123929684.32,294236451.2,50.2,1176953782.36,0.52,434.32,7533078854413.12,5e-15,0.52
1,2.7,13648.96,4918377089,134931750.84,319300749.68,50.44,1277210803.2,0.52,451,8500991715430.4,5e-15,0.52
1,2.9,12771.24,5301720012.32,144467134.48,343583333.52,50.08,1374328865.88,0.6,421.92,8581970728899.36,5e-15,0.6
1,3.1,11653.06,5597159722,152774856.64,362930894.68,50.16,1451735629.24,0.68,385.04,8273872492394.64,5e-15,0.68
1,3.3,12833.5,5869981633.2,159999677.6,380530691.44,50.08,1522115468,0.6,424.44,9585407148064.8,5e-15,0.6
1,3.5,12397.5,6086760463.8,166713864.96,395160340.24,50.32,1580652167.76,0.56,410.04,9625842306787.52,5e-15,0.56
1,3.7,11219.18,6303859183.84,172414488.32,409107967.6,50.24,1636413708.52,0.64,370.76,9006254421176.44,5e-15,0.64
1,3.9,9786.82,6495878881.16,177540487.28,421509115.36,50.2,1686034457.96,0.8,323.4,8077853747824.88,5e-15,0.8
1,4.1,11806.96,6661198272.52,182359643.8,432471859,50.28,1729888621.88,0.6,390.8,10052503443575.3,5e-15,0.6
1,4.3,12593.74,6818768335.48,186547892.12,442637367.64,50.24,1770559592.16,0.56,417.12,10988384045179.6,5e-15,0.56
1,4.5,10588.5,6952683647.08,190670445.52,451660469.92,50.36,1806635067,0.6,350.16,9411513918394.88,5e-15,0.6
1,4.7,10004.44,7068252367.28,194789748.84,460866457.16,50.4,1843059758,0.64,330.96,9056860600178.72,5e-15,0.64
1,4.9,12247.08,7198866846.96,197608276,467823279.08,50.4,1871297904.68,0.6,405.64,11310918777178.9,5e-15,0.6
1,5.1,12220.24,7314973277.92,200327735.12,475097569.84,50.28,1900380762.8,0.56,404.76,11465817623056.9,5e-15,0.56
0,0.5,13247.46,139.6,1.56,11.32,1.52,46.72,0,3.08,521790.16,5e-15,0
0,0.9,1434.88,0,0,0.04,40.2,-0.12,0,12.2,9738901.72,5e-15,0
0,0.7,4083.16,3.96,0,0.6,18,2.28,0,15.76,6332516.2,5e-15,0
0,1.1,1230.6,0,0,0.2,46.68,0.76,0,10.72,12253211.16,5e-15,0
0,1.3,1219.42,0,0,0.16,49.68,0.32,0,11.28,16788258.72,5e-15,0
0,1.5,1991.76,0,0,0.04,50,0.04,0,13.72,25344133.52,5e-15,0
0,1.9,18250.5,2109203.52,80183.48,190732.08,50.08,762770.2,0,559.72,6308521230.48,5e-15,0
0,1.7,11821.8,42.72,1.92,3.96,50.08,16.4,0,23.72,50829221.84,5e-15,0
0,2.1,17578.8,941285526.04,35802557.76,85171922.28,50.08,340686869.12,0.12,579.96,2792901199390.88,5e-15,0.12
0,2.3,16715.04,1725490807.36,65669558.92,156187981.96,50.08,624749996.84,0.2,551.72,4995037625755.88,5e-15,0.2
0,2.5,17002.4,2384985669.36,90807145.52,215965477,50.08,863850999.24,0.12,561.72,7102564916053.84,5e-15,0.12
0,2.7,14377.1,2938987476.32,112052200.52,266204121.12,50.16,1064827866.4,0.32,474.56,7423608151440.48,5e-15,0.32
0,2.9,14895.6,3431786344.64,130734288,310920002.56,50.08,1243683948.16,0.28,492.2,9014850436075.8,5e-15,0.28
0,3.1,13934.84,3843665577.32,146699249.16,348320473.84,50.2,1393279088.72,0.4,460.48,9454613909362.44,5e-15,0.4
0,3.3,15496.2,4212406172.2,160895500.72,381801328.6,50.24,1527199104.08,0.4,512.36,11594729240978.6,5e-15,0.4
0,3.5,15045.46,4545307452.48,173545367.28,412044455.8,50.2,1648182919.08,0.28,497.96,12164012974665.4,5e-15,0.28
0,3.7,11657.56,4848141607.84,184826052.16,439569317.24,50.08,1758272146.72,0.56,385,10009066332047.9,5e-15,0.56
0,3.9,11576.16,5106113720.76,194906500.72,463027502.08,50.16,1852121165.84,0.6,382.84,10493808798354.9,5e-15,0.6
0,4.1,11857.34,5336310311.04,204064154.28,483959461.84,50.28,1935835224.56,0.68,391.84,11259995220068,5e-15,0.68
0,4.3,11777.98,5552930951.4,212354889.44,503664512.8,50.24,2014484897.4,0.52,389.28,11655905226116.6,5e-15,0.52
0,4.5,12787.12,5747532477.28,219960461.6,521366981.36,50.32,2085455789.96,0.56,423.12,13120353691778.4,5e-15,0.56
0,4.7,11236.4,5932749068.36,226815651.12,538204701.96,50.24,2152823003.32,0.64,371.8,11874620921636.6,5e-15,0.64
0,4.9,14141.9,6093975884.4,233260691.72,552876023.76,50.32,2211507740.04,0.44,468.4,15425880553088.6,5e-15,0.44
0,5.1,13444.24,6253298386.2,238971818.4,567372944.12,50.2,2269502465.88,0.48,445.36,15049250144322.3,5e-15,0.48
0.025,0.5,15376.92,263.08,3.04,23.92,1.6,93.52,0,5.48,842575.2,5e-15,0
0.025,0.9,1422.08,0,0,0.12,36.76,0.6,0,11.8,8466425.08,5e-15,0
0.025,0.7,2954.7,0,0,0.12,21.96,0.12,0,15.52,6819815.2,5e-15,0
0.025,1.1,1198.6,0,0,0.24,47.24,0.96,0,10.92,12171656.32,5e-15,0
0.025,1.3,1308.2,0,0,0.12,49.8,0.52,0,10.76,16515732,5e-15,0
0.025,1.5,2156.84,0,0,0.08,50.04,0.44,0,14.44,26053000.44,5e-15,0
0.025,1.9,18190,71440558.88,2693999.68,6416006.4,50.04,25663911.48,0.04,587.44,129808186252.8,5e-15,0.04
0.025,1.7,14668.86,44.2,1.44,4.64,50.04,19,0,26.8,59446577.4,5e-15,0
0.025,2.1,15917.24,984258767.84,37165674.56,88430532,50,353687317.52,0.16,524.52,2702322027223.48,5e-15,0.16
0.025,2.3,15795.56,1760820482.52,66715056.6,158265914,50.28,633050801.88,0.24,520.96,4778550656491.44,5e-15,0.24
0.025,2.5,14372.08,2443485629.44,92318990.24,219683712.92,50.04,878722496.76,0.28,474.24,6073053592045.8,5e-15,0.28
0.025,2.7,15433.44,2989094802.56,113160444.96,268822437.44,50.16,1075297893.16,0.24,509.88,8045440120791.72,5e-15,0.24
0.025,2.9,16265.74,3471008371.12,131430071.32,312245205.48,50.16,1248986790,0.2,537.76,9908926525820.48,5e-15,0.2
0.025,3.1,12838.26,3883916859.64,147258083.16,349458786.12,50.24,1397847980.8,0.64,424.08,8725942361427.68,5e-15,0.64
