"epsilon1","epsilon2","tfinal","G","R","Tc","V","mut","trans","Vtot","nu","cancer"
0.55,3.7,14727.52,2121041467.12,123654420.12,50.08,2121033992.56,0.32,486.2,14918997387620.1,5e-15,0.32
0.55,3.9,16300.62,2494372567.4,145992146.72,50.28,2494367255.84,0.28,539.04,19554649921650.2,5e-15,0.28
0.55,4.1,13366.12,2878912570.32,168100058.6,50.08,2878884100,0.48,441.2,18498912752867.4,5e-15,0.48
0.55,4.3,13187.32,3207038024.4,187346560.48,50.08,3207046686.4,0.48,435.32,20369209649568,5e-15,0.48
0.55,4.5,14022.82,3468801102.08,203573725.12,50.08,3467192949.04,0.4,463.6,23793901897453.6,5e-15,0.4
0.55,4.7,15159.84,3770300860.64,220771068.68,50.16,3770308437.08,0.32,501.36,27795139263380,5e-15,0.32
0.55,5.1,13693.9,4261664420.24,249424743.52,50.08,4261667655.68,0.6,452.76,28432418151836.7,5e-15,0.6
0.55,4.9,14487.02,4033972316.48,235852141.68,50.04,4033975944.44,0.44,479.2,28468952351934.2,5e-15,0.44
0.575,0.5,11791.88,78.52,0.76,7.52,79.64,0,42.96,12886489.12,5e-15,0
0.575,0.7,2706.9,0,0,21.92,0.88,0,26.2,21600477.48,5e-15,0
0.575,1.5,1239.98,0,0,48.28,1.16,0,13.72,39300549.84,5e-15,0
0.575,1.3,1210.16,0,0,45.6,1.08,0,14.68,34638860.44,5e-15,0
0.575,1.7,1312.12,0,0,48.96,1.24,0,13.56,43043215.08,5e-15,0
0.575,1.9,1501.9,0,0,49.8,0.8,0,15.36,57498388,5e-15,0
0.575,1.1,1439.58,0,0,39.68,0.88,0,16.12,28365994.04,5e-15,0
0.575,0.9,1716.46,0,0,34.76,1.08,0,19.28,28657770.04,5e-15,0
0.575,2.1,2252.04,0,0,50,0.8,0,17.8,76887418.24,5e-15,0
0.575,2.3,6964,0.96,0.04,50.04,1.44,0,21.64,98710012.12,5e-15,0
0.575,2.5,18175.22,97.04,4.4,50.08,93.56,0,35.88,146898472.24,5e-15,0
0.575,2.7,18250.5,238.84,13.84,50.12,236.04,0,69.8,296099209.28,5e-15,0
0.575,2.9,18250.5,73543511.08,4229873.2,50.12,73544231.16,0,577.28,360956742411.36,5e-15,0
0.575,3.1,18240.62,713656339.24,41087771.56,50,713661966.6,0.04,602.32,5896030470738.48,5e-15,0.04
0.575,3.3,17836.08,1261612638.72,72756232.88,50.04,1261617024.04,0.08,589.4,10568093786001.4,5e-15,0.08
0.575,3.5,15344.3,1735883445.48,100401121.36,50.16,1735875078.4,0.28,506.68,12618890820251.8,5e-15,0.28
0.575,3.7,15367.62,2176989935.32,125998138,50.16,2176987082.2,0.32,507.84,15976465066757.3,5e-15,0.32
0.575,3.9,13419.48,2582892300.28,149419135.16,50.08,2582892262.2,0.48,442.8,16570759853522.9,5e-15,0.48
0.575,4.1,15252.76,2944937628.12,170359208.2,50.04,2944908818.76,0.36,503.96,21706548157750.1,5e-15,0.36
0.575,4.3,11032.5,3207126065.72,187016610,50.28,3205847727.96,0.6,363.16,17107995237118.7,5e-15,0.6
0.575,4.5,12895.66,3560385347.64,206331908.84,50.08,3560385965,0.52,425.84,22198449233380,5e-15,0.52
0.575,4.7,12632.3,3827132193.32,222057676.32,50.12,3827146050.16,0.56,417.12,23442360925539.1,5e-15,0.56
0.575,5.1,11991.44,4286892720.6,249784406.76,50.32,4286902782.24,0.6,396.2,24940015726142.6,5e-15,0.6
0.575,4.9,12241.94,4072373903.56,236558297.08,50.16,4072330764.92,0.52,404.2,24148111473454.2,5e-15,0.52
0.6,0.5,8620.66,39.6,0.56,9.72,41.16,0,41.04,16568101.48,5e-15,0
0.6,0.7,2684.78,0,0,22.56,0.68,0,25.2,21189164.24,5e-15,0
0.6,1.5,1224.72,0,0,48.6,1.4,0,14.2,41504133.56,5e-15,0
0.6,1.3,1240.4,0,0,46.4,0.88,0,14.08,35779842.16,5e-15,0
0.6,1.7,1269.14,0,0,49.32,1.16,0,15.24,45395310.28,5e-15,0
0.6,1.9,1662.14,0,0,49.88,1.36,0,15.44,54074238.64,5e-15,0
0.6,1.1,1389.7,0,0,40.56,1.24,0,16.16,29504437.48,5e-15,0
0.6,0.9,1668.48,0,0,35.64,0.6,0,18.88,30481544.72,5e-15,0
0.6,2.1,2199.52,0,0,50,1.32,0,17.8,74491240.68,5e-15,0
0.6,2.3,9616.82,9.68,0.36,50,10.04,0,23.52,101965030.88,5e-15,0
0.6,2.5,18250.5,99.48,5,50,96.4,0,35.56,148052629.52,5e-15,0
0.6,2.7,18250.5,273.76,14.96,50.08,276.28,0,82.6,393421321.48,5e-15,0
0.6,2.9,18250.5,155913941.76,8890068.8,50.08,155912260.12,0,602.6,1012489315754.4,5e-15,0
0.6,3.1,17652.08,780230529.72,44584750.88,50.08,780218725.36,0.08,582.96,6255939404701.68,5e-15,0.08
0.6,3.3,17610.24,1330203410.52,76103651.24,50.08,1330204488.52,0.04,581.72,11008803707220.5,5e-15,0.04
0.6,3.5,16295.38,1823883652.64,104377632.76,50.04,1823881317.4,0.2,538.28,14111755939657.2,5e-15,0.2
0.6,3.7,15125.84,2259621687.32,129423054.44,50.04,2259608254.32,0.28,499.72,16367258931544.4,5e-15,0.28
0.6,3.9,14640.42,2645813678.16,151768669.84,50.08,2645815618.96,0.36,483.56,18621763667595.8,5e-15,0.36
0.6,4.1,15185.78,3000360526.48,172202957.68,50.08,3000361490.92,0.32,501.88,22012713549656.4,5e-15,0.32
0.6,4.3,15205.52,3303546473.28,190220233.16,50.24,3303561206.08,0.44,502.72,24324213135017.5,5e-15,0.44
0.6,4.5,14409.44,3615310343.36,207730373.68,50.08,3615293305.76,0.44,476.28,25301681767291.5,5e-15,0.44
0.6,4.7,13889.3,3875537817.8,223100424.92,50.16,3875543976.72,0.44,459.16,26137705505451.4,5e-15,0.44
0.6,5.1,12639.08,4354869612.24,250739518.2,50.12,4354886873.2,0.52,417.76,26787067412345.8,5e-15,0.52
0.6,4.9,13496.78,4114756345.96,237296947.76,50.24,4114747817.44,0.48,446.24,27036731269095.4,5e-15,0.48
0.625,0.5,8585.06,15.24,0.24,10.4,16.44,0,40.44,15159017.6,5e-15,0
0.625,0.7,2537.16,0,0,24.68,0.92,0,23.64,21835321.68,5e-15,0
0.625,1.5,1250.98,0,0,48.72,1.04,0,14.08,40986379.64,5e-15,0
0.625,1.3,1224.76,0,0,46.56,1,0,14.12,35288536.64,5e-15,0
0.625,1.7,1293.22,0,0,49.8,1.16,0,15.04,48554592,5e-15,0
0.625,1.9,1625.2,0,0,49.8,1.04,0,14.96,53865876.16,5e-15,0
0.625,1.1,1326.98,0,0,42.92,1.08,0,15.6,33334651.88,5e-15,0
0.625,0.9,1584.62,0,0,34.88,0.96,0,18.92,25887110,5e-15,0
0.625,2.1,2303.76,0,0,50,1.56,0,17.48,67081791.64,5e-15,0
0.625,2.3,12573.12,12.92,0.6,50.04,12.24,0,24.04,103587910.52,5e-15,0
0.625,2.5,18250.5,111.4,6.08,50.12,113.64,0,40.84,168767396.6,5e-15,0
0.625,2.7,18250.5,306.28,15.52,50.04,299.76,0,97.64,438362157.72,5e-15,0
0.625,2.9,18250.5,253994358.2,14357181.72,50,253987460.24,0,602.4,1823468811490.72,5e-15,0
0.625,3.1,16998.74,872221279.56,49361907.04,50,872216733.72,0.12,561.48,6761129886906.2,5e-15,0.12
0.625,3.3,17725.58,1392851514.28,79091965.52,50.16,1392849775.68,0.08,585.64,11636869656270.3,5e-15,0.08
0.625,3.5,16668.56,1894257684.36,107473615.96,50.04,1894267556.8,0.16,550.8,15037238347716.3,5e-15,0.16
0.625,3.7,14171.26,2315607858.76,131656660.12,50.12,2315594681.36,0.36,467.68,15627558594365.4,5e-15,0.36
0.625,3.9,14771.04,2694259536.8,153514785.84,50.2,2694261226.96,0.32,487.96,19130094978565.2,5e-15,0.32
0.625,4.1,15995.66,3060543863.84,174148775.92,50.08,3060517353.2,0.2,528.88,23688035826942.8,5e-15,0.2
0.625,4.3,12999.82,3383982057.04,192535231.68,50.04,3383981929.16,0.52,429.4,21194857207823.8,5e-15,0.52
0.625,4.5,12138.94,3670239079.84,209079225.08,50.08,3670250215.04,0.6,400.8,21523157418456.2,5e-15,0.6
0.625,4.7,12852.78,3940357091.16,224439598.84,50.04,3940295198.08,0.48,424.84,24543351696655.4,5e-15,0.48
0.625,5.1,11559.68,4407240804.32,251415751.48,50.08,4407240837.08,0.64,381.96,24720704289518.5,5e-15,0.64
0.625,4.9,12842.04,4173329399.6,238292311,50.16,4173322236.32,0.52,424.28,26001258783744.8,5e-15,0.52
0.65,0.5,7742.2,12.52,0.08,12.04,13.52,0,35.56,16208432.8,5e-15,0
0.65,0.7,2310.56,0,0,24.6,1,0,23.24,20452367.28,5e-15,0
0.65,1.5,1241.24,0,0,49.32,1.32,0,13.8,41895331.72,5e-15,0
0.65,1.3,1251.36,0,0,45.44,1.16,0,14.2,31909126.16,5e-15,0
0.65,1.7,1279.1,0,0,49.72,1.12,0,14.12,46557028.04,5e-15,0
0.65,1.9,1651.92,0,0,49.92,1.52,0,16.16,59900602.44,5e-15,0
0.65,1.1,1305.68,0,0,43.28,1.44,0,15.76,31633681.76,5e-15,0
0.65,0.9,1616.16,0,0,34.56,1.24,0,18.48,24733588.36,5e-15,0
0.65,2.1,2821.1,0,0,50,1.2,0,18.52,76083218.96,5e-15,0
0.65,2.3,14465.44,30.32,1.72,50.08,30.72,0,26.44,116603116.84,5e-15,0
0.65,2.5,18250.5,125.2,7.24,50.08,126.2,0,43.76,202871279.64,5e-15,0
0.65,2.7,18250.5,431.56,24.72,50.04,429.72,0,118.32,500375173.4,5e-15,0
0.65,2.9,17789.84,331882845.68,18604605.16,50.04,331879019.28,0.04,587.12,2424883047820.08,5e-15,0.04
0.65,3.1,15491.62,939027155.52,52743497.56,50.04,938967712.48,0.28,510.92,6645917031470.32,5e-15,0.28
0.65,3.3,15246.36,1490332749.72,83702648.52,50,1490314681.92,0.36,503.28,10645894345686.7,5e-15,0.36
0.65,3.5,16196.04,1964639332.52,110504314.32,50.04,1964636303.36,0.16,535.08,15149089513321.1,5e-15,0.16
0.65,3.7,14183.12,2385275074.48,134394535.68,50.08,2385195021.2,0.32,468.56,16171557416216.7,5e-15,0.32
0.65,3.9,14283.94,2777126076.68,156450773.4,50.04,2777096719.76,0.36,471.76,19068876848613,5e-15,0.36
0.65,4.1,14254.96,3115990534.28,175872073.76,50.12,3116007240.08,0.52,471.08,21451747254447.9,5e-15,0.52
0.65,4.3,12637,3436867778,193983845.68,50.08,3436879524.36,0.52,417.2,20899055137371.9,5e-15,0.52
0.65,4.5,13761.94,3706143496.28,209898315.52,50.24,3706069207.84,0.48,454.76,24670461113658,5e-15,0.48
0.65,4.7,14311.04,3989211802.24,225387636.56,50.08,3989217478,0.56,473.24,27762989566269.2,5e-15,0.56
0.65,5.1,13286.02,4432531481.16,251681183.12,50.32,4432534616.08,0.64,439.28,28651569363055.2,5e-15,0.64
0.65,4.9,11753.22,4227887530.68,239148361.24,50.12,4227899767.12,0.64,387.96,24066418199707.5,5e-15,0.64
0.675,0.5,5149.36,5.64,0.16,14.08,6.08,0,34.64,18165022.92,5e-15,0
0.675,0.7,2120.7,0,0,29.48,0.88,0,22.2,25728204.16,5e-15,0
0.675,1.5,1221.32,0,0,49.2,1.36,0,14.76,44380858.32,5e-15,0
0.675,1.3,1238.72,0,0,46.8,1.32,0,14.08,35251278.04,5e-15,0
0.675,1.7,1453.84,0,0,49.72,1.48,0,14.76,50648189.08,5e-15,0
0.675,1.9,1686.1,0,0,50.04,0.92,0,16.16,60930423.88,5e-15,0
0.675,1.1,1295.22,0,0,44.04,0.8,0,15.12,32789361.96,5e-15,0
0.675,0.9,1524.24,0,0,38.2,1.24,0,17.56,27873715.64,5e-15,0
0.675,2.1,3090,0,0,50,1.12,0,19.08,81914951.28,5e-15,0
0.675,2.3,13228.34,29.68,1.4,50.04,33.24,0,26.24,117129385.92,5e-15,0
0.675,2.5,18250.5,132,7.04,50.08,136.88,0,47.36,213089432.4,5e-15,0
0.675,2.7,18250.5,583,31.16,50.04,593.36,0,153.6,669909251.28,5e-15,0
0.675,2.9,17686.12,415611787.72,23095717.2,50.04,415603570.08,0.04,583.64,3125287032679.8,5e-15,0.04
0.675,3.1,18135.64,1024520622.72,57006494.12,50.04,1024522658.64,0.04,599.28,8611170468455.88,5e-15,0.04
0.675,3.3,15140.9,1565287441.8,87141342.48,50,1565290650.64,0.24,499.64,11122293888887.8,5e-15,0.24
0.675,3.5,16231.46,2023794418.56,112979117.36,50.12,2023802606.48,0.28,536.32,15670816912899.4,5e-15,0.28
0.675,3.7,14155.9,2403874294.04,134819448.64,50.16,2403071950.92,0.44,467.32,16565266576793,5e-15,0.44
0.675,3.9,14457.98,2841053188.56,158636209.48,50.04,2841050941.12,0.44,477.76,19769444537327.6,5e-15,0.44
0.675,4.1,14692.06,3185793381.08,178002058.6,50.04,3185804291.32,0.48,485.76,22628887120412.9,5e-15,0.48
0.675,4.3,11459.9,3494320927.28,195500871.84,50.08,3494351514.44,0.56,377.84,19230348614249,5e-15,0.56
0.675,4.5,13744.88,3762507548.36,211185541.92,50.24,3762499686.8,0.4,454.08,25055831060022.6,5e-15,0.4
0.675,4.7,15396.28,4037607719.08,226278532.64,50.12,4037615243.52,0.44,509.16,30278265774294.3,5e-15,0.44
0.675,5.1,9896.78,4508060229.52,252526559.84,50.04,4508053635.08,0.68,326.36,21540366011202.6,5e-15,0.68
0.675,4.9,11916.5,4274323206.84,239828141.16,50.16,4274333215.92,0.68,393.32,24669220963078.7,5e-15,0.68
0.7,0.5,4531.86,0,0,15.4,0.68,0,27.6,15116356.44,5e-15,0
0.7,0.7,1933.3,0,0,30.68,1,0,21.2,25215234.2,5e-15,0
0.7,1.5,1225.26,0,0,49.24,1.16,0,13.64,41361925.08,5e-15,0
0.7,1.3,1216.32,0,0,47.16,1.24,0,14.08,40145436.28,5e-15,0
0.7,1.7,1390.32,0,0,50,1.4,0,14,56432299.16,5e-15,0
0.7,1.9,1654.76,0,0,49.96,1.16,0,16.12,61700695.96,5e-15,0
0.7,1.1,1280.96,0,0,44.48,1.08,0,15.36,33938025.52,5e-15,0
0.7,0.9,1498.2,0,0,38.04,1.52,0,16.96,26273691.48,5e-15,0
0.7,2.1,3329.4,0,0,50.08,1.2,0,18.68,80596880.96,5e-15,0
0.7,2.3,15964.44,45.28,1.84,50.04,45.8,0,28.52,116355447.28,5e-15,0
0.7,2.5,18250.5,147.56,8.6,50,149.2,0,50.8,204515098.84,5e-15,0
0.7,2.7,18250.5,875.12,48.2,50.04,875.88,0,223.52,979101632.12,5e-15,0
0.7,2.9,17665.72,500368657.92,27563042.72,50.04,500361385.6,0.04,583.28,3839283747572.96,5e-15,0.04
0.7,3.1,15249.48,1103599834.16,60867425.76,50.04,1103597944.76,0.24,502.96,7710772360138.2,5e-15,0.24
0.7,3.3,17068.74,1628506067.8,89966888.08,50.08,1628499088.28,0.12,564,13148091218971.8,5e-15,0.12
0.7,3.5,15053.72,2094141530.6,115864742.68,50.12,2094143693.44,0.44,497.08,14963896897879.8,5e-15,0.44
0.7,3.7,15252.7,2526145876.2,139711145.76,50.04,2526140296.72,0.32,504,18468535339276.9,5e-15,0.32
0.7,3.9,13689.82,2894174415.8,160394137.24,50.12,2894167385.08,0.4,452.08,19023561820173,5e-15,0.4
0.7,4.1,14520.58,3231565794.44,179343262.84,50.16,3231548795.28,0.4,480.04,22646069562104.2,5e-15,0.4
0.7,4.3,10087,3560963237.2,197188347.24,50,3560958712.92,0.68,332.12,17158631755014,5e-15,0.68
0.7,4.5,14014.94,3830654814.68,212679690.76,50.12,3830636522.4,0.32,463.12,26037199831931.6,5e-15,0.32
0.7,4.7,13940.92,4094462559.32,227286436.76,50.08,4094455960.28,0.44,460.88,27741277988662.5,5e-15,0.44
0.7,5.1,12051.4,4552901594.68,252955401.2,50.08,4552897005.4,0.56,398.24,26629836682035.2,5e-15,0.56
0.7,4.9,12543.12,4298038095.12,239909533.76,50.12,4295886058.28,0.48,414.12,26341017899916.9,5e-15,0.48
0.725,0.5,3190.14,0,0,18.84,1.08,0,29.16,22535018.32,5e-15,0
0.725,0.7,1878.86,0,0,31.36,0.8,0,20.64,25778423.6,5e-15,0
0.725,1.5,1277.46,0,0,48.8,0.96,0,13.76,45411440.96,5e-15,0
0.725,1.3,1219.3,0,0,48.6,1.28,0,14.64,41365879.08,5e-15,0
0.725,1.7,1387.8,0,0,49.96,1.2,0,15,51714022.04,5e-15,0
0.725,1.9,1953.82,0,0,50,1.08,0,16.68,62319793.6,5e-15,0
0.725,1.1,1217.88,0,0,45.92,1.24,0,15.68,36240247.04,5e-15,0
0.725,0.9,1500.68,0,0,38.56,1.28,0,17.2,27888297.84,5e-15,0
0.725,2.1,4428.9,0,0,50,0.76,0,20.08,80491501.36,5e-15,0
0.725,2.3,14032.5,43.16,2,50,43.24,0,30.52,133633719.96,5e-15,0
0.725,2.5,18250.5,184.48,9.16,50.04,182.64,0,55.04,237305905.84,5e-15,0
0.725,2.7,18250.5,2007.12,109.76,50.16,2001.6,0,375.2,2048668608.8,5e-15,0
0.725,2.9,17094.62,574874669.8,31383539.24,50,574853615.36,0.08,564.32,4457878799402.96,5e-15,0.08
0.725,3.1,15654.96,1151387050.88,63124793,50.24,1151380082.8,0.24,516.52,8355339484939.52,5e-15,0.24
0.725,3.3,14832.46,1682072807.56,92216061.4,50.04,1681715114.32,0.28,489.52,11911446144223.4,5e-15,0.28
0.725,3.5,16140.8,2158881050,118467816.88,50.16,2158876602.6,0.28,533.48,16618136983514.6,5e-15,0.28
0.725,3.7,14393.1,2587448155.16,141920615.08,50.08,2587443650.4,0.36,475.16,17806191450499.9,5e-15,0.36
0.725,3.9,13138.04,2967529466.28,162778151.64,50.04,2967539011,0.44,433.48,18713122000803.6,5e-15,0.44
0.725,4.1,13737.5,3301439080.24,181330128,50.08,3301440838.08,0.56,453.76,21864192613384.3,5e-15,0.56
0.725,4.3,10804.84,3589407989.44,197870015.04,50.24,3589313487.6,0.6,356.2,18538551031304.2,5e-15,0.6
0.725,4.5,13399.84,3885603537.96,213803843.72,50.12,3885575625.72,0.48,442.72,25214756108615.2,5e-15,0.48
0.725,4.7,11637.66,4134451506,227933566.28,50.2,4134436446.92,0.56,384.28,23231270802469.8,5e-15,0.56
0.725,5.1,13423.12,4580149200.24,253136328.96,50.16,4578882500.88,0.48,443.92,30019319091985.9,5e-15,0.48
0.725,4.9,14417.5,4373997808.6,241105733.64,50.04,4372902383.76,0.4,477.12,30835489857127.9,5e-15,0.4
0.75,0.5,3107.04,0,0,19.56,1.32,0,28.36,20052986.08,5e-15,0
0.75,0.7,1774.28,0,0,32.68,0.68,0,20.84,26738615.72,5e-15,0
0.75,1.5,1225.82,0,0,49.48,1.36,0,14.28,45147468.88,5e-15,0
0.75,1.3,1247.92,0,0,47.44,0.64,0,14.48,38831654,5e-15,0
0.75,1.7,1362.98,0,0,49.92,1.4,0,14.96,59000065.96,5e-15,0
0.75,1.9,2044.58,0,0,50.12,0.92,0,15.92,68135708.12,5e-15,0
0.75,1.1,1267.02,0,0,45.12,0.92,0,15.16,33262745.4,5e-15,0
0.75,0.9,1422.82,0,0,40.04,1.12,0,16.4,28102870.28,5e-15,0
0.75,2.1,6010.1,0,0,50.04,1.2,0,20.6,85990785.52,5e-15,0
0.75,2.3,17766.92,79.24,3.56,50.04,78.4,0,32.52,133772769.44,5e-15,0
0.75,2.5,18250.5,175.32,9.16,50.08,182.28,0,62.2,287294090,5e-15,0
0.75,2.7,18250.5,1815084.48,98096.8,50,1815838.24,0,599.28,16409683470.08,5e-15,0
0.75,2.9,16969.38,643496018.44,34878028.84,50.2,643500935.4,0.16,560.24,4812346170600.32,5e-15,0.16
0.75,3.1,17188.4,1268760993.4,68682874.92,50,1268773119.16,0.12,567.6,10182420121444.6,5e-15,0.12
0.75,3.3,14084.64,1781549227.88,96627208.32,50.04,1781507131.16,0.4,464.64,11801481419827.6,5e-15,0.4
0.75,3.5,14264.68,2251798277.08,122140240.04,50,2251804580.2,0.4,471.04,15274003295559.8,5e-15,0.4
0.75,3.7,15674.76,2648767080.96,144064606.28,50.12,2648734860.16,0.32,517.88,19983591269097.4,5e-15,0.32
0.75,3.9,13174.02,3030830506.52,164744390.64,50.04,3030846321.88,0.48,434.56,19135569946494.3,5e-15,0.48
0.75,4.1,12701.08,3361648314.4,182978872.48,50.08,3361663018.32,0.6,419.36,20579411734202.7,5e-15,0.6
0.75,4.3,13315.1,3666676395.92,199702207.68,50.08,3666668954.96,0.52,440.12,23620453526894.9,5e-15,0.52
0.75,4.5,12178.64,3949256448.12,215056848.44,50.04,3949255696.72,0.6,402.2,23229823657496.3,5e-15,0.6
0.75,4.7,13746.5,4199699482.6,228971029.56,50.08,4199711033.96,0.44,454.48,28047684238099.3,5e-15,0.44
0.75,5.1,12747.04,4638309464.88,253647429.84,50.2,4638285646.44,0.56,421.4,28779545105349.7,5e-15,0.56
0.75,4.9,12671.72,4417767783.32,241649838.56,50.24,4417774518.4,0.56,418.88,27161199102083.2,5e-15,0.56
0.775,0.5,2649.02,0,0,22.2,1.44,0,26.56,22706453.4,5e-15,0
0.775,0.7,1769.22,0,0,32.16,1.2,0,19.2,24766514.04,5e-15,0
0.775,1.5,1233.82,0,0,49.48,1.36,0,14.08,42995461.96,5e-15,0
0.775,1.3,1203.36,0,0,48.48,0.96,0,13.76,37049771.6,5e-15,0
0.775,1.7,1481.28,0,0,50,0.76,0,15.44,55641947.36,5e-15,0
0.775,1.9,2106.6,0,0,50,1.08,0,17,70809152.48,5e-15,0
0.775,1.1,1291.54,0,0,45.4,0.92,0,14.68,33842411.8,5e-15,0
0.775,0.9,1413.52,0,0,40.64,0.96,0,16.12,29846329.04,5e-15,0
0.775,2.1,6950.42,2.08,0.08,50,2.88,0,21.28,87455973.64,5e-15,0
0.775,2.3,17984.78,93.4,5.08,50,94.4,0,33.12,140715846.2,5e-15,0
0.775,2.5,18250.5,224.08,11.2,50.08,225.08,0,69.6,302393363.72,5e-15,0
0.775,2.7,18250.5,75385769.32,4033911.52,50.16,75384152.84,0,572.72,367857315537,5e-15,0
0.775,2.9,17560.66,755214798.04,40489681.68,50.04,755210835.28,0.08,580.16,5969939389626.68,5e-15,0.08
0.775,3.1,17072.22,1341716088.52,72023240.2,50.04,1341727842,0.16,563.92,10717707274412.8,5e-15,0.16
0.775,3.3,15724.7,1834372984.96,98837947.28,50.2,1834379378.2,0.24,519.2,13708993929947.6,5e-15,0.24
0.775,3.5,15124.86,2316531404.8,124592216.76,50.04,2316508352.16,0.32,499.76,16718626564881.5,5e-15,0.32
0.775,3.7,16220.84,2720726167.2,146545813.52,50.08,2720741434.76,0.28,536.2,21245265745548,5e-15,0.28
0.775,3.9,14492.94,3078910779.4,166187162.4,50.16,3078897933.04,0.44,478.92,21505616365531.9,5e-15,0.44
0.775,4.1,14972.9,3421885920.28,184564982.76,50.08,3421887459,0.36,494.84,24815862147217.4,5e-15,0.36
0.775,4.3,12419.56,3719544445.12,200890148.36,50.12,3719570723.76,0.64,410,22255815212269.9,5e-15,0.64
0.775,4.5,13195.28,4004197850.6,216074175.28,50.04,4004224413.84,0.48,435.88,25605945595758.6,5e-15,0.48
0.775,4.7,11026.68,4252302328,229738135.6,50.08,4252318741.44,0.64,363.84,22654240280792.4,5e-15,0.64
0.775,5.1,11610.38,4694609538.08,254037674.08,50.12,4694632012.8,0.6,383.4,26511644996138.4,5e-15,0.6
0.775,4.9,11907.36,4480377559.04,242338351.4,50.12,4480372741.24,0.56,393.36,25874991923561.5,5e-15,0.56
0.8,0.5,2606.28,0,0,21.56,0.84,0,24.4,19392470.76,5e-15,0
0.8,0.7,1739.16,0,0,32.72,1.24,0,19.32,23067316.04,5e-15,0
0.8,1.5,1321.58,0,0,49.68,1.04,0,14.16,49829619,5e-15,0
0.8,1.3,1241.6,0,0,47.8,1.44,0,14.24,39808398.8,5e-15,0
0.8,1.7,1548.34,0,0,49.88,0.8,0,15.08,57694663.4,5e-15,0
0.8,1.9,2066.4,0,0,50.04,1.08,0,17.48,74926104.24,5e-15,0
0.8,1.1,1246.14,0,0,45.72,1.16,0,14.52,33614822.8,5e-15,0
0.8,0.9,1352.46,0,0,42.16,1.04,0,15.84,32690781.24,5e-15,0
0.8,2.1,8520.9,0,0,50,1.6,0,22.32,102586699.48,5e-15,0
0.8,2.3,18250.5,101.4,6.16,50,100.8,0,36.88,152371736.96,5e-15,0
0.8,2.5,18250.5,287.16,14.8,50.04,278.76,0,80.2,329853595.16,5e-15,0
0.8,2.7,18239.14,181688251.28,9633289.76,50,181691261.44,0.04,601.84,1169024099192.52,5e-15,0.04
0.8,2.9,17556.5,833168773.28,44283834.36,50.08,833168182.96,0.08,579.44,6637853752523.72,5e-15,0.08
0.8,3.1,16935.6,1421029785.72,75577256.28,50.04,1421028819.96,0.16,559.52,11289389800674,5e-15,0.16
0.8,3.3,15445.7,1920861387.2,102407464.84,50.12,1920868757.72,0.32,509.84,14028092140258.2,5e-15,0.32
0.8,3.5,16102.42,2375666199.36,126776016.24,50.12,2375647094.52,0.28,532.12,18305396291250.1,5e-15,0.28
0.8,3.7,14987.62,2782027521.92,148584754.76,50.12,2782017459.6,0.36,495.08,20009586719043.5,5e-15,0.36
0.8,3.9,15228.8,3162409486.2,168661729.44,50,3162411815.96,0.32,503.24,23263386818960.6,5e-15,0.32
0.8,4.1,11787.52,3477279569.68,185973529.2,50.12,3477297040.56,0.6,388.72,19670851904349.8,5e-15,0.6
0.8,4.3,13933.48,3767576755.08,201895104.76,50.2,3767584064.72,0.32,460.44,25426196442362.2,5e-15,0.32
0.8,4.5,13430.54,4054748459.04,216950386.72,50.08,4054780414.4,0.48,443.96,26411162298782.4,5e-15,0.48
0.8,4.7,12825.84,4157102098.88,224175783.04,50.2,4155019720.88,0.48,423.8,26676463419413.8,5e-15,0.48
0.8,5.1,14831.26,4750923397.12,254366234.88,50.04,4750933746.28,0.36,490.76,34438274806449,5e-15,0.36
0.8,4.9,14912.26,4522786919.96,242754918.04,50.2,4522800343.52,0.36,493.36,32957307871904.3,5e-15,0.36
0.825,0.5,2437.54,0,0,23.16,1.16,0,23.2,19744067.56,5e-15,0
0.825,0.7,1668.82,0,0,33.72,1.16,0,18.28,24642455.28,5e-15,0
0.825,1.5,1325.6,0,0,49.32,1.16,0,14.2,43871526,5e-15,0
0.825,1.3,1203.08,0,0,49.4,1.32,0,13.92,46039202.12,5e-15,0
0.825,1.7,1539.12,0,0,49.92,1.12,0,15.72,66432214.88,5e-15,0
0.825,1.9,2366.26,0,0,50.08,1.52,0,18.12,80610055.56,5e-15,0
0.825,1.1,1262,0,0,45.04,0.92,0,14.4,32335552.2,5e-15,0
0.825,0.9,1307.08,0,0,42.4,1.08,0,15.76,32105550.64,5e-15,0
0.825,2.1,7196.74,3.48,0.12,50.08,4.4,0,23.6,104830921,5e-15,0
0.825,2.3,18250.5,105.2,5.56,50,102.28,0,39.84,165411741.28,5e-15,0
0.825,2.5,18250.5,345.44,17.44,50.04,352.84,0,97.6,411372155.52,5e-15,0
0.825,2.7,17891.18,257843936.08,13553523.36,50.08,257841592.24,0.04,590.72,1779512909233.08,5e-15,0.04
0.825,2.9,15998.14,917664588.08,48326658.84,50.08,917666541.6,0.24,528.12,6676582665601.64,5e-15,0.24
0.825,3.1,15037.64,1493748439.88,78763272.48,50.08,1493745213.08,0.28,496.12,10451638290370.1,5e-15,0.28
0.825,3.3,16597.86,1989478640.8,105160774.88,50.16,1989481797.52,0.16,548.56,15747145550649.9,5e-15,0.16
