"epsilon1","epsilon2","tfinal","G","R","Tc","V","mut","trans","Vtot","nu","cancer"
0.55,0.9,1873.1625,0,0,32,1.025,0,19.7,25189628.725,5e-15,0
0.55,2.1,1975.7,0,0,49.975,1.2,0,17.175,70119551.1,5e-15,0
0.55,2.3,5983.25,1.025,0.05,50.05,2.325,0,20.475,93909942.225,5e-15,0
0.55,2.5,18045.6125,81.3,4.45,50.025,81.55,0,32.45,129577789.825,5e-15,0
0.55,2.7,18250.5,202.875,10.525,50.075,199.65,0,62.875,276058324.35,5e-15,0
0.55,2.9,18250.5,1659940.85,96238.75,50.025,1659621.175,0,589.325,15329675315.25,5e-15,0
0.55,3.1,18011.9125,626376754.125,36396502.9,50.05,626379458.6,0.025,594.75,5068623079410.72,5e-15,0.025
0.55,3.3,17594.7375,1185546791.975,68962679.825,50.05,1185549522.3,0.05,581.025,9751344291213.4,5e-15,0.05
0.55,3.5,17088.3125,1681752982.025,97916723.125,50.05,1681763151.975,0.15,564.525,13645603834682.4,5e-15,0.15
0.55,3.7,15150.75,2109916644.175,123137178.425,50.075,2109638326.25,0.25,500.425,15317154283620.9,5e-15,0.25
0.55,3.9,16531.0125,2517117776.25,146906191.025,50.1,2517109668,0.125,546.425,20053501742330,5e-15,0.125
0.55,4.1,16488.55,2880488544.925,168153158.075,50.075,2880479359.45,0.2,545.275,22970994404219,5e-15,0.2
0.55,4.3,15871.5625,3207638955.925,187364183.25,50.075,3207639745.925,0.35,524.675,24690494068553.6,5e-15,0.35
0.55,4.5,14428.2,3496323894.425,204603873.55,50.075,3495779302.475,0.35,476.75,24506957423316.3,5e-15,0.35
0.55,4.7,15798.7625,3776604781.525,220921199.85,50.1,3776617975.375,0.225,522.575,29050049670839.4,5e-15,0.225
0.55,4.9,14909.05,4022835315.025,235629459.85,50.15,4022838119.725,0.325,493.1,29213438165779.3,5e-15,0.325
0.55,5.1,16234.225,4254860074.225,249323306.675,50.15,4254861834.675,0.225,537.475,33767153518968.9,5e-15,0.225
0.575,0.5,12071.9875,54.825,0.575,7.125,55.425,0,41.6,13565466.025,5e-15,0
0.575,0.7,3624.0375,5.375,0.1,20.4,6.75,0,26.625,20495852.725,5e-15,0
0.575,1.5,1207.9125,0,0,48.6,1.225,0,13.975,38995568.175,5e-15,0
0.575,1.3,1248.5625,0,0,45,0.875,0,14.875,32206788.925,5e-15,0
0.575,1.7,1318.025,0,0,49.4,1.1,0,13.65,46307295.625,5e-15,0
0.575,1.9,1567.2375,0,0,49.75,1.025,0,14.925,52730926.3,5e-15,0
0.575,1.1,1412.2875,0,0,40.45,0.875,0,16.325,28866094.3,5e-15,0
0.575,0.9,1759.8125,0,0,32.65,1.025,0,19.15,23748832.35,5e-15,0
0.575,2.1,2026.9875,0,0,50.025,1.15,0,17.35,70171969.4,5e-15,0
0.575,2.3,7502.9,4.325,0.55,50.025,5.875,0,22.85,99352615.8,5e-15,0
0.575,2.5,17999.0125,94.25,4.625,50.025,95.175,0,35.975,153761319.3,5e-15,0
0.575,2.7,18250.5,232.575,14.85,50.075,234.425,0,70.325,284948242.875,5e-15,0
0.575,2.9,18151.45,81244345.05,4672252.5,50.025,81244514.425,0.025,594.1,389874583282.75,5e-15,0.025
0.575,3.1,18070.4125,689859934.275,39794073.6,50.15,689862508,0.025,596.775,5623353613251.58,5e-15,0.025
0.575,3.3,16988.6375,1263810111.625,72867354.35,50.025,1263819085.625,0.125,561.25,10044677312967.8,5e-15,0.125
0.575,3.5,16255.0625,1759143121.775,101478161.05,50,1759144612.05,0.2,536.9,13567560511274.3,5e-15,0.2
0.575,3.7,16006.1875,2184968291.95,126348856.55,50.1,2184974646,0.225,528.75,16747529261820.5,5e-15,0.225
0.575,3.9,16025.3125,2589864462.15,149686140.7,50.025,2589859118.125,0.225,529.65,19978170786049.3,5e-15,0.225
0.575,4.1,17419.675,2931692641.85,169908928.675,50.15,2931704921.325,0.175,576.45,24753347716951.5,5e-15,0.175
0.575,4.3,16456.3,3256425168.725,188843269.05,50.15,3256436384.825,0.2,544.175,26015824176716.1,5e-15,0.2
0.575,4.5,15912.65,3555443831.45,206204178.275,50.125,3555430009.3,0.275,526.4,27509662360261.6,5e-15,0.275
0.575,4.7,14694.35,3831877030.25,222167586.075,50.075,3831858401.825,0.375,485.825,27362594865550.5,5e-15,0.375
0.575,4.9,13743.825,4086002546.825,236808202.675,50.025,4086004320.275,0.425,454.25,27300253879957.7,5e-15,0.425
0.575,5.1,15328.7625,4298543824.3,249954942.25,50.2,4298525580.5,0.3,507.45,32153569719105.1,5e-15,0.3
0.6,0.5,9887.25,25.35,0.3,9.1,25.95,0,40.85,14808755.125,5e-15,0
0.6,0.7,2772.95,0,0,21.85,0.95,0,25.05,19165272.975,5e-15,0
0.6,1.5,1220.65,0,0,48.475,1.3,0,14.25,36871279.6,5e-15,0
0.6,1.3,1221.5625,0,0,46.85,1.375,0,15.075,37683698.225,5e-15,0
0.6,1.7,1269.8375,0,0,49.625,1.15,0,13.9,45330438.025,5e-15,0
0.6,1.9,1538.9,0,0,49.9,0.85,0,15.475,55178352.025,5e-15,0
0.6,1.1,1381.775,0,0,40.925,1.125,0,16.125,31156714.6,5e-15,0
0.6,0.9,1700.6375,0,0,33.925,1.3,0,19.175,26950503.4,5e-15,0
0.6,2.1,2279.4875,0,0,50.025,1.35,0,17.575,73457044.45,5e-15,0
0.6,2.3,9868.35,12.95,0.55,50.025,13.125,0,23.05,103822438.175,5e-15,0
0.6,2.5,18250.5,106.225,4.9,50.05,105.625,0,38.575,170013287.075,5e-15,0
0.6,2.7,18250.5,266.825,14.325,50.05,267.575,0,81.075,368266983.225,5e-15,0
0.6,2.9,18152.6875,161010400.8,9180687.875,50.05,161009500.75,0.025,599.15,1039773283261.18,5e-15,0.025
0.6,3.1,17073.8375,788979897.7,45052876.075,50.025,788982659.425,0.125,563.875,6102449394206.17,5e-15,0.125
0.6,3.3,17315.05,1327223512.725,75950400.225,50.1,1327213327.975,0.15,571.725,10783393356609.4,5e-15,0.15
0.6,3.5,17065.3875,1818971217.675,104151788.7,50.075,1818963032.025,0.15,563.875,14798945684740.3,5e-15,0.15
0.6,3.7,16127.0125,2261608109.35,129501997.925,50.025,2261603024.025,0.2,533.075,17469824866722.9,5e-15,0.2
0.6,3.9,16253.5125,2637318238.6,151441502,50.15,2637325394.975,0.15,537.2,20675348063180,5e-15,0.15
0.6,4.1,16615.8875,2988874612.225,171810825.275,50.175,2988871432.525,0.225,549.625,24034602327144,5e-15,0.225
0.6,4.3,16508.8125,3313896060.975,190530180.1,50.15,3313901894.85,0.225,546.175,26567670461582.4,5e-15,0.225
0.6,4.5,15444.425,3613099511.325,207676220.325,50.1,3613082597.5,0.25,510.675,27122660052991.1,5e-15,0.25
0.6,4.7,15855.95,3870992166.3,222990528.1,50.175,3870762863.35,0.25,524.625,29926711672187.4,5e-15,0.25
0.6,4.9,14580.9,4131417111.225,237599492.775,50.075,4131423684.2,0.325,482.125,29336648315256,5e-15,0.325
0.6,5.1,15458.2375,4344656575.9,250600394.975,50.225,4344646965.55,0.325,511.575,32816810628135.3,5e-15,0.325
0.625,0.5,9014.425,27.025,0.4,10.025,27.525,0,36.15,12779558.375,5e-15,0
0.625,0.7,2383.15,0,0,24.175,1,0,23.6,20810949.65,5e-15,0
0.625,1.5,1219.0375,0,0,48.525,1.225,0,14.1,40910550.425,5e-15,0
0.625,1.3,1247.3,0,0,46.325,1.125,0,14.3,34343763.125,5e-15,0
0.625,1.7,1348.5,0,0,49.775,0.875,0,14.8,50176654.15,5e-15,0
0.625,1.9,1587.6625,0,0,49.975,1.075,0,15,57374685.75,5e-15,0
0.625,1.1,1353.3875,0,0,42.25,0.85,0,15.6,30357687.7,5e-15,0
0.625,0.9,1653.575,0,0,35.25,1.2,0,19.25,27125134.525,5e-15,0
0.625,2.1,2376.4125,0,0,50.05,1.075,0,17.325,75661966.4,5e-15,0
0.625,2.3,9301.6875,8.675,0.55,50.05,9.9,0,23.775,103370682.625,5e-15,0
0.625,2.5,18250.5,114.175,6.125,50.075,115,0,39.625,163318577.5,5e-15,0
0.625,2.7,18250.5,329.075,18.65,50.075,332.25,0,96.525,421769469.225,5e-15,0
0.625,2.9,18250.5,241238583.5,13642976.625,50.075,241238003.975,0,602.35,1717715955449.73,5e-15,0
0.625,3.1,17487.375,864311036.825,48948962.55,50.05,864312861.5,0.075,577.575,6907532413370.85,5e-15,0.075
0.625,3.3,17883.5875,1405541390.425,79712126.95,50.075,1405541727.075,0.075,590.9,11854658351681.1,5e-15,0.075
0.625,3.5,16135.35,1885827479.525,107102156.675,50.1,1885831563.85,0.25,532.75,14452123611644,5e-15,0.25
0.625,3.7,16793.6,2304891378.8,131223119.4,50.2,2304887260.075,0.1,554.95,18599567019041.7,5e-15,0.1
0.625,3.9,16223.05,2700601992.35,153738127.625,50.15,2700603936.25,0.2,536.325,21109613932553.6,5e-15,0.2
0.625,4.1,15487.675,3061145318.525,174168196.9,50.075,3061156034.9,0.25,511.825,22903203117140.7,5e-15,0.25
0.625,4.3,15875.55,3377105129.675,192332304.825,50.1,3377125860.2,0.2,524.9,26021604865499.9,5e-15,0.2
0.625,4.5,16067.8875,3668049091.2,209020007.05,50.1,3668038040.95,0.275,531.475,28709898709941.2,5e-15,0.275
0.625,4.7,14043.7,3931831479.6,224265989.225,50.125,3931844064.175,0.375,464.2,26809118427426.4,5e-15,0.375
0.625,4.9,16926.775,4169323944.8,238203849.525,50.2,4169334868.2,0.15,560.3,34518031202588.2,5e-15,0.15
0.625,5.1,16073.6,4400501480,251320671.125,50.15,4400500082.55,0.2,531.95,34588083145748.5,5e-15,0.2
0.65,0.5,6754.1625,6.1,0.025,11.125,6.975,0,33.5,14674594.225,5e-15,0
0.65,0.7,2409.2375,0,0,24.575,0.85,0,23.6,22081653.4,5e-15,0
0.65,1.5,1208.5125,0,0,49.05,1.65,0,13.825,43269231.85,5e-15,0
0.65,1.3,1234.4625,0,0,46.5,1.15,0,14.3,35205225.85,5e-15,0
0.65,1.7,1313.7,0,0,49.625,1.075,0,14.625,48617527.175,5e-15,0
0.65,1.9,1707.5375,0,0,49.925,1.05,0,15.225,58573984.425,5e-15,0
0.65,1.1,1343.825,0,0,41.975,0.875,0,16.025,29601104.2,5e-15,0
0.65,0.9,1564.3375,0,0,36.95,1.025,0,18.075,27789324.225,5e-15,0
0.65,2.1,3069.975,0,0,50,1.325,0,18.45,77004879.875,5e-15,0
0.65,2.3,11081.8,18.45,1.2,50.05,17.75,0,25.4,113658634.75,5e-15,0
0.65,2.5,18250.5,134.125,6.125,50,133.425,0,43.025,182431294.925,5e-15,0
0.65,2.7,18250.5,414.6,22.875,50.025,416,0,120.05,564464691.475,5e-15,0
0.65,2.9,18250.5,330183757.15,18510167.375,50.05,330177625.55,0,602.325,2479823779172.95,5e-15,0
0.65,3.1,17761.2625,943541027.5,52973725.6,50.05,943547226.675,0.05,586.725,7719262095943.15,5e-15,0.05
0.65,3.3,17652.2125,1476395822.9,83039280.1,50.1,1476394568.675,0.1,583.25,12309392826858.5,5e-15,0.1
0.65,3.5,17262.4625,1966726033.2,110596105.35,50.025,1966743847.35,0.125,570.6,16211690811696.3,5e-15,0.125
0.65,3.7,17054.4375,2394869777,134773846.35,50.025,2394879467.45,0.125,563.775,19648233013404,5e-15,0.125
0.65,3.9,15309.55,2757525549.775,155748633.2,50.2,2757505857.25,0.3,505.925,20328618264074.8,5e-15,0.3
0.65,4.1,15642.6625,3124374057,176143270.125,50.05,3124356496.475,0.225,517.125,23634704232219.4,5e-15,0.225
0.65,4.3,15604.1625,3440282193.675,194072549,50.05,3440266820.95,0.325,515.925,26043573914848.5,5e-15,0.325
0.65,4.5,15056.9125,3720212445.075,210246747.225,50.125,3720198975.375,0.35,497.85,27215884900296.8,5e-15,0.35
0.65,4.7,13953.025,3992351371.4,225449997.3,50.05,3992357729.8,0.425,461.375,27071628226231.8,5e-15,0.425
0.65,4.9,15578.4125,4237497631.1,239296600.875,50.025,4237493811.425,0.275,515.525,32221760180920.2,5e-15,0.275
0.65,5.1,14614.5375,4458722446.025,252010756.15,50.05,4458733204.25,0.4,483.6,31817071685491.9,5e-15,0.4
0.675,0.5,4781.525,0,0,13.525,0.9,0,32.275,15981667.775,5e-15,0
0.675,0.7,2168.575,0,0,26.8,1.175,0,22.3,21859167.925,5e-15,0
0.675,1.5,1215.2,0,0,48.9,0.975,0,13.95,43267245.175,5e-15,0
0.675,1.3,1205.575,0,0,46.725,1.4,0,14,33487838.925,5e-15,0
0.675,1.7,1377.0875,0,0,49.825,1.275,0,14.575,52711255.05,5e-15,0
0.675,1.9,1781.5,0,0,49.925,1.075,0,15.625,60843117.1,5e-15,0
0.675,1.1,1259.0875,0,0,44.05,0.85,0,15.075,32990841.05,5e-15,0
0.675,0.9,1557.7875,0,0,36.225,1.3,0,18.225,26018330.725,5e-15,0
0.675,2.1,2982.175,0,0,50.075,1.125,0,18.325,78280271.825,5e-15,0
0.675,2.3,13932.725,37.45,2.1,50.025,40.275,0,26.1,110543415.975,5e-15,0
0.675,2.5,18250.5,142.975,7.3,50.125,141.925,0,46.025,189643531.775,5e-15,0
0.675,2.7,18250.5,574.65,32.325,50.05,570.25,0,156.25,788645788.575,5e-15,0
0.675,2.9,18072.6375,406400621.5,22598317.25,50.1,406404649,0.025,596.475,3110793694678.85,5e-15,0.025
0.675,3.1,17553.2375,1001937441.35,55866913.625,50.175,1001928041.35,0.05,579.525,8120823294771.97,5e-15,0.05
0.675,3.3,17447.6,1550972197.05,86472327.2,50.1,1550971205.575,0.1,576.6,12813208527128.7,5e-15,0.1
0.675,3.5,15290.6125,2017740860.45,112630195.925,50.025,2017414979.525,0.225,504.975,14807754405519.3,5e-15,0.225
0.675,3.7,16535.7375,2458178586.7,137184375.9,50.05,2458179697.375,0.2,546.425,19540148403993.1,5e-15,0.2
0.675,3.9,16207.3625,2833433649.625,158370031.15,50.1,2833429211.1,0.25,535.575,22172243026506.9,5e-15,0.25
0.675,4.1,16927.6125,3178588318.225,177780533.65,50.1,3178607038.65,0.15,559.825,26102151229636.1,5e-15,0.15
0.675,4.3,13217.7375,3497761170.5,195585377.225,50.05,3497758783.925,0.5,436.55,22351195800616.4,5e-15,0.5
0.675,4.5,15947.7,3777933620.025,211547445.75,50.1,3777940660.725,0.25,527.45,29318383161595.1,5e-15,0.25
0.675,4.7,16148.175,3974291885.475,223734702.15,50.15,3972638375.15,0.2,534.325,31787543455136.7,5e-15,0.2
0.675,4.9,15748.7875,4277869068.025,239870332.25,50.125,4277860731.55,0.3,521.15,32886134969855,5e-15,0.3
0.675,5.1,14432.0625,4499982643.1,252428696.8,50.125,4499988648.05,0.45,477.25,31722956463043,5e-15,0.45
0.7,0.5,3901.175,1.85,0.05,16.675,2.85,0,28.925,18396887.6,5e-15,0
0.7,0.7,1983.8375,0,0,29.3,0.825,0,22.025,24473099,5e-15,0
0.7,1.5,1229.45,0,0,49,1.25,0,13.725,41182104.95,5e-15,0
0.7,1.3,1202.775,0,0,47.775,1.15,0,13.675,39707225.7,5e-15,0
0.7,1.7,1431.825,0,0,49.8,1.1,0,14.525,53479251.075,5e-15,0
0.7,1.9,1851.575,0,0,50,0.925,0,16.05,61651686.55,5e-15,0
0.7,1.1,1287.8625,0,0,43.95,1.225,0,15.725,31681979.675,5e-15,0
0.7,0.9,1487.3,0,0,38.9,0.85,0,17.65,29749757.475,5e-15,0
0.7,2.1,3669.475,0,0,50.05,1.475,0,19.65,84803160.45,5e-15,0
0.7,2.3,15878.725,46.9,2.525,50,48.55,0,28.2,108671271.375,5e-15,0
0.7,2.5,18250.5,162.025,9.25,50.05,162.4,0,51.6,215217671.575,5e-15,0
0.7,2.7,18250.5,861.6,46.75,50.05,862.925,0,221.7,1104959017.35,5e-15,0
0.7,2.9,17979.65,503789283.3,27743823.675,50.025,503788503.575,0.075,593.85,3944164928869.85,5e-15,0.075
0.7,3.1,17330.1625,1098207376.025,60604263.175,50.075,1098205475.225,0.1,572.5,8825640426013.88,5e-15,0.1
0.7,3.3,17409.8125,1640404118.875,90504478.875,50,1640413878.9,0.1,575.375,13531408461550.8,5e-15,0.1
0.7,3.5,16144.425,2100472334.375,116138908.275,50.075,2100472720.3,0.2,533.325,16206523552565,5e-15,0.2
0.7,3.7,17216.9125,2524785315.95,139655598,50.05,2524770171.025,0.125,569.35,20943426083213.4,5e-15,0.125
0.7,3.9,15806.05,2899874018.3,160589552.8,50.075,2899878833.325,0.325,522.4,22108692575101.3,5e-15,0.325
0.7,4.1,16399.8625,3229771423.2,179280515.675,50.175,3229748688,0.225,542.275,25699827823639.9,5e-15,0.225
0.7,4.3,15891.55,3546607874.025,196812668.25,50.125,3546621283.225,0.275,525.4,27388539059889.8,5e-15,0.275
0.7,4.5,15138.1875,3832824942.85,212718667.5,50.1,3832810827.15,0.325,500.6,28197352586994.2,5e-15,0.325
0.7,4.7,16186.975,4081845318.3,227056539.35,50.2,4081854489.475,0.25,535.625,32236414955644.6,5e-15,0.25
0.7,4.9,17030.1875,4328395327.9,240566428.8,50.125,4328393073.925,0.15,563.825,36070551132298.9,5e-15,0.15
0.7,5.1,13545.2625,4543664067.975,252857220.95,50.175,4543672493.925,0.375,447.8,29989566084461.6,5e-15,0.375
0.725,0.5,3329.325,0,0,18.525,0.875,0,30.975,21255601.725,5e-15,0
0.725,0.7,1896.5,0,0,30.75,1.325,0,21.3,25272157.55,5e-15,0
0.725,1.5,1193.1125,0,0,49.175,0.9,0,13.85,42577280.025,5e-15,0
0.725,1.3,1182.1375,0,0,47.775,0.7,0,14.025,39248509.55,5e-15,0
0.725,1.7,1421.9125,0,0,49.9,1.4,0,14.525,58290166.45,5e-15,0
0.725,1.9,1806.775,0,0,49.95,1.175,0,16.1,63763570.4,5e-15,0
0.725,1.1,1274.7,0,0,44.9,0.95,0,14.55,35770222.35,5e-15,0
0.725,0.9,1473.45,0,0,38.825,0.825,0,17.4,28608567.85,5e-15,0
0.725,2.1,4407.6875,0,0,50,1.175,0,19.8,88623165.4,5e-15,0
0.725,2.3,16737.8625,62.775,2.925,50.025,64.925,0,30.8,126227677.325,5e-15,0
0.725,2.5,18250.5,181.525,10.175,50.075,185.425,0,54.425,230233755.6,5e-15,0
0.725,2.7,18250.5,2330.65,127.475,50.075,2339.95,0,396.15,2210346037.525,5e-15,0
0.725,2.9,17747.1875,589930562.6,32195186.6,50,589915147.225,0.05,585.9,4652070937912.08,5e-15,0.05
0.725,3.1,17428.9625,1185313353.75,64773731.35,50.025,1185309375.85,0.075,575.65,9623538299170.75,5e-15,0.075
0.725,3.3,16741.7,1700109783.425,93118644.625,50.1,1700109942.175,0.175,553.175,13478880536828.6,5e-15,0.175
0.725,3.5,16429.4875,2170763752.275,118960192,50.075,2170763204.325,0.15,542.825,17067680101888,5e-15,0.15
0.725,3.7,16387.575,2581446683.725,141681483,50.125,2581444273.125,0.2,541.55,20415280302288.8,5e-15,0.2
0.725,3.9,16068.2875,2953632974.625,162314616.65,50.15,2953636138.375,0.25,531.175,22922040557580.2,5e-15,0.25
0.725,4.1,15741.5,3299023516.95,181261110.825,50.1,3299021674.95,0.3,520.375,25147540813477,5e-15,0.3
0.725,4.3,15699.75,3598312866.075,198080975.375,50.175,3598311535.35,0.275,519.4,27447643961357.2,5e-15,0.275
0.725,4.5,14677.3375,3890518229.775,213910546.475,50.075,3890525469.025,0.35,485.275,27751333046072,5e-15,0.35
0.725,4.7,14801.975,4144973011.475,228118645.725,50.1,4144966603.375,0.35,489.525,29868048624303,5e-15,0.35
0.725,4.9,15018.2125,4295712964.525,237598839.575,50.15,4294154501.8,0.325,496.875,32050561623487.1,5e-15,0.325
0.725,5.1,16200.1625,4594629167.7,253301547.325,50.15,4594645016.8,0.3,536.4,36447510326265.5,5e-15,0.3
0.75,0.5,3050.375,0,0,18.925,1.05,0,26.725,18621441.625,5e-15,0
0.75,0.7,1863.6,0,0,31.2,1.075,0,20.525,24625865.95,5e-15,0
0.75,1.5,1220.1,0,0,49.275,0.9,0,14.225,45275024.45,5e-15,0
0.75,1.3,1184.825,0,0,48,1.2,0,13.925,36668746,5e-15,0
0.75,1.7,1382.675,0,0,49.9,0.825,0,14.725,54386594.45,5e-15,0
0.75,1.9,2030.325,0,0,49.975,1.275,0,16.475,66412502.025,5e-15,0
0.75,1.1,1239.4375,0,0,45.6,1.1,0,14.65,33695118.025,5e-15,0
0.75,0.9,1409.5625,0,0,40.925,1.225,0,16.05,29234918.725,5e-15,0
0.75,2.1,4762.8875,0,0,50.025,1.5,0,20.925,86378214.175,5e-15,0
0.75,2.3,17449.875,76.225,3.975,50.05,76.975,0,32.475,141265794.3,5e-15,0
0.75,2.5,18250.5,207.55,10.55,50.025,207.35,0,61.6,270152795.625,5e-15,0
0.75,2.7,18250.5,1768406.95,95541.2,50.05,1768595.925,0,580.075,16152505332.875,5e-15,0
0.75,2.9,17490.9125,662975953.4,35892030.4,50.075,662964519.95,0.05,577.425,5176918636237.62,5e-15,0.05
0.75,3.1,17733.1625,1252886775.825,67923666.875,50.1,1252878241.775,0.05,585.55,10396900403776.7,5e-15,0.05
0.75,3.3,17446.625,1780872813.475,96601458.7,50.05,1780848843.35,0.1,576.4,14777905802262,5e-15,0.1
0.75,3.5,17834.725,2237727839.85,121576675.525,50.1,2237740514.8,0.05,589.775,19163924930697.6,5e-15,0.05
0.75,3.7,16741.75,2654737284.875,144285139.125,50.075,2654753147.525,0.2,553.575,21411958265027.9,5e-15,0.2
0.75,3.9,17137.2625,3026377745.85,164610111.4,50.075,3026404928.5,0.15,566.975,25117934208233.1,5e-15,0.15
0.75,4.1,16244.25,3359273818.45,182915307.9,50.1,3359268233.225,0.225,537.4,26460788310961.5,5e-15,0.225
0.75,4.3,14650.725,3661503451.575,199578158.15,50.125,3661513901.025,0.45,484.55,26027424493699.7,5e-15,0.45
0.75,4.5,14133.35,3928947417.45,214657048.65,50.225,3928958048.225,0.375,467.05,26922140058513.9,5e-15,0.375
0.75,4.7,15247.825,4200241544.975,228980457.025,50.075,4200249573.525,0.275,504.525,31215997652468.9,5e-15,0.275
0.75,4.9,14782.7,4419285916.225,241675746.725,50.225,4419298366.05,0.3,489.125,31894905300046.4,5e-15,0.3
0.75,5.1,14648.975,4640743590.025,253674428.825,50.175,4640756611.475,0.375,484.75,33212318714153,5e-15,0.375
0.775,0.5,3266.275,0,0,20.15,1.225,0,25.5,19075939.75,5e-15,0
0.775,0.7,1725.225,0,0,33.975,1.025,0,19.425,25961786.575,5e-15,0
0.775,1.5,1269.9625,0,0,49.25,0.9,0,14.1,43198142.05,5e-15,0
0.775,1.3,1205.0375,0,0,48.275,0.95,0,13.45,41810114.625,5e-15,0
0.775,1.7,1447.2875,0,0,49.925,1.075,0,15.2,61447630.35,5e-15,0
0.775,1.9,1987.8875,0,0,49.975,1.125,0,17.4,73274342.15,5e-15,0
0.775,1.1,1267.15,0,0,45.2,0.925,0,15.375,32961171.7,5e-15,0
0.775,0.9,1392.325,0,0,40.55,1.125,0,16.6,30706913.05,5e-15,0
0.775,2.1,5461.2875,0,0,50,1.275,0,21.425,93312118.375,5e-15,0
0.775,2.3,17558.9125,84.3,4.4,50.025,82.975,0,35.175,156297701.05,5e-15,0
0.775,2.5,18250.5,220.325,11.6,50.075,221.7,0,69.725,309510941.825,5e-15,0
0.775,2.7,18250.5,82906070.95,4436746.425,50.075,82907061.45,0,588.675,400849782592.05,5e-15,0
0.775,2.9,18160.2875,749312498.525,40192703.8,50.075,749312070.45,0.025,599.9,6160463829662.3,5e-15,0.025
0.775,3.1,16653.675,1318853783.125,70895712.625,50.075,1318732787.925,0.175,549.9,10397211700176.5,5e-15,0.175
0.775,3.3,17747.2,1849266845.875,99469366.175,50.1,1849269685.175,0.05,586.75,15639819098683.8,5e-15,0.05
0.775,3.5,15962.5,2311642751.6,124396464.9,50.075,2311641301.6,0.25,527.3,17672957733857.9,5e-15,0.25
0.775,3.7,15733.025,2718038565.325,146456079.825,50.1,2718050690.275,0.2,519.875,20557357553814.1,5e-15,0.2
0.775,3.9,16437.875,3096011113.3,166719087.375,50.025,3095989101.325,0.225,543.5,24628613444541.7,5e-15,0.225
0.775,4.1,16200.15,3419439761.2,184504548.375,50.1,3419439918.25,0.225,535.725,26916529002368.1,5e-15,0.225
0.775,4.3,14458.875,3718261019.3,200852389,50.1,3718040787,0.425,477.85,26097451953967.9,5e-15,0.425
0.775,4.5,15000.575,3992127380.875,215847593.8,50.15,3992127595.55,0.275,496.075,29137216507244.2,5e-15,0.275
0.775,4.7,15893.575,4247584322.35,229664068.05,50.125,4247586379.675,0.275,526.15,32938634330286.8,5e-15,0.275
0.775,4.9,16098.4625,4477337615.05,242300591.25,50.15,4477315933.225,0.275,533.075,35293096739885.2,5e-15,0.275
0.775,5.1,12895.5,4682004687.95,253941098.675,50.25,4681984012.5,0.5,426.325,29389149909340.1,5e-15,0.5
0.8,0.5,2570.3,0,0,22.075,1.025,0,24.725,21361993.275,5e-15,0
0.8,0.7,1737.1125,0,0,32.975,1.15,0,18.475,23261896.7,5e-15,0
0.8,1.5,1259.3875,0,0,49.425,1.375,0,14.125,43772726.925,5e-15,0
0.8,1.3,1181.9,0,0,48.9,1.075,0,13.575,39418916.9,5e-15,0
0.8,1.7,1505.5375,0,0,49.925,1,0,14.8,59507744,5e-15,0
0.8,1.9,2029.75,0,0,50.025,0.825,0,17.475,77964582.15,5e-15,0
0.8,1.1,1209.2,0,0,45.9,0.8,0,14.7,32964048.95,5e-15,0
0.8,0.9,1349.925,0,0,42.425,1.15,0,16.1,32929098.875,5e-15,0
0.8,2.1,7273.6875,2.7,0.15,50.025,4.175,0,22.275,98160972.925,5e-15,0
0.8,2.3,18141.2,104.7,5.375,50.025,105.8,0,36.25,149124198.525,5e-15,0
0.8,2.5,18250.5,272.1,15.6,50.025,275.925,0,79.2,318333442.8,5e-15,0
0.8,2.7,18124.8,172678771.275,9156608.375,50.05,172677936.875,0.05,598,1107933113461.4,5e-15,0.05
0.8,2.9,17289.775,842474505.4,44742719.6,50.025,842471550.7,0.075,570.7,6608879039172.28,5e-15,0.075
0.8,3.1,17336.8,1415463906.175,75322594.925,50.075,1415464306.15,0.1,572.95,11522533482883.6,5e-15,0.1
0.8,3.3,17377.925,1935035846.5,102997668.65,50.025,1935042504.8,0.175,574.3,16031183193170.3,5e-15,0.175
0.8,3.5,16189.1625,2347711438.975,125535679.675,50.125,2347240496.6,0.225,535.175,18432781267387.4,5e-15,0.225
0.8,3.7,15299.825,2781345977.65,148554415.025,50.125,2781344129.55,0.3,505.6,20436814491122.2,5e-15,0.3
0.8,3.9,16423.95,3156116944.85,168471581.325,50.05,3156103911.05,0.2,543.125,25090017796661.3,5e-15,0.2
0.8,4.1,14415.3125,3476660171.475,185953819.125,50.125,3476658100.675,0.35,476.15,24270578996511.7,5e-15,0.35
0.8,4.3,14485.275,3773064479.25,202032305.2,50.125,3772854423.25,0.375,478.775,26507957803400.2,5e-15,0.375
0.8,4.5,13622.6125,3983765700.075,214365824.85,50.175,3982197665.55,0.4,450.15,26756354876803.5,5e-15,0.4
0.8,4.7,14810.9375,4300223393.025,230386107.6,50.125,4300210646.85,0.4,490,31025654403463.8,5e-15,0.4
0.8,4.9,15921.1625,4525343443.3,242764754.125,50.175,4525338260.925,0.35,527,35229162347154.9,5e-15,0.35
0.8,5.1,16229.825,4740258253.5,254295428.65,50.15,4740256644.425,0.225,537.275,37679531640421.7,5e-15,0.225
0.825,0.5,2432.2625,0,0,24.45,0.85,0,24.125,22183704.025,5e-15,0
0.825,0.7,1643.875,0,0,33.85,0.7,0,18.65,23620505.65,5e-15,0
