"epsilon1","epsilon2","tfinal","G","R","Tc","V","mut","trans","Vtot","nu","cancer"
0.925,4.3,1773.4125,3980023489.275,204764777.375,50.125,3976923892.8,1,55.325,2776175108385.02,5e-15,1
0.925,4.5,1733.6,4302833425.675,220447774.9,50.075,4300978553.05,1,54.15,2929107650475.33,5e-15,1
0.925,4.7,1816.1625,4503651166.375,232442721.3,50.25,4499945854.05,1,56.875,3318467630651.58,5e-15,1
0.925,4.9,1377,4766890937.875,244436362.9,50.175,4765778215.75,1,42.35,2481483938012.12,5e-15,1
0.925,5.1,1635.1125,4987819064.1,254991047.5,50.1,4987809579.05,1,51.05,3279890135833.9,5e-15,1
0.95,0.7,1406.3125,0,0,40.55,0.775,0,15.9,28937814.825,5e-15,0
0.95,0.5,1806.9,0,0,31.4,1.2,0,19.7,25080531.1,5e-15,0
0.95,1.5,1409.25,0,0,49.875,1.2,0,14.525,58904236.075,5e-15,0
0.95,1.3,1228.65,0,0,49.175,0.95,0,13.7,44164219.35,5e-15,0
0.95,1.1,1178.825,0,0,48.55,1.275,0,14.45,42826419.75,5e-15,0
0.95,1.7,1807.1375,0,0,50,1.175,0,16.875,68230137.275,5e-15,0
0.95,1.9,4122.0625,0,0,50.075,1.125,0,20.375,89124983.8,5e-15,0
0.95,0.9,1238.7,0,0,44.75,1.3,0,14.85,31996363.65,5e-15,0
0.95,2.1,16293.275,57.95,2.725,50,60.125,0,32.2,143588938.725,5e-15,0
0.95,2.3,18250.5,194.275,8.5,50.125,192.125,0,60.675,265606212.1,5e-15,0
0.95,2.5,18250.5,1615295.1,80706,50,1615141.65,0,598.825,15680992424.5,5e-15,0
0.95,2.7,8440.25,662136110.1,33266659.15,50.05,661976927.85,0.875,275.85,2347767917755.62,5e-15,0.875
0.95,2.9,5536.8375,1277194760.3,64390647.55,50.125,1276797143.675,0.95,179.625,2916993323900.45,5e-15,0.95
0.95,3.1,5325.5,1879479011.5,94597736.575,50.1,1879330858.625,1,173.075,4222508108397.85,5e-15,1
0.95,3.3,4040.5375,2318917827.125,117349489.85,50.075,2317620846.85,0.975,130.15,3967997166530.98,5e-15,0.975
0.95,3.5,2950.25,2764338611.45,139710474.675,50.075,2763399540,1,93.9,3287501593014.73,5e-15,1
0.95,3.7,2808.675,3163941133.725,159990005.675,50.075,3162922073.2,1,89.6,3633875340156.55,5e-15,1
0.95,3.9,2360.475,3417143272.95,173564729.325,50.2,3415621129.225,1,74.8,3321167521277.42,5e-15,1
0.95,4.1,2961.475,3681556645.5,186930842.775,50.125,3679864887.475,1,94.9,4856240611106.67,5e-15,1
0.95,4.3,2006.3,4073051984.8,207271051.35,50.15,4070454108.225,1,63.2,3295239862539.58,5e-15,1
0.95,4.5,2551.725,4365352435.75,221346470.3,50.2,4364879333.1,1,81.725,4752133687838.33,5e-15,1
0.95,4.7,2111.5,4549957687.375,231971172.55,50.1,4546352390.2,1,66.875,4059786104756.2,5e-15,1
0.95,4.9,2347.4125,4754904082.05,243309837.775,50.025,4748709147.825,1,74.95,4875169169993.03,5e-15,1
0.95,5.1,1822.3125,5031304745.7,254969971.325,50.15,5031280593.85,1,57.3,3773370497201.48,5e-15,1
0.975,0.7,1389.3875,0,0,39.9,0.7,0,16.025,27206313.7,5e-15,0
0.975,0.5,1758.325,0,0,32.3,1.15,0,19.525,23701778.325,5e-15,0
0.975,1.5,1397.5875,0,0,49.875,0.65,0,14.225,53013188.1,5e-15,0
0.975,1.3,1228.3625,0,0,49.5,1.2,0,13.95,47679206.725,5e-15,0
0.975,1.1,1163.2,0,0,48.575,1.4,0,13.975,39745793.75,5e-15,0
0.975,1.7,1868.525,0,0,50,1.05,0,17.4,72959285.225,5e-15,0
0.975,1.9,3934.525,0,0,50,1.2,0,21.65,99399304.475,5e-15,0
0.975,0.9,1218.5,0,0,45.45,1.125,0,14.525,33372201.725,5e-15,0
0.975,2.1,16865.575,77.8,3.525,50.025,77.15,0,34.825,145885453,5e-15,0
0.975,2.3,18250.5,230.975,10.4,50.05,230.375,0,69.8,306134820.675,5e-15,0
0.975,2.5,18058.9,95897760.8,4748522.925,50,95896251.75,0.05,595.75,443741761035.375,5e-15,0.05
0.975,2.7,9659.0375,791964526.7,39356605.825,50.1,791912215.1,0.75,316.925,3132962036565.98,5e-15,0.75
0.975,2.9,6592.175,1399065325.5,69584482.8,50.05,1398954164.4,0.975,215,3938708923018.25,5e-15,0.975
0.975,3.1,5459.0375,1944345755.9,97056292.75,50.225,1944292573.6,1,177.5,4467582583423.03,5e-15,1
0.975,3.3,3332.875,2442584512,121801485.725,50.025,2442189040.675,1,106.5,3249590952904.73,5e-15,1
0.975,3.5,3495.3875,2850019335.1,142577578.525,50.15,2849530586.825,1,112.325,4162078296342.5,5e-15,1
0.975,3.7,2961.15,3234704796.95,161870437.45,50.1,3233999507.55,1,94.775,3965825871900.55,5e-15,1
0.975,3.9,2361.7875,3585999816.525,179389224.95,50.15,3585988575.325,1,74.775,3377681197812.73,5e-15,1
0.975,4.1,2361.925,3888355510.525,194801294.7,50.1,3887615511.65,1,74.925,3749746341232.23,5e-15,1
0.975,4.3,1995.175,4091523722.85,206594940.325,50.125,4088094559.525,1,62.95,3328939491542.15,5e-15,1
0.975,4.5,1958.175,4316060411,217629955.725,50.175,4313705647.375,1,61.8,3506457490833.6,5e-15,1
0.975,4.7,2170.1375,4637544372.175,233448345.775,50.1,4635144764.675,1,68.875,4246593334013.5,5e-15,1
0.975,4.9,1769.35,4770190928.75,239734982.425,50.125,4769156787.65,1,55.575,3512472661586.23,5e-15,1
0.975,5.1,2270.175,4956984066.425,253109407.25,50.225,4948844838.975,1,72.5,4958883388288.7,5e-15,1
1,0.7,1348.2875,0,0,42.575,0.9,0,16.1,34411723.7,5e-15,0
1,0.5,1713.45,0,0,32.9,1.175,0,19.55,24354226.125,5e-15,0
1,1.5,1425.4125,0,0,49.975,1.325,0,15.25,59603941.2,5e-15,0
1,1.3,1236.7125,0,0,49.675,1.025,0,14.05,48443711.625,5e-15,0
1,1.1,1158.925,0,0,48.55,1.05,0,13.725,40446206,5e-15,0
1,1.7,2184.2875,0,0,50,0.7,0,17.625,76126198.25,5e-15,0
1,1.9,5563.9625,0,0,50.05,1.125,0,22.125,107349123.3,5e-15,0
1,0.9,1203.175,0,0,46.075,1.275,0,14.525,34031973.075,5e-15,0
1,2.1,17996.175,83.925,3.325,50.05,84.8,0,36.625,161652712.2,5e-15,0
1,2.3,18250.5,273.825,12.825,50.05,274.45,0,80.9,339455982.425,5e-15,0
1,2.5,16303.4,185322144.275,9086090.825,50.025,185314681.25,0.25,537.425,1049599540655.18,5e-15,0.25
1,2.7,8057.725,852819749.775,41986475.4,50.025,852628997.075,0.9,263.375,2933982471785.2,5e-15,0.9
1,2.9,5759.075,1466093945.875,72315892.3,50.1,1465859180.225,1,187.4,3516192644876.08,5e-15,1
1,3.1,3968.9125,2011296852.95,99537725.275,50.15,2010750046.975,1,128.05,3247024885714.38,5e-15,1
1,3.3,3864.2375,2483331290.6,122616941.75,50.025,2482910144.5,1,124.4,4044791449092.2,5e-15,1
1,3.5,2871.1125,2803712864.775,139594722.1,50.075,2801460843.2,1,91.55,3380627634268.58,5e-15,1
1,3.7,2975.025,3254504507.7,161917746.475,50.15,3252806029.775,1,95.175,4075922568225.92,5e-15,1
1,3.9,2591.0875,3492935881.7,174586811.575,50.2,3490259491.3,1,82.375,3863531065484.98,5e-15,1
1,4.1,2292.55,3819639496.475,190847658.175,50.15,3816532070.55,1,72.7,3684014404107.4,5e-15,1
1,4.3,2034.525,4044312467.55,204654090.025,50.15,4036290370.5,1,64.1,3464013143028.15,5e-15,1
1,4.5,2367.4875,4483367872.7,222576248.975,50.175,4483329741.575,1,75.25,4470755097977.78,5e-15,1
1,4.7,1764.9625,4727794252.675,234301871.025,50.05,4727665481.15,1,55.525,3345291042315.02,5e-15,1
1,4.9,2172.6875,4929627749.35,244929979.775,50.15,4929393428.725,1,69.3,4538707255720.88,5e-15,1
1,5.1,2121.2,5100624400.975,254729090.9,50.2,5098375787.675,1,67.3,4632084899163.45,5e-15,1
