"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","numGclasses","cancer"
0.2,0.7,15842.9083333333,145.966666666667,2.41666666666667,7.45,1.86666666666667,28.3833333333333,0,2.53333333333333,400454.5,5e-15,2,0
0.2,0.5,503.558333333333,0,0,0.1,1,0.416666666666667,0,0,247.633333333333,5e-15,2,0
0.2,1.5,1456.78333333333,0,0,0,40.3333333333333,0,0,1.68333333333333,320395.733333333,5e-15,2,0
0.2,1.3,1927.56666666667,0,0,0,31.5,0,0,2.31666666666667,417393.433333333,5e-15,2,0
0.2,1.7,1317.55833333333,0,0,0,45.0333333333333,0,0,1.43333333333333,254847.983333333,5e-15,2,0
0.2,1.1,4130.38333333333,0.0166666666666667,0,0,19,0,0,3.9,596936.483333333,5e-15,2,0
0.2,1.9,1273.375,0,0,0,47.8333333333333,0,0,1.06666666666667,215406.283333333,5e-15,2,0
0.2,0.9,16109.7416666667,93.9666666666667,1.6,1.03333333333333,7.26666666666667,4.35,0,6.38333333333333,1012312.43333333,5e-15,2,0
0.2,2.1,1356.54166666667,0,0,0,49.2833333333333,0,0,1.08333333333333,201575.316666667,5e-15,2,0
0.2,2.3,1673.36666666667,0,0,0,49.9166666666667,0,0,0.916666666666667,185486.883333333,5e-15,2,0
0.2,2.5,2664.59166666667,0,0,0,50,0,0,1.01666666666667,190521.616666667,5e-15,2,0
